idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
97	122.24308886913263	-2334.881592981952	7	4	excited	testish	sabethound	7	7	10
98	179.7474171425248	152.2551997180406	3	602	its	sears	testish	3	5	7
99	9.680659889633876	-2458.629219172421	4	3	tack	sparent	sears	4	7	5
100	178.53102375294714	-821.3046567820626	5	65	lower	amonge	sparent	5	6	7
101	174.69562902502722	-1338.2238038230228	7	43	leading	represented	amonge	7	11	6
102	152.70246561891193	-1634.8880342204372	4	32	edge	dispiriting	represented	4	11	11
103	153.0853292686791	-2085.3783664574435	8	13	attached	marian	dispiriting	8	6	11
104	191.98459088206707	174.52441421474677	2	7003	to	states	marian	2	6	6
105	-185.2433992989484	-2685.594209637578	8	2	bowsprit	coloured	states	8	8	6
106	124.03857673725072	-2183.6717219649154	3	10	bow	publification	coloured	3	13	8
107	109.93169567264522	-2248.1725223798385	4	9	deck	tafternated	publification	4	11	13
108	174.93701011516615	136.97987069742098	7	276	between	exermst	tafternated	7	7	11
109	-inf	-inf	8	1	foremost	trainer	exermst	8	7	7
110	101.52378582348491	-2331.523320713843	4	5	mast	stating	trainer	4	7	7
111	70.72765328470419	-2312.627960732588	9	7	palestine	borne	stating	9	5	7
112	146.7089610431827	-2040.3579921705912	6	17	claims	programmer	borne	6	10	5
113	163.5657263710207	102.90109301182515	4	190	west	arthange	programmer	4	8	10
114	146.02006183344182	-1393.7640938746574	4	42	bank	stevene	arthange	4	7	8
115	179.31323937318498	160.9536905070651	4	2188	with	tita	stevene	4	4	7
116	158.14869663409397	102.05851444900028	4	196	east	restriction	tita	4	11	4
117	74.2752288550298	-2279.5939572611564	9	8	jerusalem	shari	restriction	9	5	11
118	164.5625653326457	-566.7820835476397	8	75	included	glove	shari	8	5	5
119	176.90886137622982	150.87303094687454	3	618	two	steeth	glove	3	6	5
120	155.20099654997784	-897.2104495681037	5	63	teams	stephen	steeth	5	7	6
121	184.00705041842588	154.75637368431794	4	1010	have	servers	stephen	4	7	7
122	153.90276693581364	-1166.1432339396054	3	51	met	defended	servers	3	8	7
123	158.12547209692144	-746.0874153245729	6	67	record	marchi	defended	6	6	8
124	150.38332497544678	-2039.0806456481196	6	15	twelve	attemption	marchi	6	10	6
125	167.69540130076263	103.07228937291016	5	160	times	burner	attemption	5	6	10
126	82.57353209700341	-2101.843744037333	3	15	nba	consculation	survive	3	12	7
127	125.16044295846932	-1786.715794560568	6	26	finals	sade	burner	6	4	6
128	161.4584023120806	-1603.3474255220897	8	33	starting	comprised	consculation	8	9	12
129	181.75695599376792	158.1893165113427	5	809	their	sociality	sade	5	9	4
130	146.730468505569	-1816.1450167251132	7	24	meeting	seconda	comprised	7	7	9
131	142.5723297591787	-2091.350037111437	6	13	ruling	toman	sociality	6	5	9
132	180.6576318825632	111.77305125476914	4	124	just	seemated	seconda	4	8	7
133	176.44789283746923	142.5243381724506	4	336	over	tor	toman	4	3	5
134	170.78458394450695	124.2775247177488	4	300	year	fail	seemated	4	4	8
135	-inf	-inf	8	1	montfort	cane	tor	8	4	3
136	161.78409617697858	74.36792931849466	6	120	killed	starley	fail	6	7	4
137	173.57778031853277	155.01834680948534	2	2160	by	laster	cane	2	6	4
138	164.19687243074068	-528.3863540873099	6	79	forces	conspection	starley	6	11	7
139	129.25502792399038	-2302.9445042265493	5	5	loyal	procisional	laster	5	11	6
140	146.3584026145536	86.91973540087962	4	194	king	infermate	conspection	4	9	11
141	147.95969592848462	59.26768538656289	6	128	battle	doom	procisional	6	4	11
142	-inf	-inf	7	1	evesham	surviver	infermate	7	8	9
143	-inf	-inf	11	1	yakamawalla	ear	doom	11	3	4
144	-inf	-inf	5	1	walla	excellbing	surviver	5	10	8
145	-inf	-inf	13	1	tribeumatilla	manitus	ear	13	7	3
146	-inf	-inf	8	1	tribenez	subseas	excellbing	8	7	10
147	-22.873209637469927	-2519.441194379203	5	2	perce	active	manitus	5	6	7
148	-inf	-inf	11	1	tribecayuse	starner	subseas	11	7	7
149	131.91879428256047	-1875.260317231232	5	24	tribe	tedria	active	5	6	6
150	144.65503140596007	-2093.354064753637	7	13	protein	brites	starner	7	6	7
151	140.12609256086472	-1935.037512631408	8	19	compound	legonald	tedria	8	8	6
152	166.7676415786138	127.42984283903368	4	364	then	railring	brites	4	8	6
153	73.98221444551818	-2426.046587435684	10	2	chemically	saper	legonald	10	5	8
154	165.42710148061494	-814.9345901788106	6	68	formed	alie	railring	6	4	8
155	147.31570482853704	-2036.9454564132736	5	15	ready	verse	saper	5	5	5
156	-inf	-inf	7	1	undergo	stard	conternation	7	5	12
157	165.60096630960876	109.33697282878542	5	159	still	stemony	alie	5	7	4
158	176.77106612463612	147.8910300584009	4	531	more	branch	verse	4	6	5
159	156.1955570854442	-1482.746004032265	7	38	complex	willow	stard	7	6	5
160	157.40917673882873	-796.4214198458466	7	68	changes	asters	stemony	7	6	7
161	136.78030629858827	-1654.060782680457	8	31	marriage	stand	branch	8	5	6
162	157.77204087009235	85.60974126615322	8	155	children	bec	willow	8	3	6
163	109.78839697622392	-2048.344509442085	3	17	jay	reproductional	asters	3	14	6
164	5.908259655002566	-2469.0700334694457	6	3	lender	battere	stand	6	7	5
165	92.07092589801668	-387.9997844151082	7	89	william	catton	bec	7	6	3
166	-72.24163994989001	-2572.9676343387305	5	2	reiss	surrender	reproductional	5	9	14
167	101.28218459555283	-1412.7555185081114	2	44	mr	antromber	battere	2	9	7
168	90.55787481845157	-1544.0666278439533	8	44	lawrence	extro	catton	8	5	6
169	60.96642984210014	-2293.5320994525323	7	8	leonard	galna	surrender	7	5	9
170	172.1356686427955	148.1454806642566	3	1575	his	marin	antromber	3	5	9
171	141.3269662360285	56.092957672597294	6	117	father	sentermate	extro	6	10	5
172	177.406460843763	145.68718961878875	4	376	very	photographed	galna	4	12	5
173	153.4020415116184	-1017.410576506294	4	56	soon	secont	marin	4	6	5
174	171.87865776934612	116.86329058123596	5	208	found	winger	sentermate	5	6	10
175	126.92540872157348	-1837.346736605379	4	25	jobs	starked	photographed	4	7	12
176	184.57394926322831	163.43424159449572	2	2309	as	support	secont	2	7	6
177	126.5971612582755	-2253.460655411307	5	8	truck	tournam	winger	5	7	6
178	132.3225820295622	-2149.7885620467355	7	11	drivers	fealth	starked	7	6	7
179	130.14319586404935	-1927.769539076707	7	21	highway	stare	support	7	5	7
180	168.48807346617292	-295.8054426743187	6	87	making	destroyed	tournam	6	9	7
181	141.90035914572755	-1624.111236446142	7	33	project	redicted	fealth	7	8	6
182	117.2629666101802	-2142.8959367722587	10	13	protestant	straming	stare	10	8	5
183	156.04742636446423	-1633.9579007010286	8	31	churches	concernator	destroyed	8	11	9
184	178.213221827932	155.07637208898797	4	1139	were	allie	redicted	4	5	8
185	165.08486426056518	135.35494454045195	6	809	people	attalistic	straming	6	10	8
186	172.0917731668505	140.93875779010116	3	632	who	informally	concernator	3	10	11
187	158.2807793099566	62.071527187729934	6	123	former	reacting	allie	6	8	5
188	170.44512046065032	95.04505559236132	7	125	members	beck	attalistic	7	4	10
189	117.03554225612405	-1224.4816446211803	8	53	catholic	ale	informally	8	3	10
190	148.1213871375198	63.04656221524887	6	120	church	abordisse	reacting	6	9	8
191	133.24793124287652	-1566.8358632767342	1	51	l	roman	beck	1	5	4
192	141.6477400212506	-1317.12290721993	1	55	g	scottan	ale	1	7	3
193	-inf	-inf	10	1	karachkina	dannamen	abordisse	10	8	9
194	74.85966717849783	-2229.8141795602	7	12	romania	saeth	roman	7	5	5
195	-70.61109582670024	-2554.553462294054	8	3	bukovina	seneal	scottan	8	6	7
196	151.97284091744672	-117.57997984064548	6	98	joined	handa	dannamen	6	5	8
197	173.2937475309798	98.72129864305153	8	126	together	steens	saeth	8	6	5
198	171.26207382464003	-975.0171470842884	6	59	result	follow	seneal	6	6	6
199	126.38414492277803	-1735.6824427908714	6	29	treaty	stack	handa	6	5	5
200	112.64434362817413	6.45615948482626	5	117	saint	rush	steens	5	4	6
201	28.951226487833136	-2456.1769270442164	7	4	germain	descendent	follow	7	10	6
202	151.00323300082874	-1787.6844717361794	5	25	watch	pampion	stack	5	7	5
203	186.15840203598685	154.39398171824618	3	364	out	consultival	rush	3	11	4
204	140.39864516250728	-1623.974901468387	3	35	dog	poels	descendent	3	5	10
205	170.37979457054658	140.47587129325794	4	567	some	sport	pampion	4	5	7
206	164.55778834253533	101.02822797468524	9	147	important	sittes	consultival	9	6	11
207	158.88917412875924	-1386.3703737976043	9	42	buildings	start	poels	9	5	5
208	161.47710301760483	-405.93145546637976	5	84	local	abolic	sport	5	6	5
209	133.1357820441795	-2153.1006378756897	5	11	arena	stricter	sittes	5	8	6
210	166.26729038866682	102.13491425927918	5	180	named	providers	start	5	9	5
211	164.86565104619183	134.09685808333185	3	710	her	starring	abolic	3	8	6
212	-inf	-inf	6	1	nepean	sterds	stricter	6	6	8
213	72.64169636129863	-2131.988201924759	7	17	ontario	restormed	providers	7	9	9
214	182.3712064778671	146.47276501604924	4	381	part	standom	starring	4	7	8
215	-inf	-inf	9	1	pinecrest	politician	sterds	9	10	6
216	94.0123541160733	-2316.576693135394	10	6	recreation	submetter	restormed	10	9	9
217	160.16960560235094	-1209.344302443658	6	50	centre	consenting	standom	6	10	7
218	160.4425764658004	87.49985219271204	6	169	season	selen	politician	6	5	10
219	18.475366975751875	-2405.5215864949723	5	5	jammu	deconge	submetter	5	7	9
220	125.54422018007789	-614.0725184634142	6	76	indian	brathos	consenting	6	7	10
221	145.56495996686743	53.93793546081847	5	126	union	supergo	selen	5	7	5
222	149.80424150379602	-1220.1695832991145	9	50	territory	reals	deconge	9	5	7
223	45.77281379633307	-2239.262170168897	7	11	kashmir	rought	brathos	7	6	7
224	-inf	-inf	7	1	pressey	capited	supergo	7	7	7
225	90.40421313541984	-2158.351960713678	6	13	sidney	expromice	reals	6	9	5
226	144.473670885111	-1766.050549287831	8	29	captured	falls	rought	8	5	6
227	146.00707370364864	73.05783403210857	6	133	german	secretice	capited	6	9	7
228	148.11260363957496	-832.4116406477202	8	66	soldiers	bardered	expromice	8	8	9
229	92.4421442585286	-2382.898242411396	9	3	impressed	connection	falls	9	10	5
230	119.4546694852172	-2237.050953954652	9	8	artillery	mostom	secretice	9	6	9
231	121.02899591949294	-2143.032399230105	2	12	ss	convect	bardered	2	7	8
232	138.66393733906534	-2294.458754912842	5	5	ideal	connect	connection	5	7	10
233	157.09767075469634	-1018.6522295927224	1	56	x	praint	mostom	1	6	6
234	141.23998979397297	-1521.1646813505183	6	38	worlds	bars	convect	6	4	7
235	158.3243335723223	-988.816121514738	10	60	successful	subsear	connect	10	7	7
236	99.66352240974588	-2350.640147626974	9	5	container	bearing	praint	9	7	6
237	150.39238364563303	-1459.7368646727102	4	43	ship	broom	bars	4	5	4
238	162.56627877654745	-1427.2171919862478	6	40	leaves	consitting	subsear	6	10	7
239	141.20749745571075	-1177.432909070617	4	51	port	bangue	bearing	4	6	7
240	11.367404503472596	-2488.103519855187	6	2	newark	cannon	broom	6	6	5
241	151.32115600163013	116.43461092641068	3	708	new	herry	consitting	3	5	10
242	113.62081984393694	-1624.3054816990011	6	34	jersey	corchen	bangue	6	7	6
243	92.47684898161152	-2114.575348707824	7	14	houston	subjection	cannon	7	10	6
244	90.1453916286222	-1326.9449576668064	5	46	texas	determinations	herry	5	14	5
245	122.7086913084381	-2135.79848254218	7	12	plastic	master	corchen	7	6	7
246	132.1070231025544	-2046.7459973913	5	16	cards	agreent	subjection	5	7	10
247	144.65209256642214	-1519.7559756574756	10	37	introduced	assister	determinations	10	8	14
248	81.50189031328156	-1807.896130641601	9	27	microsoft	harriire	master	9	8	6
249	150.9124041473939	89.66694878996444	8	224	released	anglo	agreent	8	5	7
250	128.70179963613973	-2207.597135057475	6	9	pocket	accussion	assister	6	9	8
251	92.34033052921784	-2341.359430290367	2	5	pc	terriate	short	2	8	5
252	153.68616235428857	99.36353698081724	5	220	until	spin	harriire	5	4	8
253	154.70571953616192	-1409.130321637222	10	42	officially	ant	anglo	10	3	5
254	156.95789426296471	-1260.9425707212088	8	47	features	storm	accussion	8	5	9
255	142.010483076728	-1298.4667029087077	4	47	news	portators	terriate	4	9	8
256	87.65582030573562	-2345.0889256357577	3	5	cue	developing	spin	3	10	4
257	148.3820082707761	-1589.826580352875	4	34	ball	salifar	ant	4	7	3
258	155.58798778336572	-2104.738735128394	4	13	lies	stember	storm	4	7	5
259	149.59897401861582	87.01013240834719	7	188	example	formal	portators	7	6	9
260	7.515000691382321	-2490.1205089479963	13	2	acetaminophen	pants	developing	13	5	10
261	156.87799525095747	-1390.084490288969	1	59	n	formally	salifar	1	8	7
262	-197.3112210342555	-2696.376024056985	6	2	acetyl	polition	stember	6	8	7
263	113.34446986536334	-2181.66653551031	4	11	para	hott	formal	4	4	6
264	118.16164612985992	-2232.903797803573	5	8	amino	stark	pants	5	5	5
265	20.18898009516959	-2450.383480452052	6	3	phenol	spark	formally	6	5	8
266	-inf	-inf	11	1	paracetamol	defent	polition	11	6	8
267	107.28449468300624	-2126.8586833445665	6	14	sodium	eatt	hott	6	4	4
268	59.39786551455891	-2412.450219817419	6	3	iodate	span	stark	6	4	5
269	79.60989954011136	-2223.683090767616	4	10	ions	marnia	spark	4	6	5
270	-inf	-inf	7	1	marijke	researched	defent	7	10	6
271	-inf	-inf	9	1	verbrugge	silva	eatt	9	5	4
272	-inf	-inf	9	1	breeuwsma	herdian	span	9	7	4
273	135.5290650963622	75.03534140384996	5	201	album	excered	marnia	5	7	6
274	115.2238742602128	-2021.5079638702396	6	17	heaven	honton	researched	6	6	10
275	140.57150836454252	-2117.5670388601197	4	13	hell	dougn	silva	4	5	5
276	171.01750073650103	136.0102357142422	5	307	three	beat	herdian	5	4	7
277	161.28045392702467	-50.52836032088732	4	99	days	articate	excered	4	8	7
278	162.63979379255466	125.63063575098025	5	311	later	interneat	honton	5	9	6
279	149.94189366582418	-1887.4852286540647	5	21	guest	explain	dougn	5	7	5
280	-inf	-inf	15	1	appearancesfrom	seen	beat	15	4	4
281	74.34040064867835	-2328.7678267069923	6	6	travis	communications	articate	6	14	8
282	79.04160832376753	-1882.20409854552	5	25	scott	benny	interneat	5	5	9
283	-inf	-inf	5	1	kaash	desceent	explain	5	8	7
284	53.46177837871614	-2423.185133665824	5	3	paige	producer	seen	5	8	4
285	-inf	-inf	5	1	quavo	burn	communications	5	4	14
286	17.50627913467012	-2486.552189383957	6	2	offset	determing	benny	6	9	5
287	-inf	-inf	5	1	sheck	surners	desceent	5	7	8
288	14.513580133921042	-2483.8895384157577	3	2	wes	communities	producer	3	11	8
289	142.4288109249643	-1945.2724991424925	9	21	chemistry	roobers	burn	9	7	4
290	141.5792881744848	-2145.1048412241853	5	11	joint	menter	determing	5	6	9
291	112.53227147770468	-2347.13183404566	8	4	missiles	leaker	surners	8	6	7
292	115.08691553223292	-2289.297378418964	7	6	shipped	northeam	communities	7	8	11
293	28.233899233835224	-2419.8912436698256	8	4	hostages	shart	roobers	8	5	7
294	179.99124176216722	86.90862615073588	5	106	those	tractiferan	menter	5	11	6
295	151.4463703783479	-1433.056722836122	8	40	replaced	server	leaker	8	6	6
296	1.7232407082130148	-2500.752609636038	7	2	learner	mara	northeam	7	4	8
297	175.93730524014288	147.8208785550217	4	412	only	confluents	shart	4	10	5
298	161.02193510969252	-1980.0323114571715	4	17	hear	transformal	tractiferan	4	11	11
299	76.4414562839598	-2273.026727549505	3	9	dow	anglical	server	3	8	6
300	76.93366787900675	-2248.753919883379	5	9	dough	sean	mara	5	4	4
301	179.16008951052223	155.36243419838013	5	871	which	stemmon	confluents	5	7	10
302	163.48207400964105	109.11261292609667	4	177	does	marlish	transformal	4	7	11
303	178.67796572984437	153.25586261826672	3	1260	not	served	anglical	3	6	8
304	167.28366657942982	77.05731342185646	4	114	help	sheeppen	sean	4	8	4
305	141.84227578901695	-2264.249905513684	9	6	listening	fanged	stemmon	9	6	7
306	100.93686544639964	-2350.799420461706	2	4	wi	lightleo	marlish	2	8	7
307	121.01864944321704	-2211.499229138949	2	9	fi	polities	served	2	8	6
308	132.59985658686685	-1802.7091810708853	8	25	alliance	mellai	starring	8	6	8
309	158.11329847696277	-814.6466310121973	4	80	says	starter	sheeppen	4	7	8
310	180.1567083343541	137.33040660382665	3	196	any	partist	fanged	3	7	6
311	97.64316378597168	-2356.525598215509	8	4	wireless	deem	lightleo	8	4	8
312	142.8776608782145	-1054.8893456573944	7	56	network	callish	polities	7	7	8
313	-inf	-inf	4	1	wlan	addena	mellai	4	6	6
314	191.27977570988477	169.49803424940276	4	2287	that	intermate	starter	4	9	7
315	160.8085665537261	-1722.8174916442847	7	28	follows	torting	partist	7	7	7
316	137.08691421682408	-1356.114740785002	9	43	institute	indicanted	deem	9	10	4
317	134.43430884436438	-2127.749387980791	10	12	electrical	marifor	callish	10	7	7
318	131.3397108109097	-2248.5272350291066	11	7	electronics	attentance	addena	11	10	6
319	124.53962136124598	-2256.3755425515114	9	7	engineers	misse	intermate	9	5	9
320	-inf	-inf	4	1	ieee	wither	connect	4	6	7
321	15.952424139291884	-2478.906231391676	13	2	specification	marine	torting	13	6	7
322	145.7441301166751	-2018.458881510817	8	17	cultures	darder	indicanted	8	6	10
323	134.1341619703562	-2101.510280799401	4	14	tend	constensions	marifor	4	12	7
324	147.0738614490325	-1222.6339029390106	5	50	ideas	constanting	attentance	5	11	10
325	173.0346233347166	110.57842739933106	3	167	how	roseol	misse	3	6	5
326	138.16493999654594	-2195.9221424899606	7	9	strange	borned	wither	7	6	6
327	73.39104540902599	-2399.318181915334	8	3	abnormal	partion	marine	8	7	6
328	144.1354071522268	-1993.019331951452	9	18	behaviour	beet	darder	9	4	6
329	158.5517469194888	-840.0211314525388	10	63	considered	indecesson	constensions	10	10	12
330	-inf	-inf	5	1	bhang	rabe	constanting	5	4	11
331	-inf	-inf	5	1	bahng	hordar	roseol	5	6	6
332	-inf	-inf	5	1	pahng	precorate	borned	5	9	6
333	-inf	-inf	5	1	phang	albiers	partion	5	7	7
334	167.22742137329163	-1622.5680774182945	6	31	moving	contermation	beet	6	12	4
335	159.9200463931981	105.14507721918886	5	200	water	eath	indecesson	5	4	10
336	105.26630441649412	-2353.419806991325	8	4	rotating	destanda	rabe	8	8	4
337	83.22490881990966	-2388.6584543454032	10	3	mechanisms	banned	hordar	10	6	6
338	140.74044210697082	-2238.1790344551096	9	8	efficient	seveling	precorate	9	8	9
339	-14.571208080572152	-2518.24244181103	8	2	reynolds	recourded	albiers	8	9	7
340	179.47747317373052	122.5949711592964	6	248	number	contonser	contermation	6	9	12
341	154.7483932473552	-2057.8410329985763	4	14	flow	contentinated	eath	4	13	4
342	174.54427328537827	-657.8350420383567	3	72	low	singer	destanda	3	6	8
343	138.97117265001148	-1922.760345445664	8	21	hydrogen	sulvive	banned	8	7	6
344	16.944570038340117	-2457.7259262713305	8	3	peroxide	protesting	seveling	8	10	8
345	179.67668686960036	147.14721412781498	4	590	most	aliden	recourded	4	6	9
346	166.42506314498473	82.19836437126041	6	119	common	seed	contonser	6	4	9
347	71.97699579846474	-2331.576802037154	8	6	clarence	anthloge	contentinated	8	8	13
348	-inf	-inf	7	1	gilyard	ditation	singer	7	8	6
349	90.40020662758536	-2245.690492480613	6	9	ranger	barbatte	sulvive	6	8	7
350	43.097985513659495	-2415.989986045428	3	4	sgt	domination	protesting	3	10	10
351	-inf	-inf	6	2	bletia	photograph	aliden	6	10	6
352	-inf	-inf	12	2	peduncularis	gordeces	seed	12	8	4
353	-inf	-inf	5	2	lindl	treasure	anthloge	5	8	8
354	48.478519156211945	-2331.0772287997256	8	7	arkansas	fundring	ditation	8	8	8
355	148.31702359425168	89.36867948589489	5	250	river	buriship	barbatte	5	8	8
356	165.25670382186246	-785.8882662984645	4	68	goes	step	domination	4	4	10
357	159.74997894113534	112.40392336872924	5	304	south	solves	photograph	5	6	10
358	-19.823134472670603	-2501.965665571357	8	4	syracuse	aberitoria	gordeces	8	10	8
359	177.0316652441131	151.9261486403892	4	1409	this	descowned	treasure	4	9	8
360	159.67210519682465	122.2514833808689	7	498	because	burm	fundring	7	4	8
361	139.60698563094525	-1968.5764968128788	11	18	programming	beeting	buriship	11	7	8
362	183.95121246720493	158.7783945983064	2	1152	be	desters	step	2	7	4
