	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
78	78	2	1285	or	flooder	flooder	7	7
79	79	7	36	regions	steels	steels	6	6
80	80	5	36	brain	festions	festions	8	8
81	81	5	913	first	mate	mate	4	4
82	82	6	242	series	distribution	distribution	12	12
83	83	4	219	four	produced	produced	8	8
84	84	6	62	movies	faither	faither	7	7
85	85	1	65	f	meliza	meliza	6	6
86	86	3	1	uto	deliberation	deliberation	12	12
87	87	10	47	scientists	sease	sease	5	5
88	88	3	779	had	sense	sense	5	5
89	89	7	42	already	subsease	subsease	8	8
90	90	7	24	learned	northwan	northwan	8	8
91	91	3	32	why	beating	beating	7	7
92	92	7	60	certain	schologe	schologe	8	8
93	93	10	8	substances	marriage	marriage	8	8
94	94	4	82	give	poster	poster	6	6
95	95	3	153	off	foter	farmer	5	6
96	96	14	4	characteristic	sabethound	foter	10	5
97	97	6	35	colors	testish	sabethound	7	10
98	98	5	125	light	sears	testish	5	7
99	99	6	13	heated	sparent	sears	7	5
100	100	9	9	otherwise	amonge	sparent	6	7
101	101	7	4	excited	represented	amonge	11	6
102	102	3	602	its	dispiriting	represented	11	11
103	103	4	3	tack	marian	dispiriting	6	11
104	104	5	69	lower	states	marian	6	6
105	105	7	43	leading	coloured	states	8	6
106	106	4	33	edge	publification	coloured	13	8
107	107	8	13	attached	tafternated	publification	11	13
108	108	2	7019	to	exermst	tafternated	7	11
109	109	8	2	bowsprit	trainer	exermst	7	7
110	110	3	10	bow	stating	trainer	7	7
111	111	4	18	deck	borne	stating	5	7
112	112	7	276	between	programmer	borne	10	5
113	113	8	1	foremost	arthange	programmer	8	10
114	114	4	13	mast	stevene	arthange	7	8
115	115	9	7	palestine	tita	stevene	4	7
116	116	6	17	claims	restriction	tita	11	4
117	117	4	211	west	shari	restriction	5	11
118	118	4	43	bank	glove	shari	5	5
119	119	4	2190	with	steeth	glove	6	5
120	120	4	208	east	stephen	steeth	7	6
121	121	9	8	jerusalem	servers	stephen	7	7
122	122	8	75	included	defended	servers	8	7
123	123	3	626	two	marchi	defended	6	8
124	124	5	64	teams	attemption	marchi	10	6
125	125	4	1010	have	burner	attemption	6	10
126	126	3	51	met	consculation	survive	12	7
127	127	6	68	record	sade	burner	4	6
128	128	6	15	twelve	comprised	consculation	9	12
129	129	5	161	times	sociality	sade	9	4
130	130	3	15	nba	seconda	comprised	7	9
131	131	6	31	finals	toman	sociality	5	9
132	132	8	34	starting	seemated	seconda	8	7
133	133	5	810	their	tor	toman	3	5
134	134	7	24	meeting	fail	seemated	4	8
135	135	6	13	ruling	cane	tor	4	3
136	136	4	125	just	starley	fail	7	4
137	137	4	339	over	laster	cane	6	4
138	138	4	310	year	conspection	starley	11	7
139	139	8	1	montfort	procisional	laster	11	6
140	140	6	120	killed	infermate	conspection	9	11
141	141	2	2183	by	doom	procisional	4	11
142	142	6	79	forces	surviver	infermate	8	9
143	143	5	5	loyal	ear	doom	3	4
144	144	4	206	king	excellbing	surviver	10	8
145	145	6	129	battle	manitus	ear	7	3
146	146	7	1	evesham	subseas	excellbing	7	10
147	147	7	4	defunct	active	manitus	6	7
148	148	11	1	yakamawalla	starner	subseas	7	7
149	149	5	1	walla	tedria	active	6	6
150	150	13	1	tribeumatilla	brites	starner	6	7
151	151	8	1	tribenez	legonald	tedria	8	6
152	152	5	2	perce	railring	brites	8	6
153	153	11	1	tribecayuse	saper	legonald	5	8
154	154	5	25	tribe	alie	railring	4	8
155	155	7	13	protein	verse	saper	5	5
156	156	8	20	compound	stard	conternation	5	12
157	157	4	364	then	stemony	alie	7	4
158	158	10	2	chemically	branch	verse	6	5
159	159	6	68	formed	willow	stard	6	5
160	160	5	15	ready	asters	stemony	6	7
161	161	7	1	undergo	stand	branch	5	6
162	162	5	159	still	bec	willow	3	6
163	163	4	532	more	reproductional	asters	14	6
164	164	7	38	complex	battere	stand	7	5
165	165	7	71	changes	catton	bec	6	3
166	166	8	31	marriage	surrender	reproductional	9	14
167	167	8	157	children	antromber	battere	9	7
168	168	3	21	jay	extro	catton	5	6
169	169	6	3	lender	galna	surrender	5	9
170	170	7	106	william	marin	antromber	5	9
171	171	5	2	reiss	sentermate	extro	10	5
172	172	2	56	mr	photographed	galna	12	5
173	173	8	47	lawrence	secont	marin	6	5
174	174	2	3	sm	winger	sentermate	6	10
175	175	13	54	entertainment	starked	photographed	7	12
176	176	7	9	leonard	support	secont	7	6
177	177	3	1576	his	tournam	winger	7	6
178	178	6	119	father	fealth	starked	6	7
179	179	4	378	very	stare	support	5	7
180	180	4	56	soon	destroyed	tournam	9	7
181	181	5	210	found	redicted	fealth	8	6
182	182	4	25	jobs	straming	stare	8	5
183	183	2	2313	as	concernator	destroyed	11	9
184	184	5	8	truck	allie	redicted	5	8
185	185	7	13	drivers	attalistic	straming	10	8
186	186	7	22	highway	informally	concernator	10	11
187	187	6	87	making	reacting	allie	8	5
188	188	7	34	project	beck	attalistic	4	10
189	189	10	13	protestant	ale	informally	3	10
190	190	8	31	churches	abordisse	reacting	9	8
191	191	4	1140	were	roman	beck	5	4
192	192	6	817	people	scottan	ale	7	3
193	193	3	633	who	dannamen	abordisse	8	9
194	194	6	123	former	saeth	roman	5	5
195	195	7	127	members	seneal	scottan	6	7
196	196	8	54	catholic	handa	dannamen	5	8
197	197	6	122	church	steens	saeth	6	5
198	198	1	99	l	follow	seneal	6	6
199	199	1	65	g	stack	handa	5	5
200	200	10	1	karachkina	rush	steens	4	6
201	201	7	14	romania	descendent	follow	10	6
202	202	8	3	bukovina	pampion	stack	7	5
203	203	6	98	joined	consultival	rush	11	4
204	204	8	126	together	poels	descendent	5	10
205	205	6	60	result	sport	pampion	5	7
206	206	6	29	treaty	sittes	consultival	6	11
207	207	5	151	saint	start	poels	5	5
208	208	7	4	germain	abolic	sport	6	5
209	209	7	54	premier	stricter	sittes	8	6
210	210	6	323	league	providers	start	9	5
211	211	5	26	watch	starring	abolic	8	6
212	212	3	366	out	sterds	stricter	6	8
213	213	3	36	dog	restormed	providers	9	9
214	214	4	568	some	standom	starring	7	8
215	215	9	147	important	politician	sterds	10	6
216	216	9	42	buildings	submetter	restormed	9	9
217	217	3	211	old	consenting	standom	10	7
218	218	8	4	westbury	selen	politician	5	10
219	219	5	84	local	deconge	submetter	7	9
220	220	5	19	arena	brathos	consenting	7	10
221	221	5	180	named	supergo	selen	7	5
222	222	3	710	her	reals	deconge	5	7
223	223	6	1	nepean	rought	brathos	6	7
224	224	7	26	ontario	capited	supergo	7	7
225	225	4	387	part	expromice	reals	9	5
226	226	9	1	pinecrest	falls	rought	5	6
227	227	10	6	recreation	secretice	capited	9	7
228	228	6	55	centre	bardered	expromice	8	9
229	229	6	181	season	connection	falls	10	5
230	230	5	5	jammu	mostom	secretice	6	9
231	231	6	76	indian	convect	bardered	7	8
232	232	5	132	union	connect	connection	7	10
233	233	9	54	territory	praint	mostom	6	6
234	234	7	11	kashmir	bars	convect	4	7
235	235	7	1	pressey	subsear	connect	7	7
236	236	6	13	sidney	bearing	praint	7	6
237	237	8	29	captured	broom	bars	5	4
238	238	6	141	german	consitting	subsear	10	7
239	239	8	66	soldiers	bangue	bearing	6	7
240	240	9	3	impressed	cannon	broom	6	5
241	241	9	10	artillery	herry	consitting	5	10
242	242	1	119	t	corchen	bangue	7	6
243	243	5	13	urata	subjection	cannon	10	6
244	244	2	12	ss	determinations	herry	14	5
245	245	5	5	ideal	master	corchen	6	7
246	246	1	63	x	agreent	subjection	7	10
247	247	6	39	worlds	assister	determinations	8	14
248	248	10	60	successful	harriire	master	8	6
249	249	9	5	container	anglo	agreent	5	7
250	250	4	46	ship	accussion	assister	9	8
251	251	6	40	leaves	terriate	short	8	5
252	252	4	56	port	spin	harriire	4	8
253	253	6	2	newark	ant	anglo	3	5
254	254	3	754	new	storm	accussion	5	9
255	255	6	41	jersey	portators	terriate	9	8
256	256	7	17	houston	developing	spin	10	4
257	257	5	50	texas	salifar	ant	7	3
258	258	7	3	pauwels	stember	storm	7	5
259	259	7	12	plastic	formal	portators	6	9
260	260	5	19	cards	pants	developing	5	10
261	261	10	37	introduced	formally	salifar	8	7
262	262	9	27	microsoft	polition	stember	8	7
263	263	8	227	released	hott	formal	4	6
264	264	6	9	pocket	stark	pants	5	5
265	265	2	5	pc	spark	formally	5	8
266	266	5	223	until	defent	polition	6	8
267	267	10	42	officially	eatt	hott	4	4
268	268	8	47	features	span	stark	4	5
269	269	4	50	news	marnia	spark	6	5
270	270	3	5	cue	researched	defent	10	6
271	271	4	37	ball	silva	eatt	5	4
272	272	4	13	lies	herdian	span	7	4
273	273	4	8	beta	excered	marnia	7	6
274	274	8	1	vulgaris	honton	researched	6	10
275	275	7	193	example	dougn	silva	5	5
276	276	13	2	acetaminophen	beat	herdian	4	7
277	277	1	102	n	articate	excered	8	7
278	278	6	2	acetyl	interneat	honton	9	6
279	279	4	12	para	explain	dougn	7	5
280	280	5	8	amino	seen	beat	4	4
281	281	6	3	phenol	communications	articate	14	8
282	282	11	1	paracetamol	benny	interneat	5	9
283	283	11	3	nationality	desceent	explain	8	7
284	284	11	3	singaporean	producer	seen	8	4
285	285	6	14	sodium	burn	communications	4	14
286	286	6	3	iodate	determing	benny	9	5
287	287	4	10	ions	surners	desceent	7	8
288	288	7	1	marijke	communities	producer	11	8
289	289	9	1	verbrugge	roobers	burn	7	4
290	290	9	1	breeuwsma	menter	determing	6	9
291	291	5	209	album	leaker	surners	6	7
292	292	6	17	heaven	northeam	communities	8	11
293	293	4	13	hell	shart	roobers	5	7
294	294	5	313	three	tractiferan	menter	11	6
295	295	4	107	days	server	leaker	6	6
296	296	5	311	later	mara	northeam	4	8
297	297	5	29	guest	confluents	shart	10	5
298	298	15	1	appearancesfrom	transformal	tractiferan	11	11
299	299	6	9	travis	anglical	server	8	6
300	300	5	32	scott	sean	mara	4	4
301	301	5	1	kaash	stemmon	confluents	7	10
302	302	5	3	paige	marlish	transformal	7	11
303	303	5	1	quavo	served	anglical	6	8
304	304	6	2	offset	sheeppen	sean	8	4
305	305	5	1	sheck	fanged	stemmon	6	7
306	306	3	2	wes	lightleo	marlish	8	7
307	307	9	24	chemistry	polities	served	8	6
308	308	5	11	joint	mellai	starring	6	8
309	309	10	153	television	starter	sheeppen	7	8
310	310	7	113	special	partist	fanged	7	6
311	311	8	4	missiles	deem	lightleo	4	8
312	312	7	6	shipped	callish	polities	7	8
313	313	8	4	hostages	addena	mellai	6	6
314	314	5	106	those	intermate	starter	9	7
315	315	8	41	replaced	torting	partist	7	7
316	316	7	2	learner	indicanted	deem	10	4
317	317	4	415	only	marifor	callish	7	7
318	318	4	17	hear	attentance	addena	10	6
319	319	3	9	dow	misse	intermate	5	9
320	320	5	9	dough	wither	connect	6	7
321	321	5	873	which	marine	torting	6	7
322	322	4	177	does	darder	indicanted	6	10
323	323	3	1270	not	constensions	marifor	12	7
324	324	4	115	help	constanting	attentance	11	10
325	325	9	6	listening	roseol	misse	6	5
326	326	2	4	wi	borned	wither	6	6
327	327	2	9	fi	partion	marine	7	6
328	328	8	27	alliance	beet	darder	4	6
329	329	4	80	says	indecesson	constensions	10	12
330	330	3	197	any	rabe	constanting	4	11
331	331	8	4	wireless	hordar	roseol	6	6
332	332	7	62	network	precorate	borned	9	6
333	333	4	1	wlan	albiers	partion	7	7
334	334	4	2288	that	contermation	beet	12	4
335	335	7	28	follows	eath	indecesson	4	10
336	336	9	45	institute	destanda	rabe	8	4
337	337	10	12	electrical	banned	hordar	6	6
338	338	11	10	electronics	seveling	precorate	8	9
339	339	9	7	engineers	recourded	albiers	9	7
340	340	4	1	ieee	contonser	contermation	9	12
341	341	13	2	specification	contentinated	eath	13	4
342	342	7	32	morning	singer	destanda	6	8
343	343	9	4	departure	sulvive	banned	7	6
344	344	8	17	cultures	protesting	seveling	10	8
345	345	4	14	tend	aliden	recourded	6	9
346	346	5	50	ideas	seed	contonser	4	9
347	347	3	168	how	anthloge	contentinated	8	13
348	348	7	9	strange	ditation	singer	8	6
349	349	8	3	abnormal	barbatte	sulvive	8	7
350	350	9	18	behaviour	domination	protesting	10	10
351	351	10	63	considered	photograph	aliden	10	6
352	352	6	1	dulcie	gordeces	seed	8	4
353	353	6	19	warren	treasure	anthloge	8	8
354	354	5	1	bhang	fundring	ditation	8	8
355	355	5	1	bahng	buriship	barbatte	8	8
356	356	5	1	pahng	step	domination	4	10
357	357	5	1	phang	solves	photograph	6	10
358	358	6	32	moving	aberitoria	gordeces	10	8
359	359	5	203	water	descowned	treasure	9	8
360	360	8	4	rotating	burm	fundring	4	8
361	361	10	3	mechanisms	beeting	buriship	7	8
362	362	9	8	efficient	desters	step	7	4
363	363	8	3	reynolds	dening	solves	6	6
364	364	6	252	number	shing	aberitoria	5	10
365	365	4	14	flow	alived	descowned	6	9
366	366	3	74	low	matthes	burm	7	4
367	367	8	21	hydrogen	survively	beeting	9	7
368	368	8	3	peroxide	waller	desters	6	7
369	369	4	592	most	arguma	dening	6	6
370	370	6	124	common	relatives	shing	9	5
371	371	8	6	clarence	lead	alived	4	6
372	372	7	1	gilyard	interprototing	matthes	14	7
373	373	6	10	ranger	colombic	survively	8	9
374	374	3	4	sgt	statter	waller	7	6
375	375	5	329	south	alient	arguma	6	6
376	376	8	54	carolina	disbant	relatives	7	9
377	377	6	2	bletia	tales	lead	5	4
378	378	12	2	peduncularis	tournomes	interprototing	9	14
379	379	5	2	lindl	fellie	colombic	6	8
380	380	5	24	frank	stanlo	statter	6	7
381	381	8	12	sullivan	competed	alient	8	6
382	382	8	9	arkansas	torio	disbant	5	7
383	383	5	270	river	attendant	tales	9	5
384	384	4	68	goes	watterflies	tournomes	11	9
385	385	8	6	syracuse	shat	fellie	4	6
386	386	4	1413	this	affectian	stanlo	9	6
387	387	7	498	because	strenger	competed	8	8
388	388	11	19	programming	savely	torio	6	5
389	389	2	1154	be	consterting	attendant	11	9
390	390	4	82	done	treater	watterflies	7	11
391	391	7	4	pulling	thanacterian	shat	12	4
392	392	5	3	wires	mi	affectian	2	9
393	393	4	1823	from	butter	strenger	6	8
394	394	5	182	place	decided	savely	7	6
395	395	7	170	another	seam	consterting	4	11
396	396	7	37	section	beam	treater	4	7
397	397	12	1	unmistakable	supple	thanacterian	6	12
398	398	6	40	guitar	serminations	mi	12	2
399	399	4	1	riff	terran	butter	6	6
400	400	4	32	test	mainter	decided	7	7
401	401	9	4	catchment	anthrow	seam	7	4
402	402	6	67	humans	medication	beam	10	4
403	403	3	783	can	relia	supple	5	6
404	404	7	200	usually	amenonic	serminations	8	12
405	405	7	12	explain	restration	terran	10	6
406	406	6	149	things	billan	mainter	6	7
407	407	2	2675	he	constrited	anthrow	10	7
408	408	6	20	losing	probrace	medication	8	10
409	409	8	2	finalist	rift	relia	4	5
410	410	9	7	wimbledon	sublever	amenonic	8	8
411	411	13	32	championships	sentitions	restration	10	10
412	412	9	52	currently	processors	billan	10	6
413	413	3	148	top	pay	constrited	3	10
414	414	6	7	scorer	properts	probrace	8	8
415	415	7	67	russian	savanni	rift	7	4
416	416	8	356	national	invaly	sublever	6	8
417	417	4	349	team	childers	sentitions	8	10
418	418	9	1	traficant	chresses	train	8	5
419	419	4	205	died	sert	processors	4	10
420	420	9	13	suffering	rain	pay	4	3
421	421	5	88	heart	cattem	properts	6	8
422	422	6	91	attack	probets	savanni	7	7
423	423	6	107	caused	anthermans	invaly	10	6
424	424	7	2	tractor	sporting	childers	8	8
425	425	8	12	accident	alistance	chresses	9	8
426	426	9	161	september	properto	sert	8	4
427	427	2	1595	at	vision	rain	6	4
428	428	4	154	home	bicked	cattem	6	6
429	429	10	1	youngstown	controle	probets	8	7
430	430	11	2	aerodynamic	limiger	anthermans	7	10
431	431	5	36	wings	wattern	sporting	7	8
432	432	5	47	front	assive	alistance	6	9
433	433	4	13	rear	fights	properto	6	8
434	434	6	22	engine	probablition	vision	12	6
435	435	10	1	positioned	wrestward	beam	9	4
436	436	6	36	behind	soul	bicked	4	6
437	437	6	25	driver	distroyed	controle	9	8
438	438	9	16	musicians	opposer	limiger	7	7
439	439	6	42	needed	harpicate	wattern	9	7
440	440	4	194	main	north	assive	5	6
441	441	7	2	eventer	redeclation	beer	11	4
442	442	8	21	wrestler	recouring	fights	9	6
443	443	6	10	viewed	progand	probablition	7	12
444	444	10	17	management	aligen	wrestward	6	9
445	445	5	6	draws	deferment	soul	9	4
446	446	6	4	roster	ballock	distroyed	7	9
447	447	4	21	thus	string	surviver	6	8
448	448	8	25	promoted	secretly	opposer	8	7
449	449	6	52	events	intervator	harpicate	10	9
450	450	5	149	march	shoeped	north	7	5
451	451	3	3	sca	seeman	redeclation	6	11
452	452	8	18	accepted	shorts	recouring	6	9
453	453	5	15	offer	ducle	progand	5	7
454	454	4	562	made	decition	marian	8	6
455	455	6	472	states	marmaria	aligen	8	6
456	456	4	50	navy	secoration	deferment	10	9
457	457	10	2	assessment	expossed	ballock	8	7
458	458	8	2	dredging	spings	string	6	6
459	459	7	9	experts	store	secretly	5	8
460	460	6	4	assist	fores	intervator	5	10
461	461	7	11	efforts	consultation	shoeped	12	7
462	462	6	22	remove	gran	seeman	4	6
463	463	4	24	salt	count	shorts	5	6
464	464	4	88	lake	hongo	ducle	5	5
465	465	4	9	utah	electorated	decition	11	8
466	466	9	3	wolverine	stanger	marmaria	7	8
467	467	4	17	gone	passis	secoration	6	10
468	468	4	18	sees	albortian	expossed	9	8
469	469	7	12	phoenix	sacre	spings	5	6
470	470	6	4	teamed	tonal	store	5	5
471	471	2	410	up	methors	fores	7	5
472	472	11	3	brotherhood	decibate	consultation	8	12
473	473	5	55	leave	gene	gran	4	4
474	474	4	10	asks	robable	count	7	5
475	475	3	10	laa	marily	hongo	6	5
476	476	5	20	tries	sing	electorated	4	11
477	477	5	130	again	samil	stanger	5	7
478	478	4	600	time	angles	passis	6	6
479	479	5	10	susan	mary	albortian	4	9
480	480	6	23	taylor	diana	sacre	5	5
481	481	8	34	examples	harlet	tonal	6	5
482	482	11	2	quantifiers	partician	methors	9	7
483	483	7	228	english	sole	decibate	4	8
484	484	7	146	include	richardon	gene	9	4
485	485	3	637	all	boyd	beck	4	4
486	486	3	96	few	placing	robable	7	7
487	487	3	83	lot	darware	marily	7	6
488	488	2	298	no	resulting	sing	9	4
489	489	4	398	like	mounteers	marian	9	6
490	490	9	8	hospitals	abriears	samil	8	5
491	491	7	4	nursing	artish	angles	6	6
492	492	5	20	homes	evaling	mary	7	4
493	493	4	58	size	mari	diana	4	5
494	494	9	24	emergency	finished	harlet	8	6
495	495	10	2	generators	folker	partician	6	9
496	496	11	3	accommodate	vitting	sole	7	4
497	497	4	16	draw	confoll	richardon	7	9
498	498	6	18	danish	thrank	boyd	6	4
499	499	6	88	albums	sumaker	placing	7	7
500	500	5	77	chart	recless	darware	7	7
501	501	4	124	head	exples	resulting	6	9
502	502	10	197	government	aristound	mounteers	9	9
503	503	7	66	federal	defenties	abriears	9	8
504	504	8	126	district	deserve	artish	7	6
505	505	6	298	before	thearates	evaling	9	7
506	506	9	1	resigning	provent	mari	7	4
507	507	4	144	july	successor	finished	9	8
508	508	6	135	become	terrarlis	folker	9	6
509	509	9	29	candidate	hear	vitting	4	7
510	510	12	41	presidential	promotional	confoll	11	7
511	511	8	84	election	conducted	thrank	9	6
512	512	7	243	however	rome	sumaker	4	7
513	513	8	4	starfish	terrient	recless	8	7
514	514	4	33	grow	securate	exples	8	6
515	515	4	206	back	translator	aristound	10	9
516	516	6	20	bodies	eding	defenties	5	9
517	517	8	36	actually	elematic	deserve	8	7
518	518	10	13	increasing	sale	thearates	4	9
519	519	7	3	coolest	santh	provent	5	7
520	520	5	38	month	stached	successor	7	9
521	521	7	74	average	desectors	terrarlis	9	9
522	522	7	155	january	substentified	hear	13	4
523	523	11	43	temperature	pressional	starring	10	8
524	524	5	3	jaats	traction	promotional	8	11
525	525	5	168	large	hat	conducted	3	9
526	526	5	230	group	solve	rome	5	4
527	527	6	10	punjab	leader	terrient	6	8
528	528	9	9	yorkshire	supports	securate	8	8
529	529	4	1	ouse	leak	seeming	4	7
530	530	8	46	congress	baron	translator	5	10
531	531	5	375	would	devieting	eding	9	5
532	532	5	114	using	defenders	elematic	9	8
533	533	5	125	power	deliver	sale	7	4
534	534	8	18	breaking	suberro	santh	7	5
535	535	12	37	constitution	beloway	stached	7	7
536	536	4	47	laws	toet	desectors	4	9
537	537	7	29	article	ansells	substentified	7	13
538	538	4	107	list	charpes	pressional	7	10
539	539	9	100	political	tecalous	traction	8	8
540	540	7	31	parties	advented	hat	8	3
541	541	7	9	iceland	steem	seed	5	4
542	542	5	742	other	tomplo	solve	6	5
543	543	3	318	did	share	stard	5	5
544	544	3	168	end	destritice	leader	10	6
545	545	7	32	century	altist	supports	6	8
546	546	7	11	jacques	apperaterial	leak	12	4
547	547	7	1	swaters	transformed	baron	11	5
548	548	5	13	pride	spaden	devieting	6	9
549	549	7	52	meaning	deference	defenders	9	9
550	550	9	61	something	single	deliver	6	7
551	551	5	2	proud	franch	suberro	6	7
552	552	8	15	opposite	pothama	beloway	7	7
553	553	5	1	shame	spirition	toet	9	4
554	554	6	68	martin	shoulder	servers	8	7
555	555	7	1	brundle	testen	ansells	6	7
556	556	1	180	j	automobities	charpes	12	7
557	557	4	65	here	contracted	tecalous	10	8
558	558	5	450	these	architector	span	11	4
559	559	7	45	numbers	back	advented	4	8
560	560	12	1	enterococcus	fairal	steem	6	5
561	561	9	21	infection	terrated	tomplo	8	6
562	562	6	7	piquet	respected	share	9	5
563	563	6	57	sports	seath	destritice	5	10
564	564	7	5	closure	stepurate	altist	9	6
565	565	6	73	bridge	saffic	apperaterial	6	12
566	566	7	28	opening	triston	transformed	7	11
567	567	9	9	attracted	spelled	spaden	7	6
568	568	13	1	consideerable	susen	deference	5	9
569	569	6	100	public	promained	single	9	6
570	570	9	5	criticism	distructed	connection	10	10
571	571	4	200	high	fasting	franch	7	6
572	572	7	3	profile	probabit	pothama	8	7
573	573	7	180	british	ground	spirition	6	9
574	574	10	6	millennium	toe	shoulder	3	8
575	575	8	19	suffered	conternal	testen	9	6
576	576	12	2	embarrassing	seriment	automobities	8	12
577	577	7	1	setback	evited	contracted	6	10
578	578	4	1	akin	conterfered	architector	11	11
579	579	3	38	saw	storms	back	6	4
580	580	4	4	dome	interful	fairal	8	6
581	581	7	127	kingdom	tore	terrated	4	8
582	582	7	22	quarter	annitar	respected	7	9
583	583	5	99	final	todio	seath	5	5
584	584	6	380	during	harlious	stepurate	8	9
585	585	4	208	game	lauright	saffic	8	6
586	586	4	214	show	corned	triston	6	7
587	587	4	5	beck	spender	spelled	7	7
588	588	4	5	jade	seapers	susen	7	5
589	589	8	6	discover	action	promained	6	9
590	590	7	7	unhappy	champion	distructed	8	10
591	591	12	29	relationship	alamong	fasting	7	7
592	592	9	29	cambridge	bence	architector	5	11
593	593	10	242	university	fright	probabit	6	8
594	594	5	26	press	deminary	seed	8	4
595	595	5	103	point	protective	ground	10	6
596	596	3	131	set	receator	toe	8	3
597	597	8	3	topology	stared	conternal	6	9
598	598	5	96	given	espeads	seriment	7	8
599	599	1	182	s	stadion	evited	7	6
600	600	10	11	containing	surgery	conterfered	7	11
601	601	6	58	points	garner	storms	6	6
602	602	5	109	along	players	interful	7	8
603	603	5	20	limit	forces	tore	6	4
604	604	6	598	called	basching	annitar	8	7
605	605	11	2	topological	denight	todio	7	5
606	606	9	150	sometimes	forcort	harlious	7	8
607	607	7	138	written	wearthhere	lauright	10	8
608	608	6	3	gaines	alanger	corned	7	6
609	609	1	204	e	outlesses	spender	9	7
610	610	1	161	w	half	seapers	4	7
611	611	4	71	elst	surreney	action	8	6
612	612	4	1098	also	alternate	champion	9	8
613	613	4	159	took	cole	alamong	4	7
614	614	8	30	property	bashima	bence	7	5
615	615	4	109	away	sunger	fright	6	6
616	616	6	2	bacons	remove	deminary	6	8
617	617	10	19	supporters	discovered	protective	10	10
618	618	7	98	without	edcoro	receator	6	8
619	619	5	20	trial	comprovanta	stared	11	6
620	620	7	5	crystal	ting	espeads	4	7
621	621	6	31	palace	alive	stadion	5	7
622	622	3	853	she	anthology	surgery	9	7
623	623	5	32	spent	shooley	garner	7	6
624	624	9	1	semesters	bender	players	6	7
