idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
133	165.607185202264	114.83685482545764	4	187	main	scale	comparate	4	5	9
134	163.78252907655957	116.76432495292777	5	240	group	consume	scale	5	7	5
135	170.66817507951333	103.9236871295484	4	128	five	serganism	consume	4	9	7
136	123.63946691835244	-1563.9218998324577	3	37	tom	suppic	serganism	3	6	9
137	77.72749576783085	-2275.585456470543	3	8	ian	musicondure	suppic	3	11	6
138	4.602282910347595	-2494.9813787521966	5	2	gregg	preserve	musicondure	5	8	11
139	-inf	-inf	4	1	jenn	bristanism	preserve	4	10	8
140	66.61419700686926	-2290.4906559993574	5	8	katie	light	bristanism	5	5	10
141	183.15750565416704	119.798193063701	5	140	those	continued	light	5	9	5
142	164.60432547199758	-1057.6856342545611	7	55	outside	garated	continued	7	7	9
143	157.37009127366304	-1334.2316822408582	3	44	saw	experiment	garated	3	10	7
144	170.36371350476028	137.79142115290213	4	379	them	constertal	experiment	4	10	10
145	130.99744057019095	-2131.083621254911	6	12	threat	houring	constertal	6	7	10
146	178.50826150514015	155.2324961630488	4	1157	were	simple	houring	4	6	7
147	157.79809417790625	-486.4674424801678	4	80	able	ther	simple	4	4	6
148	161.7329141400818	-1452.698630416991	5	39	break	lee	ther	5	3	4
149	117.62818621583004	-2068.023082780976	4	15	logo	transcorting	lee	4	12	3
150	181.79115439992668	162.50254298532846	3	2827	for	transpire	transcorting	3	9	12
151	141.7002648986853	42.7074306271636	6	121	league	firu	transpire	6	4	9
152	118.50853926423385	-2044.4530867048989	7	17	legends	stack	firu	7	5	4
153	133.74843652927868	-2093.829522640163	5	16	sweet	charricle	stack	5	9	5
154	137.73293058446822	-2100.309912091239	4	14	wine	burning	charricle	4	7	9
155	168.75361467910508	134.56728234998698	3	792	can	anthropology	burning	3	12	7
156	183.83528790535613	157.78220813840426	2	1077	be	pears	anthropology	2	5	12
157	168.14031078751626	-1076.5864075390516	5	53	added	brought	pears	5	7	5
158	-inf	-inf	6	1	batter	win	brought	6	3	7
159	143.69696971659044	-1447.32778437069	1	47	v	sele	win	1	4	3
160	161.38461212383203	-597.11626091642	4	77	type	cominect	sele	4	8	4
161	111.51425526038304	-2244.391216609199	8	8	asteroid	resenacy	cominect	8	8	8
162	-inf	-inf	6	1	kollaa	stending	resenacy	6	8	8
163	164.80728151035018	-2170.606134211805	10	10	determined	marthan	stending	10	7	8
164	125.55567835220896	-2155.614713071027	11	11	composition	lase	marthan	11	4	7
165	106.7848919615558	-2366.305012323771	4	3	akin	sengated	lase	4	8	4
166	-inf	-inf	8	1	cumulate	carricularies	sengated	8	13	8
167	-inf	-inf	7	1	eucrite	esting	carricularies	7	6	13
168	62.68174352596959	-2387.143968775616	10	4	meteorites	cruss	esting	10	5	6
169	-inf	-inf	10	1	indicating	solarded	cruss	10	8	5
170	180.96189533330244	154.73216315167863	3	610	its	protect	solarded	3	7	8
171	158.44193118139867	-1630.009447385478	6	31	origin	grout	protect	6	5	7
172	151.85700441071518	-1763.4694876162855	4	26	deep	controller	grout	4	10	5
173	171.55897366619993	-348.62591561357726	6	89	within	lither	controller	6	6	10
174	-inf	-inf	6	1	vestas	scue	lither	6	4	6
175	109.45839941747076	-2227.428913287741	5	9	crust	continent	scue	5	9	4
176	169.30653477404542	141.72416532979108	4	597	some	proteching	continent	4	10	9
177	50.078464126160206	-2427.014148961419	7	3	marathi	divide	proteching	7	6	10
178	161.5720594546604	-888.2220752514278	8	63	official	brood	divide	8	5	6
179	167.58717055478283	119.896359575166	5	311	state	start	brood	5	5	5
180	32.96202150585383	-2446.3614776064574	11	3	maharashtra	pandson	start	11	7	5
181	169.51294697574974	132.9339845355831	5	314	where	sean	pandson	5	4	7
182	39.94092888485626	-2462.390005433577	9	2	bollywood	thind	sean	9	5	4
183	157.86827410634794	-1431.8421583487805	7	39	located	preference	thind	7	10	5
184	-inf	-inf	8	1	martians	dimanistant	preference	8	11	10
185	121.23940362214212	-2336.851981927175	7	4	emerged	monary	dimanistant	7	6	11
186	162.77816140241043	-1603.9647455213103	6	32	object	sunstribute	monary	6	11	6
187	150.85481610071778	-1686.50022820456	8	31	attacked	castine	sunstribute	8	7	11
188	168.7649737892293	87.31431461407104	5	116	using	interlement	castine	5	11	7
189	154.90053047616965	-1584.7322486044848	4	35	heat	farre	interlement	4	5	11
190	165.3575709586629	129.35759737773446	6	382	during	bad	farre	6	3	5
191	161.73526961446802	89.1886707675984	4	139	next	push	bad	4	4	3
192	-inf	-inf	12	1	interruption	stakes	push	12	6	4
193	149.0267588461099	-1162.655277288145	8	52	followed	attrently	stakes	8	9	6
194	173.13575463686877	154.83466099579636	2	2139	by	singhous	attrently	2	8	9
195	128.96922302720296	-2127.6984898357136	5	13	rapid	carton	singhous	5	6	8
196	152.08457185433684	101.93307970589264	6	254	series	struke	carton	6	6	6
197	134.82690258458678	-1455.818189615135	4	40	news	challenged	struke	4	10	6
198	145.68751067628864	-2113.756838672124	7	12	reports	datence	challenged	7	7	10
199	157.70287357549896	-2251.6856853453214	10	6	describing	patents	datence	10	7	7
200	2.121459313014512	-2496.698170083276	11	2	devastating	spirity	patents	11	7	7
201	113.74420707697196	-2226.094295283057	5	9	alien	carcentaine	spirity	5	11	7
202	133.6464026621748	-1930.308749025817	8	21	invasion	singhan	carcentaine	8	7	11
203	173.4270629784838	-1415.4251759359352	6	40	taking	calel	part	6	5	4
204	178.76238857349986	125.76531180933166	5	199	place	intrust	singhan	5	7	7
205	171.9541980530499	-657.7735758122468	6	71	across	sago	calel	6	4	5
206	134.0130311497005	85.89688601055234	6	462	united	mirries	intrust	6	7	7
207	144.34377858028978	102.12516900364064	6	436	states	sidly	sago	6	5	4
208	167.77200925276296	123.47934994800308	5	500	world	laters	mirries	5	6	7
209	170.94323725199726	143.39403024167476	4	739	many	charn	sidly	4	5	5
210	163.77474720557333	135.5859808225633	6	906	people	plattery	laters	6	8	6
211	169.58071639535692	100.4974924702548	7	133	members	admande	charn	7	7	5
212	135.93482307661222	-1900.1928376689511	11	22	continental	stake	plattery	11	5	8
213	107.5644219007178	-1382.146498485811	8	45	congress	caro	admande	8	4	7
214	168.14425125401283	109.84235919234916	9	170	important	pattern	continent	9	7	9
215	156.10823942980934	-1458.9244956481384	4	41	ones	constance	stake	4	9	5
216	74.73454085689728	-2212.9136983694784	8	11	benjamin	computing	caro	8	9	4
217	72.52376304208778	-2083.769529187676	8	16	franklin	distendary	pattern	8	10	7
218	106.67339216934845	49.00617667260072	4	198	john	titues	constance	4	6	9
219	98.0968237500012	-2134.25133887256	5	14	adams	extral	computing	5	6	9
220	99.19855837004044	-1070.4192930778506	6	63	thomas	lanks	distendary	6	5	10
221	79.7786186481914	-2178.0761609785936	9	12	jefferson	earration	titues	9	9	6
222	9.27294130716402	-2491.6287980970974	7	2	hancock	contreased	extral	7	10	6
223	113.45396640365348	-1921.866155290848	5	21	roger	man	lanks	5	3	5
224	91.83257170253287	-2264.422246628475	7	8	sherman	perkin	earration	7	6	9
225	109.65240685453368	-1974.2750996540617	3	19	jay	barman	contreased	3	6	10
226	162.21100939914592	122.60912490868232	5	270	while	reconding	man	5	9	3
227	148.33038595829314	120.07392925125104	2	2589	he	indianatian	perkin	2	11	6
228	175.0886630408358	81.65249974521382	4	107	away	sting	barman	4	5	6
229	91.9176274423436	-2213.195835114265	7	11	harvard	partalley	reconding	7	9	9
230	122.62765858679636	-2137.243998768497	10	13	supporters	platty	indianatian	10	6	11
231	159.5512165277414	-1878.6899888946216	9	22	organized	transpance	sting	9	10	5
232	120.93116668423735	-2262.8060789400192	8	9	protests	consultrative	partalley	8	13	9
233	172.952533951668	119.84330499522372	7	197	against	saulls	platty	7	6	6
234	-inf	-inf	8	2	harvards	celenative	transpance	8	10	10
235	142.02134687681772	-2015.2038689977423	4	18	lack	sicks	consultrative	4	5	13
236	125.6755433805543	-2182.647704920608	6	12	racial	carnon	saulls	6	6	6
237	129.90366393137248	-2177.6651726985297	9	11	diversity	searn	celenative	9	5	10
238	150.12806419745257	-2063.4620651912264	7	15	classes	disteries	sicks	7	9	5
239	156.91801630174385	-1734.06334612332	7	29	student	galls	carnon	7	5	6
240	164.8412267580469	97.39424965132152	4	149	body	carinal	searn	4	7	5
241	136.07596442266112	-2124.7375891014685	8	13	teachers	browshing	disteries	8	9	9
242	142.01679002450044	-1695.8476865736611	7	31	library	raine	galls	7	5	5
243	149.3383638922492	85.14379908340516	5	148	began	fall	carinal	5	4	7
244	122.38316254688498	-2211.5028202119506	7	9	tobacco	mare	browshing	7	4	9
245	159.50054080776874	-1279.8607368828627	4	46	room	preaser	communicate	4	7	11
246	150.708116275393	45.70744598385189	6	114	former	track	state	6	5	5
247	32.659136668043914	-2441.937025005964	10	3	rothschild	appering	raine	10	8	5
248	162.32480963129123	-696.9217222927085	6	69	served	dominical	fall	6	9	4
249	122.30137034985704	-2281.93695024937	6	7	bombed	seculor	mare	6	7	4
250	140.76525163625368	82.66134276053762	10	232	university	wilders	preaser	10	7	7
251	85.16482909408353	-2393.7668679138133	13	3	accommodation	dampther	track	13	8	5
252	161.22108276422443	-1577.088329757298	6	37	widely	subs	appering	6	4	8
253	156.93029999059908	-1407.6199423848134	10	48	recognized	bearley	dominical	10	7	9
254	142.51114245958533	-1641.9124121100356	2	34	un	constinued	seculor	2	10	7
255	168.561401365056	89.24694660566638	6	143	member	altengerate	wilders	6	11	7
256	137.66960794828177	-2022.0742601421389	8	16	baseball	sating	dampther	8	6	8
257	131.2052616537712	-2076.490357404404	10	14	basketball	shope	subs	10	5	4
258	162.54449614191978	87.87207102482236	3	129	men	maters	bearley	3	6	7
259	153.89220032174464	73.43922951411601	5	133	women	leone	constinued	5	5	10
260	151.81800700066674	-1362.9015510078489	5	44	cross	consilitity	altengerate	5	11	11
261	169.11821789893426	107.45965478353824	7	169	country	slade	continued	7	5	9
262	147.61306695946246	59.800986558030935	8	156	football	need	sating	8	4	6
263	144.20854793398573	-1994.044995871811	4	17	golf	chiller	shope	4	7	5
264	78.02694920779075	-2353.5477550958494	10	5	gymnastics	thiller	maters	10	7	6
265	128.64820709040848	-1998.6694964160688	6	21	soccer	natural	leone	6	7	5
266	-inf	-inf	8	1	softball	carrow	consilitity	8	6	11
267	152.7609452236501	-1958.2824095666188	8	18	swimming	ligines	slade	8	7	5
268	129.09934647670696	-2302.84784527245	6	5	diving	pants	need	6	5	4
269	134.94747205387006	-1925.864000238119	6	20	tennis	commonts	chiller	6	8	7
270	-inf	-inf	10	1	volleyball	counted	thiller	10	7	7
271	163.65309906110386	105.3350869040883	5	200	water	marronth	natural	5	8	7
272	128.57542953600816	-2275.196703753755	4	6	polo	stop	line	4	4	4
273	174.00897522077597	144.03025102308024	4	668	when	supperiments	carrow	4	12	6
274	83.08982126317115	-1991.3712384104392	7	21	belgium	payents	ligines	7	7	7
275	159.6245554335141	118.93190479377787	6	347	became	perpose	pants	6	7	5
276	155.10344248696364	-1041.4563143247938	11	57	independent	stinger	commonts	11	7	8
277	101.7714298338377	-1710.4716244805795	11	33	netherlands	marchip	slade	11	7	5
278	160.54197968627668	93.37341858076154	4	145	land	interented	counted	4	10	7
279	107.78208314364976	-1606.804790433225	5	34	dutch	contervention	marronth	5	13	8
280	164.61765481537006	-193.46701456293076	4	94	side	losion	stop	4	6	4
281	76.18268981161042	-2049.319891661913	7	22	belgian	subcart	supperiments	7	7	12
282	84.3445461459731	-1852.6376124439769	7	26	jackson	charne	payents	7	6	7
283	157.41597899663566	98.8548718803655	3	247	won	tentic	perpose	3	6	7
284	135.4636621580309	-2175.2887680564986	6	10	talent	lound	stinger	6	5	7
285	131.788780901953	-1930.4421321166792	7	20	contest	barn	marchip	7	4	7
286	175.72850454338337	155.1735673982322	2	1613	at	emplicy	interented	2	7	10
287	175.8936739295496	129.18119484419435	4	226	high	therna	contervention	4	6	13
288	154.43465286462282	99.60351379292456	6	192	school	suffer	lither	6	6	6
289	84.48931426216338	-2273.8880730891465	4	9	gary	montine	losion	4	7	6
290	173.76654847611977	142.09698506162704	5	707	there	marry	subcart	5	5	7
291	144.45414466286266	110.39657021966325	3	871	she	entine	charne	3	6	6
292	150.90660351654557	-898.893433461983	6	63	helped	faction	tentic	6	7	6
293	153.92102736575166	72.80134053192262	5	139	black	scanes	lound	5	6	5
294	180.9441852478472	126.37201925803944	4	149	just	corchester	barn	4	10	4
295	135.1491622999123	-2053.1780525459635	7	15	escaped	contine	emplicy	7	7	7
296	112.5363440268771	-1801.2390561724412	7	26	slavery	discorce	therna	7	8	6
297	127.08582313140865	-1957.5446365849916	3	19	pro	tours	suffer	3	5	6
298	109.22120094540078	-1341.4972048793195	9	45	wrestling	stalling	montine	9	8	7
299	121.53523579540548	-2333.8704742375207	11	4	illustrated	carrientral	marry	11	11	5
300	145.4202413816806	-1945.8163972611628	6	19	ranked	continental	entine	6	11	6
301	169.6551229694262	91.57917239803756	3	138	top	constature	faction	3	10	7
302	145.57612095297782	-1368.6883818672795	7	52	singles	archippe	scanes	7	8	6
303	111.88353640831568	-2295.3789105560054	9	6	wrestlers	instant	corchester	9	7	10
304	-39.63641227565496	-2539.291135429812	3	2	pwi	birting	contine	3	7	7
305	-inf	-inf	6	1	ullevi	ferries	discorce	6	7	8
306	-inf	-inf	10	1	gothenburg	carels	continent	10	6	9
307	92.48211027486671	-2087.552320111788	6	16	sweden	comprearation	tours	6	13	5
308	-inf	-inf	9	1	methodist	section	stalling	9	7	8
309	-inf	-inf	6	1	hymnal	provincial	start	6	10	5
310	167.64878712307276	-1523.2621607862486	8	36	contains	belen	carrientral	8	5	11
311	181.62215461616043	133.8586300747815	4	203	what	particians	continental	4	10	11
312	156.43831403679008	-2026.6321587271823	5	16	calls	compential	constature	5	10	10
313	-inf	-inf	10	1	ecumenical	arbaron	archippe	10	7	8
314	155.14096497379828	-584.958568454316	7	78	version	mearchine	instant	7	9	7
315	84.89862746777203	-2346.424201585992	5	5	creed	tachine	birting	5	7	7
316	135.8567842289567	-1603.6289655904295	9	33	professor	subachist	ferries	9	9	7
317	88.48132602298745	1.3399937466004883	6	134	london	suppical	carels	6	8	6
318	118.33973760448136	-2161.645464676529	4	12	hugh	gines	comprearation	4	5	13
319	154.75506342248627	-878.04807938767	1	64	d	mane	section	1	4	7
320	126.4619966533094	-2302.437977894798	5	6	beard	normal	provincial	5	6	10
321	145.5964066506124	37.61914165777291	1	124	m	productionic	belen	1	12	5
322	149.31463303815252	-94.577045457818	1	161	s	sell	particians	1	4	10
323	-inf	-inf	8	1	velappan	exication	compential	8	9	10
324	110.3840678305851	-2300.24879840773	4	6	deaf	consteration	arbaron	4	12	7
325	153.65364800224705	-679.0741831367897	4	71	uses	experised	mearchine	4	9	9
326	138.16962893153908	99.7492911872979	8	383	american	siton	tachine	8	5	7
327	156.01706936279516	-1879.6616918164923	4	21	sign	creating	subachist	4	8	9
328	99.8375193214156	-2378.9736877560167	10	3	specialist	capely	suppical	10	6	8
329	177.2078305130449	109.65168929077085	4	128	take	ballower	gines	4	8	5
330	181.1253806653514	158.3249849820213	5	852	their	marmen	mane	5	6	4
331	-4.149413378581424	-2503.825494148754	9	2	complaint	surseand	normal	9	8	6
332	-inf	-inf	10	1	videophone	night	productionic	10	5	12
333	175.12806770580147	135.77728611147444	2	363	so	marie	sell	2	5	4
334	179.12093800401863	95.12186403432266	3	124	see	steed	exication	3	5	9
335	179.49761578179957	130.84628044958149	4	238	each	song	consteration	4	4	12
336	179.13334276866007	152.09265680705212	5	733	other	fines	experised	5	5	9
337	174.98826920029057	126.50860413442558	4	211	back	surgender	siton	4	9	5
338	164.0801113452781	-2121.128148328319	5	11	forth	pinch	creating	5	5	8
339	122.81046101019028	-2348.5768004677825	8	3	informed	surce	capely	8	5	6
340	140.63641599283935	-2215.891151418969	10	8	discussion	count	ballower	10	5	8
341	122.33125405527096	-2258.218614549125	8	7	dialogue	substantly	marmen	8	10	6
342	162.6957087920032	96.79754368366848	5	148	based	sealing	surseand	5	7	8
343	178.86182481464513	143.22260454980824	4	240	both	bullon	night	4	6	5
344	161.79183402040618	-1629.8856859808632	10	32	scientific	marcher	marie	10	7	5
345	160.50438015121443	-1231.565370122916	4	50	case	calent	steed	4	6	5
346	147.11692040136376	-2163.603640263399	13	10	understanding	stats	song	13	5	4
347	162.691724297948	76.82814580752107	6	113	public	bein	fines	6	4	5
348	-inf	-inf	11	1	stakeholder	continents	surgender	11	10	9
349	155.60892288748994	-1925.8792426633645	5	19	views	altendance	pinch	5	10	5
350	104.9988590116516	-1636.277740754633	4	34	jack	coss	surce	4	4	5
351	136.7095870325535	-2101.0235004640176	9	13	continues	newe	count	9	4	5
352	126.10127886552856	-2306.362728867428	6	5	pursue	conternuly	substantly	6	10	10
353	122.7920684975764	-1665.617678448176	4	31	kong	capped	sealing	4	6	7
354	-inf	-inf	6	1	denham	piness	bullon	6	6	6
355	121.63173319701278	-2091.6668643011235	7	14	returns	promance	marcher	7	8	7
356	152.49387405305586	-1312.3600380966193	7	47	village	find	calent	7	4	6
357	-inf	-inf	9	1	englehorn	parring	stats	9	7	5
358	162.46958325092635	-1751.6340922976592	9	26	remaining	supplared	constance	9	9	9
359	-inf	-inf	7	1	crewmen	scrupt	bein	7	6	4
360	128.3540259505934	-2211.680874140722	7	9	waiting	provence	continents	7	8	10
361	170.2424395945391	122.55890126586878	5	195	large	preserved	altendance	5	9	10
362	167.17879293479487	-1468.226450165375	5	38	piece	revise	coss	5	6	4
363	113.02956275232752	-2119.764207295735	5	13	cloth	resparent	newe	5	9	4
