idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
32	-104.47184913495968	-2602.883446654049	8	2	neutered	commission	commission	8	10	10
33	126.62390800013767	-1865.0422878318436	4	23	cats	every	every	4	5	5
34	163.55152748336548	102.25784124726192	4	178	live	commone	commone	4	7	7
35	164.60427043754933	-1103.4015683508303	6	53	longer	arricks	reached	6	7	7
36	177.44946476164594	144.083422553679	4	413	than	block	arricks	4	5	7
37	190.42837078127417	169.6188448031189	4	2277	that	recording	block	4	9	5
38	180.5755865270732	155.21841838281412	3	1188	not	introl	recording	3	6	9
39	141.09673512511029	78.2782706188463	9	181	president	carronation	introl	9	11	6
40	27.131339097071866	-2470.4775365705923	6	2	guyana	continuments	carronation	6	12	11
41	-inf	-inf	9	1	ahmadabad	serrie	continuments	9	6	12
42	-inf	-inf	7	1	mehsana	arena	serrie	7	5	6
43	165.1736678463035	150.51087531288795	3	9178	and	gorth	arena	3	5	5
44	-inf	-inf	4	1	idar	settle	gorth	4	6	5
45	-inf	-inf	12	1	sambarkantha	presents	settle	12	8	6
46	154.75430394710006	48.97144787478512	8	115	district	poits	presents	8	5	8
47	1.878552392797088	-2466.40603504551	7	3	gujarat	decrided	poits	7	8	5
48	160.30515544845497	-791.992344638848	4	68	real	denigration	decrided	4	11	8
49	79.00065719080528	-2254.5783261131323	6	9	madrid	about	denigration	6	5	11
50	174.14323726079036	146.75451805704236	3	1077	has	sisia	deal	3	5	4
51	160.99215046628552	96.62450292845634	3	218	won	brookmh	about	3	7	5
52	146.27740291358083	-83.03540506767361	2	102	la	lair	sisia	2	4	5
53	66.74744090959052	-2384.142696745386	4	4	liga	ammonist	brookmh	4	8	7
54	146.3528221214984	-2016.586293775294	6	17	titles	signing	lair	6	7	4
55	80.15878560999303	-2149.502076125593	8	14	muhammad	archives	ammonist	8	8	8
56	113.34430476201852	-1973.1345258405347	3	21	ali	fair	signing	3	4	7
57	99.80994706282928	-2307.066328032562	6	6	jinnah	campons	archives	6	7	8
58	71.20983209983041	-2388.05851441286	6	4	torque	land	fair	6	4	4
59	164.03895658485723	122.32364156890178	4	318	will	sing	campons	4	4	7
60	150.7917136023244	-1889.5659163788437	8	21	increase	explo	land	8	5	4
61	175.0216530966148	134.87243933106234	2	301	so	comperies	sing	2	9	4
62	155.78771880304933	-1212.5589624363924	5	49	speed	contenting	explo	5	10	5
63	152.701122778374	-1340.3650402742976	5	43	train	exheritors	comperies	5	10	9
64	56.10730632112752	-2421.780985716285	9	3	daylights	signe	contenting	9	5	10
65	182.24603612870797	159.01042035385976	3	2138	are	pater	exheritors	3	5	10
66	176.51820484858678	158.2457376497101	2	1233	an	deland	signe	2	6	5
67	147.13193379885348	-2010.3045628251384	11	16	alternative	surmound	pater	11	8	5
68	158.24343293335644	-109.36947079052784	4	96	rock	andersons	deland	4	9	6
69	137.49983768223964	54.45888301783924	4	121	band	signs	surmound	4	5	8
70	125.7745063254444	-1285.8321345857808	3	52	los	cara	andersons	3	4	9
71	89.05774032389682	-1520.4096016940744	7	43	angeles	early	signs	7	5	5
72	89.29482872707025	-536.1880839326415	10	82	california	troran	cara	10	6	4
73	165.90182863144454	-475.31893226328526	6	81	formed	edding	early	6	6	5
74	178.0525652665244	131.58092312986838	4	246	each	boat	troran	4	4	6
75	155.64806338710392	116.14274540503314	4	453	city	arman	edding	4	5	6
76	175.74359498910067	156.30769234817944	3	4207	was	insurity	boat	3	8	4
77	158.91788009698004	-914.0814534561508	11	62	independent	chessica	signs	11	8	5
78	152.32691054387584	-1461.3100391589994	5	38	ruled	expersion	arman	5	9	5
79	172.72758614778425	154.82840156284527	2	2170	by	inferrices	insurity	2	10	8
80	167.54894362701026	-1125.7576087972382	7	51	someone	equice	chessica	7	6	8
81	169.69140167772983	-610.9986988553	6	75	within	supromected	expersion	6	11	9
82	145.44994897686004	-1569.564450879624	12	35	independence	campoint	inferrices	12	8	10
83	169.3759001926526	82.28706266867044	5	112	along	committe	equice	5	8	6
84	-inf	-inf	9	1	verdigris	signed	supromected	9	6	11
85	151.16833634565705	82.18471698245251	5	202	river	erua	campoint	5	4	8
86	117.50467790700884	-2309.747761223061	9	6	invention	libuter	committe	9	7	8
87	-inf	-inf	9	1	sinfonias	darina	signed	9	6	6
88	165.62291404758128	123.10527722824102	5	244	often	allow	erua	5	5	4
89	175.13474888782218	138.15870222055125	4	549	used	beretain	libuter	4	8	7
90	184.88342997966413	163.32863759718194	2	2321	as	bartinu	darina	2	7	6
91	160.78672888465013	-2148.951995195849	11	10	preparation	andirects	allow	11	9	5
92	181.09420915384783	162.60054273874934	3	2853	for	consisiting	beretain	3	11	8
93	177.52450973531523	152.1745459113891	3	637	two	munication	bartinu	3	10	7
94	127.39948646591344	-2323.9675612727547	7	5	volumes	marge	andirects	7	5	9
95	71.09334618660921	-2332.96477643878	5	6	bachs	conside	consisiting	5	7	11
96	176.87258266792622	134.38631043450977	4	246	well	starring	munication	4	8	10
97	-inf	-inf	8	1	tempered	powessed	marge	8	8	5
98	-inf	-inf	7	1	clavier	fairinal	conside	7	8	7
99	59.93056595320258	-2336.90705075248	6	9	mighty	seered	starring	6	6	8
100	91.00012614135343	-2228.1349468184826	5	11	ducks	indivision	powessed	5	10	8
101	19.878512886248423	-2325.6997264567085	7	10	anaheim	serves	fairinal	7	6	8
102	157.17853837299324	-222.10220665663437	7	92	changed	brands	seered	7	6	6
103	181.19591281426204	157.5680798273591	5	807	their	marcher	indivision	5	7	10
104	160.53277792652491	117.81162089346816	4	282	name	care	serves	4	4	6
105	191.3735764235265	174.47389553882115	2	6909	to	bain	brands	2	4	6
106	92.28636925268312	-1572.2073131052407	3	37	nhl	serge	marcher	3	5	7
107	163.64365514977968	89.79433430673454	6	162	season	deperation	care	6	10	4
108	145.703844900537	-2110.6206221647494	9	12	processes	madasa	bain	9	6	4
109	116.0582845511957	-2264.6101827924213	7	7	solving	fught	serge	7	5	5
110	151.51554867983097	-1485.746704442776	6	38	future	tinching	deperation	6	8	10
111	113.8321191046482	-2344.351313679791	8	4	disputes	spint	madasa	8	5	6
112	149.04815623959965	119.38356822914524	2	2562	he	provided	fught	2	8	5
113	138.44397565619542	-2224.1323540967965	4	9	tied	ward	tinching	4	4	8
114	180.12507453348505	161.70409742579065	4	2175	with	carbes	spint	4	6	5
115	49.12018229899746	-2380.5813292108583	7	6	shannon	pows	provided	7	4	8
116	71.8823475543195	-2333.6570963258428	5	7	burke	lunci	ward	5	5	4
117	172.23362996072697	134.9955702684465	5	461	years	intermand	carbes	5	9	6
118	89.43862273352605	-2114.8605777910675	6	17	austin	cambrouse	pows	6	9	4
119	152.91892711087146	-1780.123984831104	4	27	talk	race	lunci	4	4	5
120	149.10080219282057	-806.7071757210924	5	67	radio	pancing	intermand	5	7	9
121	161.78465752835098	-1477.4343741755642	4	39	host	samoto	cambrouse	4	6	9
122	80.61434976593291	-2403.234255858464	4	4	poll	erustani	race	4	8	4
123	132.01394884362983	-2102.1262173747614	5	14	voted	sulligue	pancing	5	8	7
124	76.04446529132017	-2401.6631531157977	9	4	chronicle	sellendar	samoto	9	9	6
125	135.28278594032665	-2201.7520414184683	7	11	readers	constitution	erustani	7	12	8
126	174.0702725892659	151.4850749918697	2	2729	it	cory	sulligue	2	4	8
127	161.50595207539118	-598.5277731501668	8	76	includes	monter	sellendar	8	6	9
128	184.42153686217247	170.1243944866535	1	7716	a	dinstered	constitution	1	9	12
129	140.72696967403283	-1080.44815150164	5	54	dance	brith	cory	5	5	4
130	-inf	-inf	5	1	gopak	rearly	monter	5	6	6
131	180.3938407650862	157.49307084038728	5	955	which	archase	dinstered	5	7	9
132	177.2662881040038	142.43458089045149	4	359	very	delay	brith	4	5	5
133	171.1794451039983	130.38545393845592	5	357	known	load	rearly	5	4	6
134	34.35594501868052	-2423.576202085856	5	4	blaye	endein	deland	5	6	6
135	180.98661680746807	154.5637563118269	3	611	its	intervicus	archase	3	10	7
136	139.73273934525614	-2205.7041343779497	11	8	neighboring	behaves	delay	11	7	5
137	120.38281444850396	-1811.7343953491456	8	31	communes	tala	load	8	4	4
138	-inf	-inf	5	1	prise	playoff	endein	5	7	6
139	149.55265702694666	98.91262710419144	2	226	de	concent	intervicus	2	7	10
140	-30.449250411296475	-2530.7461995422914	8	2	bastille	teader	behaves	8	6	7
141	100.30282457470037	-1788.092408897344	4	27	jean	corse	tala	4	5	4
142	81.44524885911581	-2152.0713485495376	6	13	pierre	spelled	playoff	6	7	7
143	90.31331273720222	-1100.9531009704078	5	62	louis	experies	concent	5	8	7
144	60.74800362033713	-2293.215644622483	7	9	laurent	streens	teader	7	7	6
145	-inf	-inf	5	1	houel	starts	corse	5	6	5
146	164.05253908669178	-216.12642832091964	4	90	type	servance	spelled	4	8	7
147	172.26152141911328	-536.5171367531285	5	78	never	deline	experies	5	6	8
148	174.9378906663386	145.74008814674755	4	584	made	contain	streens	4	7	7
149	157.28643891228336	-1309.6205003993002	6	47	except	invincitions	starts	6	12	6
150	168.8364195099813	141.3347477426422	4	620	some	montinu	servance	4	7	8
151	146.3417381836156	-1940.312519410929	6	19	models	paint	deline	6	5	6
152	134.5723242337512	-2297.39122194678	6	5	abroad	mind	contain	6	4	7
153	172.72246794409455	148.64632692679024	3	1564	his	garry	invincitions	3	5	12
154	152.8323469168435	-1928.8858638513136	5	19	organ	feet	montinu	5	4	7
155	159.10902574273257	111.63836843743752	5	271	music	full	paint	5	4	5
156	152.4366162130694	-871.9835317863375	10	62	especially	trageland	mind	10	9	4
157	159.6430690219142	-285.42214216481585	5	86	works	cange	garry	5	5	5
158	165.50811218847736	125.27482534343352	4	324	such	cardent	feet	4	7	4
159	13.846991889511278	-2488.662935869041	6	2	musica	pattern	full	6	7	4
160	-inf	-inf	11	1	dominicalis	elemants	trageland	11	8	9
161	120.0360313830266	-1990.97346536912	6	19	sunday	experion	cange	6	8	5
162	158.70761548389638	74.83389709623916	7	113	popular	partin	cardent	7	6	7
163	167.15342205413958	-1841.9983941374117	5	22	piece	temporarial	pattern	5	11	7
164	167.83909624521152	134.39104324569394	6	597	called	sarab	elemants	6	5	8
165	67.70580528842568	-2427.6381143460103	4	2	moto	hirley	experion	4	6	8
166	-inf	-inf	8	1	ostinato	commerces	partin	8	9	6
167	159.15953635936037	90.90036856929908	6	138	famous	winners	temporarial	6	7	11
168	155.05658615770136	-2079.3977505977628	7	13	victims	patters	sarab	7	7	5
169	-inf	-inf	14	1	assassinations	comminician	hirley	14	11	6
170	163.80738263340106	98.35348547121812	7	143	include	signium	commerces	7	7	9
171	63.05476151294015	-2275.5831108175867	6	9	philip	wale	winners	6	4	7
172	137.767767390227	41.94353321577683	2	122	ii	exploined	patters	2	9	7
173	49.6809613131516	-2424.1127599034767	7	3	macedon	sants	comminician	7	5	11
174	112.90533899567868	-1358.72467676683	2	44	bc	fight	signium	2	5	7
175	87.98242774247495	-1628.573322215632	9	34	alexander	maraxis	wale	9	7	4
176	85.51295500009881	-2390.4952709587487	6	3	greats	shavi	exploined	6	5	9
177	145.35163543845962	-35.84676839986099	6	101	father	light	sants	6	5	5
178	63.11808414912664	-2344.07764935716	6	6	julius	protect	fight	6	7	5
179	51.584283679221855	-2248.081654879132	6	12	caesar	slight	maraxis	6	6	7
180	99.60309458553871	-2377.5655131288645	8	3	uniforms	lamin	shavi	8	5	5
181	175.34179948912654	-484.8876061586004	4	80	give	camper	light	4	6	5
182	168.8726541907263	135.67697664786294	4	357	them	fincial	protect	4	7	7
183	29.75043124225381	-2446.925281288037	10	4	superhuman	standar	slight	10	7	6
184	105.54682600624704	-2351.179623687113	9	4	abilities	solde	lamin	9	5	5
185	176.08344371409524	129.91240408652254	3	261	use	farm	camper	3	4	6
186	158.1739354320734	-1281.5038041917403	4	45	rule	sametar	fincial	4	7	7
187	175.63431858860366	140.86714427839848	4	327	over	refure	standar	4	6	7
188	171.44257580809597	-1317.106556146479	4	44	rest	singers	solde	4	7	5
189	159.99138204505363	-940.3422529920034	8	60	students	conterts	farm	8	8	4
190	132.00086165182978	-1907.782315361425	5	21	staff	employer	sametar	5	8	7
191	146.8073296160314	-1052.9756441059756	7	56	academy	construction	refure	7	12	6
192	101.86470221677604	-1488.906580699094	5	43	wales	surmon	singers	5	6	7
193	164.4615661131694	105.82351711111666	4	202	west	formal	conterts	4	6	8
194	-inf	-inf	8	1	birrkuda	comminct	employer	8	8	8
195	-inf	-inf	8	1	ringgitj	expands	construction	8	7	12
196	143.25761870911268	-1596.259150622168	4	33	wild	chemed	surmon	4	6	6
197	120.5687758492289	-2132.4270930319663	5	12	honey	polare	formal	5	6	6
198	156.31728227814128	-1186.9152712561315	6	50	design	hanne	comminct	6	5	8
199	90.39668992634051	-2342.3461542272066	7	5	russell	canalita	expands	7	8	7
200	143.74417826632168	-336.9451929535905	6	87	worked	carborian	chemed	6	9	6
201	-inf	-inf	9	1	muckraker	serve	polare	9	5	6
202	164.75253324120513	-1326.0941519619576	4	44	wide	sting	hanne	4	5	5
203	164.1730205008578	-1451.9260996497471	7	41	variety	chiller	canalita	7	7	8
204	154.47930781595406	22.71075347221336	7	105	animals	grant	carborian	7	5	9
205	152.38679903048987	-797.9935966458822	6	70	plants	pressed	serve	6	7	5
206	77.79483041529666	-2356.8902990230545	5	5	dixon	sant	sting	5	4	5
207	154.44742085662287	96.288748954904	8	236	released	sutt	chiller	8	4	7
208	164.47522566323153	133.8093140317881	3	649	her	markete	grant	3	7	5
209	164.57720449588714	70.53112281872984	5	109	third	tomarch	pressed	5	7	7
210	131.98709203287112	65.0023638294284	5	164	album	specifical	sant	5	10	4
211	28.01685162500153	-2472.863867235054	11	2	entertainer	potest	sutt	11	6	4
212	164.902039823392	136.50772023766604	6	842	people	repeared	markete	6	8	7
213	165.5866793668363	127.20300241222968	3	419	may	eggross	tomarch	3	7	7
214	176.45664331474512	149.26599641705937	4	1063	also	senters	specifical	4	7	10
215	171.77644779200776	97.37867423780855	5	131	right	bragery	potest	5	7	6
216	156.41767611868653	-1730.9475100608022	8	27	property	bone	repeared	8	4	8
217	71.59050537855617	-2113.1289714027043	4	17	walt	works	eggross	4	5	7
218	82.52990628985495	-1725.5243685709872	6	32	disney	marricate	senters	6	9	7
219	143.9985915138124	-884.4268223024732	8	65	pictures	charming	bragery	8	8	7
220	98.5531473813273	-734.2421322594761	6	73	robert	composed	bone	6	8	4
221	156.55368825415607	-152.43280498533255	1	97	b	gallernan	works	1	9	5
222	-inf	-inf	11	2	scarborough	essendation	marricate	11	11	9
223	162.38937604600875	137.27218641028617	3	759	but	magan	charming	3	5	8
224	167.85274478838397	128.03457540759504	9	291	different	mo	composed	9	2	8
225	149.63763021508495	-1786.9040258368775	9	31	technical	eltermont	gallernan	9	9	9
226	65.55916461963713	-2434.8206291508795	10	2	viewpoints	barming	essendation	10	7	11
227	164.92290888617828	129.67466581672966	6	381	during	elemporary	magan	6	10	5
228	107.00870605580506	-2298.199718127623	10	6	rebellions	nation	mo	10	6	2
229	80.74695526905418	-2299.8986613810266	5	7	kurds	comments	eltermont	5	8	9
230	164.35772711616204	98.66996190077056	4	152	took	arminal	barming	4	7	7
231	159.15614623734658	-127.88043864826352	7	95	control	blains	elemporary	7	6	10
232	-0.6342052871135035	-2471.534965105197	5	3	mosul	reaction	nation	5	8	6
233	162.32267429469812	-1477.1192195021968	4	38	ones	processive	comments	4	10	8
234	85.83780683793815	-2348.3132829785773	4	5	java	wildshire	arminal	4	9	7
235	-3.0053355980038736	-2507.1577101001253	4	2	bali	standing	blains	4	8	6
236	179.1056824549565	156.49393817174715	3	603	all	bon	singers	3	3	7
237	146.50237273124387	90.28035165887376	4	219	died	backe	reaction	4	5	8
238	147.94558509594663	-1717.0018371353688	8	28	cultural	stall	processive	8	5	10
239	155.0346053990599	65.889366967396	6	118	region	brand	wildshire	6	5	9
240	149.2647167935661	-1758.2855506572646	6	28	covers	promount	standing	6	8	8
241	167.36143025484392	-1421.1535093278158	6	41	larger	villa	bon	6	5	3
242	162.18448279507683	113.31481557304664	4	245	area	share	backe	4	5	5
243	132.9355777282407	-1135.2248662480215	6	53	valley	servator	stall	6	8	5
244	161.37301086213543	-1926.207185704932	4	19	plus	rander	brand	4	6	5
245	80.02767704386488	-1339.482260668387	8	50	virginia	elevator	promount	8	8	8
246	98.29371499215378	-2235.7612104205405	9	9	highlands	breethers	villa	9	9	5
247	-inf	-inf	7	1	roanoke	recover	share	7	7	5
248	161.91283275838603	112.01821780530112	5	277	south	head	servator	5	4	8
249	172.85746744571586	143.04914252759602	4	699	when	bender	rander	4	6	6
250	132.60875015370826	-1931.6041477751269	2	20	cd	callin	elevator	2	6	8
251	168.1131677976265	134.16381248269693	3	793	can	explored	breethers	3	8	9
252	173.37075173100772	122.89970460284314	4	203	work	marters	recover	4	7	7
253	22.52380280467101	-2453.0591621529697	3	3	usb	choody	head	3	6	4
254	116.3274800514934	-2267.285098463717	5	7	flash	sister	bender	5	6	6
255	156.85042299237114	-1706.305638288726	5	28	drive	sells	callin	5	5	6
256	169.26382804218315	131.505670775592	5	286	where	arment	explored	5	6	8
257	143.99399063393653	-1969.2214613696256	5	18	users	consisted	marters	5	9	7
258	105.28263864074246	-2352.2629480337587	13	4	configuration	explain	choody	13	7	6
259	165.7249919422438	-1671.3640601840154	8	30	personal	tracks	sister	8	6	6
260	149.21372187379347	-1513.3407665462626	4	37	data	marches	sells	4	7	5
261	124.88860580465438	-2135.207321674587	5	12	saved	blocked	arment	5	7	6
262	74.70130555358335	-2361.8224098739825	5	5	nolan	confective	consisted	5	10	9
263	148.15079754667855	-2161.163347722877	10	11	frequently	suppresents	contain	10	11	7
264	149.0359055714134	-1738.805710406779	4	30	cast	clock	explain	4	5	7
265	170.4471897559055	62.70617003845141	9	104	following	popped	tracks	9	6	6
266	144.81287020361592	64.76573589891883	5	129	wrote	astractis	marches	5	9	7
267	131.77933699062882	-2178.240331706906	6	12	essays	agreem	blocked	6	6	7
268	165.7923651138234	53.60545578411456	3	105	too	companent	confective	3	9	10
269	149.60489572525032	80.45669393254478	7	178	example	contentine	suppresents	7	10	11
270	18.67832026238206	-2458.6566183581376	3	5	bom	tail	clock	3	4	5
271	-inf	-inf	5	2	senso	secrets	popped	5	7	6
272	126.69161137840696	-530.327809658707	1	160	e	competing	astractis	1	9	9
273	-inf	-inf	5	2	gosto	deaf	agreem	5	4	6
274	166.60390308810275	102.87975669659868	4	139	good	limble	companent	4	6	9
275	160.9342212060301	-1878.5041513031904	5	22	sense	wearl	contentine	5	5	10
276	139.8976775867396	-2235.450586994065	5	8	taste	foot	tail	5	4	4
277	149.22960481556595	82.91078512712257	5	153	began	resident	camper	5	8	6
278	-inf	-inf	6	1	bytown	involving	secrets	6	9	7
279	159.96284118017763	119.03690412489432	6	349	became	arenth	competing	6	6	9
280	81.08760199354874	-2153.343192797604	6	13	ottawa	saunt	deaf	6	5	4
281	98.53312584904448	-2377.385225342793	6	3	cranes	command	limble	6	7	6
282	156.05524125611944	-533.2868242204781	4	79	able	stind	wearl	4	5	5
283	151.63444510188666	-2057.8940879078045	6	14	defend	wreater	foot	6	7	4
284	173.4321811821735	-1191.1388122974518	10	52	themselves	arression	resident	10	9	8
285	173.5330042914153	-1818.2864470987145	5	23	quite	secress	involving	5	7	9
286	177.37784293065943	149.3852701801401	4	551	more	continue	arenth	4	8	6
287	170.90799319132125	139.39470123218285	5	420	these	mineral	saunt	5	7	5
288	127.11043453667772	-1906.1379711571185	8	21	magnetic	ponemical	command	8	9	7
289	170.2996534069669	-1712.77141938328	6	27	fields	shares	stind	6	6	5
290	120.0934763401372	-2303.945874577332	4	6	trap	daria	wreater	4	5	7
291	135.81663109549447	-2051.3281277833416	9	15	particles	eatheres	arression	9	8	9
292	139.68138119812488	-1818.144435576652	5	24	solar	evergan	secress	5	7	7
293	161.10934082044463	-1454.341528582149	4	38	wind	carbinal	continue	4	8	8
294	180.0745749237469	152.8776387471874	5	735	other	racter	mineral	5	6	7
295	155.96546906409148	-1782.2173251745107	7	25	sources	brond	ponemical	7	5	9
296	160.03561873457795	-1800.6224166546249	8	25	creating	wort	shares	8	4	6
297	79.30679181278592	-2417.1100469261414	5	2	belts	pold	daria	5	4	5
298	128.17407431162022	-1340.4690395468956	3	45	van	consummer	eatheres	3	9	8
299	123.8854709021466	-1962.356625299367	5	19	allen	standon	evergan	5	7	7
300	130.07777091193876	-2108.884345766536	9	13	radiation	contanant	carbinal	9	9	8
301	144.9280573038578	-2136.538297042374	4	11	belt	particles	racter	4	9	6
302	66.6932209711489	-1919.979245454698	12	23	philadelphia	consenting	brond	12	10	5
303	166.52629350914378	-73.84773482369776	7	97	thought	publich	wort	7	7	4
304	158.67697230309625	-125.22047625578809	6	94	should	expersing	pold	6	9	4
305	174.26128615234256	128.3274851520476	2	289	do	absterm	consummer	2	7	9
306	150.10373897131453	-2258.4110897626088	5	6	raise	continominal	standon	5	12	7
307	153.03048193752713	75.61617981873736	5	115	money	probuters	contanant	5	9	9
308	133.43185636901526	86.16204177127376	6	441	united	descorsion	particles	6	10	9
309	145.88928897744813	104.21892679874176	6	409	states	sides	consenting	6	5	10
310	4.836190666375972	-2465.371275277628	8	3	sanitary	andical	publich	8	7	7
311	129.17640571118315	-1812.1952775072375	10	27	commission	call	expersing	10	4	9
312	83.78484580700517	-2378.704877673176	6	4	hayley	everal	absterm	6	6	7
313	-inf	-inf	6	1	haylee	sied	consisted	6	4	9
314	145.50644734146027	-247.3536292253744	7	91	college	moment	continominal	7	6	12
315	183.57177196012051	132.2439563587039	4	181	much	warder	probuters	4	6	9
316	134.10177970099053	-2003.1863055200104	7	17	liberal	presentation	descorsion	7	12	10
317	177.96679958233094	152.16816728631608	4	1424	this	companite	sides	4	9	5
318	165.99540920729322	104.15833176062992	9	170	important	regents	andical	9	7	7
319	181.9324828630997	145.85526244239546	4	368	part	explosed	call	4	8	4
320	168.6248120563597	118.85022238719203	4	215	life	counted	everal	4	7	6
321	-inf	-inf	11	1	cradleboard	came	sied	11	4	4
322	165.97316428330004	-1526.3468464209093	6	36	effect	clease	moment	6	6	6
323	179.32587528250917	159.76290931057125	2	2639	on	filed	warder	2	5	6
324	149.4270684159806	-280.4314664482797	6	89	mother	compay	presentation	6	6	12
325	101.42093744654656	-2371.270859041503	6	3	infant	partine	companite	6	7	9
326	125.59117557134704	-2330.635283548386	11	4	interaction	presention	regents	11	10	7
327	129.77754698970298	-831.9149211430686	7	66	studied	track	explosed	7	5	8
328	-30.98813672192638	-2529.3634769640144	6	2	navajo	mosky	counted	6	5	7
329	146.97216879550797	-2037.7356952527757	11	15	communities	provider	came	11	8	4
330	174.60433788222682	94.58652601052702	4	124	form	provise	clease	4	7	6
331	16.23839826700777	-2461.1689957109515	11	3	proletariat	manosham	filed	11	8	5
332	161.20116029394848	-1425.5874229597046	3	40	try	ready	compay	3	5	6
333	-inf	-inf	5	1	adapt	capite	partine	5	6	7
334	164.30031517972043	106.42604904617636	3	185	old	drums	presention	3	5	10
335	139.7674110476701	-2144.217908420609	9	12	governing	prefecture	track	9	10	5
336	168.95242112005766	105.92482006514436	6	179	system	gamber	mosky	6	6	5
337	150.88123263589029	118.1683488985327	3	661	new	find	provider	3	4	8
338	159.55987894990002	-449.5319424289126	6	82	social	achine	provise	6	6	7
339	138.38214995700207	-2197.976861282411	10	9	situations	tarest	manosham	10	6	8
340	133.0345847006894	-2253.1768938570767	7	7	sailing	reprive	ready	7	7	5
341	180.6839383488392	132.9586632133794	6	218	around	manchologa	capite	6	10	6
342	166.17495359134918	121.36679498895356	5	472	world	mosity	drums	5	6	5
343	164.01186862941574	-787.8704730162043	4	66	here	series	prefecture	4	6	10
344	164.73473510063263	-500.80845887171705	5	77	comes	diffectures	gamber	5	11	6
345	154.0875616062351	81.21861695336065	3	121	big	lest	find	3	4	4
346	151.90618319369472	76.461059447173	3	143	red	manchalis	achine	3	9	6
347	150.60199885222704	-536.6104881715005	3	79	car	trans	tarest	3	5	6
348	175.60171618144489	143.275512618321	4	579	time	carpos	reprive	4	6	7
349	119.4354514558792	-2311.727020878208	4	5	wake	timer	shares	4	5	6
350	181.2864995161245	151.6783110532179	2	395	up	provision	manchologa	2	9	10
351	110.9740040954359	-2089.1915216201774	4	14	jeff	cante	mosity	4	5	6
352	173.65480653233996	143.13567112984907	5	724	there	convection	series	5	10	6
353	168.81660710860191	121.56012935562444	5	197	large	graffars	diffectures	5	8	11
354	132.1174466270579	-2301.494501569984	5	5	casts	wing	lest	5	4	4
355	170.8192226262519	143.04286227201712	4	709	many	transporter	starring	4	11	8
356	135.15517206166405	-2103.8930208615084	7	13	singers	servatory	manchalis	7	9	9
357	171.82606685057348	-1569.7053631315734	6	33	taking	governing	trans	6	9	5
358	95.60557937988705	-2313.323986476478	10	6	orchestras	proform	carpos	10	7	6
359	146.6851971684171	-1667.2395342788393	4	30	grew	consumpted	timer	4	10	5
360	186.96476677212823	154.98664967071002	4	473	into	starer	provision	4	6	9
361	145.72003603521983	-1543.8996246021663	9	35	companies	arton	cante	9	5	5
362	154.16080145000095	-1978.2928810624344	8	19	recently	bear	convection	8	4	10
