idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
42	24.677380565664755	-2458.375658537386	2	3	42	tunnetu	kunninkaan	2	7	10
43	78.09661731586347	-2401.1305367190653	2	3	43	tavallisen	tunnetu	2	10	7
44	-inf	-inf	2	1	44	liittovat	tavallisen	2	9	10
45	101.98495248625932	-2249.721626793337	2	8	45	palvelee	liittovat	2	8	9
46	-inf	-inf	2	1	46	päätyy	palvelee	2	6	8
47	40.43560051974115	-2417.857752248256	2	4	47	keskustamaan	päätyy	2	12	6
48	69.3492384794017	-2330.5857206661176	2	8	48	tulkita	keskustamaan	2	7	12
49	145.95641999745533	128.21023457578517	2	21907	49	kokoitiin	tulkita	2	9	7
50	123.61732105636614	-1243.1321748818823	2	48	50	tuotentukseen	kokoitiin	2	13	9
51	114.72454671100375	-1500.0315076962604	2	38	51	päätyi	tuotentukseen	2	6	13
52	143.2297162438367	-95.81101848018604	2	96	52	sottamaan	päätyi	2	9	6
53	167.6374940542865	101.35786537498204	2	445	53	välin	sottamaan	2	5	9
54	-80.06063717493744	-2582.352585934839	2	2	54	saattaa	välin	2	7	5
55	133.12305807973806	-1531.8209746435336	2	36	55	paikalla	saattaa	2	8	7
56	140.4213743896453	-1425.5470162441509	2	40	56	peritti	paikalla	2	7	8
57	116.6857543097708	-1471.6714722459988	2	39	57	avallinen	peritti	2	9	7
58	149.0894100620274	100.08330472021257	2	249	58	luoputtiin	avallinen	2	10	9
59	35.15970662541846	-2437.171016376209	2	3	59	sellainen	luoputtiin	2	9	10
60	20.32718122581932	-2477.7404980161223	2	2	60	maadoukkueen	sellainen	2	12	9
61	67.33626547858616	-2408.425434374259	2	3	61	kulkuun	valmistanut	2	7	11
62	-inf	-inf	2	1	62	joukkue	maadoukkueen	2	7	12
63	126.79897258010396	-561.3038152212418	2	76	63	kulttuuria	kulkuun	2	10	7
64	-inf	-inf	2	1	64	valmistaja	joukkue	2	10	7
65	-inf	-inf	2	1	65	perheensä	kulttuuria	2	9	10
66	-inf	-inf	2	1	66	saarillisen	valmistaja	2	11	10
67	167.10250418259454	96.18471265857649	2	219	67	sijaineen	perheensä	2	9	9
68	119.48240684714835	-251.26546672083444	2	90	68	viireen	saarillisen	2	7	11
69	155.57923730608982	67.65191098734651	2	157	69	otta	sijaineen	2	4	9
70	141.9640560161623	50.06260946891668	2	132	70	pienemmin	viireen	2	9	7
71	158.40380331563298	111.01558232379942	2	579	71	suomen	otta	2	6	4
72	-2.356586082072204	-2501.8599872920763	2	2	72	rakennustyöntelinen	pienemmin	2	19	9
73	91.7781976676361	-2235.8586384675023	2	9	73	näytelmän	suomen	2	9	6
74	140.6714509226119	-701.0154570089273	2	70	74	tulkit	rakennustyöntelinen	2	6	19
75	13.643925782262128	-2493.064660372641	2	2	75	maalia	näytelmän	2	6	9
76	144.66411208992562	-1686.4649305861813	2	29	76	auttoi	tulkit	2	6	6
77	161.92643727399988	145.8683664438166	2	15269	77	parantavat	maalia	2	10	6
78	92.53853159123938	-2043.4055461385356	2	17	78	taiteilijan	auttoi	2	11	6
79	125.0623055303034	75.07595229040498	2	208	79	karjalle	parantavat	2	8	10
80	120.0685787557371	65.5474948813343	2	295	80	juoneen	taiteilijan	2	7	11
81	45.667753034574	-2428.647980195238	2	3	81	tutkikoulu	karjalle	2	10	8
82	-inf	-inf	2	1	82	vastaavasti	juoneen	2	11	7
83	-inf	-inf	2	1	83	kokoen	tutkikoulu	2	6	10
84	153.56641840172944	56.69357101887213	2	129	84	saksa	vastaavasti	2	5	11
85	93.28657081909776	-1889.9253925580751	2	23	85	laajan	kokoen	2	6	6
86	113.98300154804195	-1251.6626979569332	2	48	86	pitää	saksa	2	5	5
87	-inf	-inf	2	1	87	koollisen	laajan	2	9	6
88	111.10955394153994	-2223.3670542587734	2	9	88	päättymisen	pitää	2	11	5
89	18.606553965968818	-2476.9601592256017	2	2	89	siirsi	koollisen	2	6	9
90	-inf	-inf	2	1	90	päällikinnettiin	päättymisen	2	16	11
91	84.5625320921499	-2372.74400642134	2	4	91	korjattiin	siirsi	2	10	6
92	-inf	-inf	2	1	92	saatoin	päällikinnettiin	2	7	16
93	-inf	-inf	2	1	93	kaule	korjattiin	2	5	10
94	149.54051642765694	-1370.489197913806	2	42	94	tunnetun	saatoin	2	8	7
95	78.77108098982154	-2396.448624215297	2	3	95	suomalaiset	kaule	2	11	5
96	-6.1339077722406055	-2509.1546199862246	2	2	96	korkeammilaan	tunnetun	2	13	8
97	140.61024160923924	-538.7019521213227	2	77	97	viettorin	suomalaiset	2	9	11
98	129.5803145339711	-282.64875711768383	2	88	98	vahvisto	korkeammilaan	2	8	13
99	100.94779528782726	-2180.4380204093663	2	11	99	omistamisen	viettorin	2	11	9
100	98.36756021485066	-2015.0147866888385	3	18	100	kokoonpan	vahvisto	3	9	8
101	127.1362236791399	-2156.5557331601426	3	11	101	miltarinan	omistamisen	3	10	11
102	-inf	-inf	3	1	102	avustajan	kokoonpan	3	9	9
103	65.45809385537808	-2394.0244375499697	3	4	103	päästi	miltarinan	3	6	10
104	87.62072483806995	-2270.0217586562667	3	8	104	välinen	avustajan	3	7	9
105	35.47765714344396	-2464.601530108729	3	2	105	sarjoitti	päästi	3	9	6
106	72.03817759461327	-2403.739633982171	3	3	106	kuori	välinen	3	5	7
107	-13.79466238436795	-2514.4135464189776	3	2	107	sisältä	sarjoitti	3	7	9
108	75.65232833701847	-1639.4162470567055	3	34	108	asemassa	kuori	3	8	5
109	34.19541778822638	-2441.1915491075138	3	3	109	viimeistä	sisältä	3	9	7
110	107.37587388092388	-828.5951528975925	3	66	110	italiaan	asemassa	3	8	8
111	143.65474728787302	110.40009119572665	3	640	111	ruotsian	viimeistä	3	8	9
112	100.59990052649474	-2258.101504624612	3	8	112	arvio	italiaan	3	5	8
113	-inf	-inf	3	1	113	saaristo	ruotsian	3	8	8
114	115.6848427989734	-1868.9552495530224	3	23	114	tekijäkunnan	arvio	3	12	5
115	153.29832359039725	80.25322537699785	3	165	115	nimitystä	saaristo	3	9	8
116	152.79208371448473	127.02052312624372	3	2015	116	päättyivät	tekijäkunnan	3	10	12
117	69.65773958265821	-2406.658482622413	3	3	117	korkealle	nimitystä	3	9	9
118	121.32705148446664	-2211.633205915846	3	9	118	toimittaa	päättyivät	3	9	10
119	97.65010913334412	-1917.236517584568	3	22	119	lähteen	korkealle	3	7	9
120	135.300716163575	-1580.7677529229886	3	34	120	toimien	toimittaa	3	7	9
121	106.29203646346404	-2325.8918738057605	3	5	121	perustuivat	lähteen	3	11	7
122	153.81670406559948	132.46840246888718	3	3295	122	tietokonee	toimien	3	10	7
123	161.34183935063183	119.01946578084426	3	347	123	tapahtuvat	perustuivat	3	10	11
124	139.58328779751756	81.10359974306242	3	186	124	perustua	tietokonee	3	8	10
125	58.990616100760604	-2416.0935828591782	3	3	125	kuudesta	tapahtuvat	3	8	10
126	110.69002634233124	-2046.114618874657	3	16	126	saattuen	perustua	3	8	8
127	147.54161023182075	-1029.9428548847134	3	56	127	sekoitti	kuudesta	3	8	8
128	64.80058079148904	-2390.991858473919	3	4	128	kierroksella	saattuen	3	12	8
129	120.53356480922184	76.49860883895776	3	360	129	kuninkaan	sekoitti	3	9	8
130	153.78298996258553	127.18584417069708	3	1685	130	kirjallisen	kierroksella	3	11	12
131	154.1222002879801	109.40410524370688	3	503	131	keskusta	kuninkaan	3	8	9
132	83.81935240607429	-1901.821869938473	3	23	132	vaitta	kirjallisen	3	6	11
133	138.48015530249214	100.12962632108814	3	429	133	teksti	keskusta	3	6	8
134	114.68937969855531	-2123.1851913240585	3	13	134	englonnista	vaitta	3	11	6
135	127.0121430120566	60.00600556922295	3	183	135	kalanti	teksti	3	7	6
136	166.4919520134195	138.50469036561887	3	1865	136	kokenentunut	englonnista	3	12	11
137	141.17939686642097	89.82058375560973	3	311	137	paikainen	kalanti	3	9	7
138	120.41298433304893	-1913.4519104588107	3	21	138	lähteet	kokenentunut	3	7	12
139	49.98479549519429	-2428.8263730722188	3	3	139	varintoisesta	paikainen	3	13	9
140	99.66405074044933	-2135.4112089682744	3	13	140	alkuperheille	lähteet	3	13	7
141	-inf	-inf	3	1	141	kansainvälisenä	varintoisesta	3	15	13
142	123.06380658938446	40.91442717964829	3	128	142	palvosi	alkuperheille	3	7	13
143	123.19482159695052	-1561.6798486009627	3	35	143	tanteilija	kansainvälisenä	3	10	15
144	142.58517479940633	-1226.9314898476025	3	48	144	lähetet	palvosi	3	7	7
145	152.2529112247238	107.05022022107704	3	317	145	juhan	tanteilija	3	5	10
146	156.37720378542429	100.2013997529516	3	308	146	taita	lähetet	3	5	7
147	-inf	-inf	3	1	147	liikan	juhan	3	6	5
148	154.59746677640285	118.0448490088936	3	1669	148	joko	taita	3	4	5
149	137.6674836185783	86.66633372853232	3	441	149	henkilöiden	liikan	3	11	6
150	116.28497144364496	-980.2754379809754	3	59	150	kappalee	joko	3	8	4
151	157.9694494360587	138.03434253322467	3	1674	151	kuolleen	henkilöiden	3	8	11
152	119.06347361998104	-1995.1648995346277	3	18	152	muotoista	suomen	3	9	6
153	155.06927710147383	105.34970693921854	3	276	153	valmistama	kappalee	3	10	8
154	108.91450497204774	-2199.5212256967397	3	10	154	rannattu	kuolleen	3	8	8
155	161.84423782205468	103.79629920591476	3	346	155	joukkueen	palattu	3	9	7
156	136.77831405156067	-1108.1446418082794	3	53	156	vastustamaan	muotoista	3	12	9
157	82.3661072614508	-2312.8126232572413	3	6	157	käyttäjä	valmistama	3	8	10
158	135.90989247154317	35.98644245824832	3	124	158	kohtana	rannattu	3	7	8
159	120.3366405464003	-904.0462366801734	3	62	159	elävän	joukkueen	3	6	9
160	114.23370547371889	-599.1372453693515	3	83	160	tuomittiin	vastustamaan	3	10	12
161	129.06408040225165	-1046.1864832650951	3	56	161	tuhtivat	käyttäjä	3	8	8
162	96.77157222173344	-1942.2139503229569	3	21	162	käyttäjän	kohtana	3	9	7
163	146.31185447820167	97.48567523278628	3	452	163	ohjelmasta	elävän	3	10	6
164	130.92201035538378	-824.1350138240158	3	65	164	saarella	tuomittiin	3	8	10
165	22.056070532217277	-2476.614236306441	3	2	165	päättävän	tuhtivat	3	9	8
166	24.550039107521105	-2479.55120209761	3	2	166	kansallisto	käyttäjän	3	11	9
167	-inf	-inf	3	1	167	asiantuin	ohjelmasta	3	9	10
168	115.0477860395086	9.031523827074375	3	101	168	kulka	saarella	3	5	8
169	121.5251754982606	-2182.162127463354	3	10	169	siirtoissa	päättävän	3	10	9
170	132.72201104826047	-1828.2473672770552	3	24	170	asekseen	kansallisto	3	8	11
171	118.18560812863932	47.83044969527148	3	145	171	kunninkaallinen	asiantuin	3	15	9
172	138.959472326308	-890.7494542084363	3	62	172	muuttuivat	kulka	3	10	5
173	117.05201956993793	-1151.3899647908615	3	52	173	kunnallisesti	siirtoissa	3	13	10
174	122.82678422754896	-1566.5639888165474	3	35	174	lisäämättiin	asekseen	3	12	8
175	135.06965953593263	58.40981237233164	3	154	175	toisten	kunninkaallinen	3	7	15
176	148.15396753089925	115.56484494692822	3	638	176	alueen	muuttuivat	3	6	10
177	157.75306499232676	56.89889352649619	3	121	177	saattivat	kunnallisesti	3	9	13
178	154.43255054869869	95.83241753136556	3	326	178	palkinnut	lisäämättiin	3	9	12
179	121.8641546789724	-2136.5932515681266	3	12	179	valmentaa	toisten	3	9	7
180	14.372334222420434	-2479.0906329023587	3	2	180	avuttei	alueen	3	7	6
181	114.54351639684435	-2217.8742839198503	3	9	181	koulutetta	saattivat	3	10	9
182	52.40863367305988	-2429.033086915171	3	3	182	valmistaa	palkinnut	3	9	9
183	11.329765756365967	-2487.6441935633334	3	2	183	johtaja	valmentaa	3	7	9
184	120.2168415593929	72.13268934777541	3	266	184	mallin	keskusta	3	6	8
185	132.89674542153708	39.98530748095512	3	111	185	kokouksella	avuttei	3	11	7
186	173.08418735883407	141.90500046840853	3	1417	186	merkit	koulutetta	3	6	10
187	104.4701981015114	-1736.9407196769623	3	29	187	tuomari	valmistaa	3	7	9
188	135.76654974756323	-1697.9834294260008	3	29	188	edellisesti	päätyy	3	11	6
189	-inf	-inf	3	1	189	lohdoltaan	johtaja	3	10	7
190	-inf	-inf	3	1	190	alkasi	mallin	3	6	6
191	116.68488476548804	-1672.454343989946	3	31	191	joikas	kokouksella	3	6	11
192	82.89519193684272	-2327.874288326068	3	6	192	tulokaan	merkit	3	8	6
193	109.19293525276618	-2266.2819011842234	3	7	193	tarvioit	tuomari	3	8	7
194	122.85467568593528	-739.843263215504	3	69	194	esiintymistä	edellisesti	3	12	11
195	-inf	-inf	3	1	195	maata	lohdoltaan	3	5	10
196	141.48968108580164	43.37333715046839	3	1219	196	tulevaisuuden	alkasi	3	13	6
197	139.1724776549158	81.21169469006414	3	282	197	nähteisään	joikas	3	10	6
198	116.64818779537757	-910.5061449384036	3	62	198	kieltä	tulokaan	3	6	8
199	97.83122750262076	-2143.460004017589	3	13	199	kaupungin	tarvioit	3	9	8
200	165.21620947482091	115.89923694225132	3	1098	200	neuvostolitoisen	esiintymistä	3	16	12
201	119.25173546064391	-2067.564413379843	3	15	201	sisat	maata	3	5	5
202	133.22504791928333	-1821.3987638464016	3	24	202	verkko	tulevaisuuden	3	6	13
203	121.62485389097826	-260.8608622872273	3	89	203	yhteiskunnalla	nähteisään	3	14	10
204	110.08155447530105	-1632.8256727661262	3	33	204	aseen	kieltä	3	5	6
205	145.70982164161978	95.60424061323506	3	351	205	valmistettu	kaupungin	3	11	9
206	41.61978499846521	-2438.7308145733227	3	3	206	pääsi	neuvostolitoisen	3	5	16
207	67.75828063485693	-2410.0650092555934	3	3	207	maalainen	sisat	3	9	5
208	94.9368007644359	-771.093255713733	3	69	208	sielle	verkko	3	6	6
209	160.7786058000846	154.83859166341117	3	112097	209	tulokaisin	yhteiskunnalla	3	10	14
210	117.42156488322226	-154.6603015564289	3	94	210	asiastosen	päätyi	3	10	6
211	124.70947968240532	28.45425086866369	3	109	211	saloitti	aseen	3	8	5
212	145.77852664684767	125.4325877097062	3	4572	212	kansalainen	valmistettu	3	11	11
213	96.3676633989455	-2136.423708112513	3	13	213	kunnistojen	pääsi	3	11	5
214	129.02627173628596	-282.0859455327088	3	88	214	huomeista	maalainen	3	9	9
215	136.2680786747033	35.727317088835235	3	115	215	tarvittiin	sielle	3	10	6
216	131.30020708393712	68.11695214523765	3	174	216	keskeistä	tulokaisin	3	9	10
217	117.02244405743431	-1745.8962702570575	3	28	217	kielet	asiastosen	3	6	10
218	126.77229187957973	-1002.8200550670562	3	58	218	tapahtunut	saloitti	3	10	8
219	155.5584232777518	133.14975031256304	3	1977	219	kokoonpian	kansalainen	3	10	11
220	161.11012230961015	135.58696854172263	3	2920	220	puhteita	kunnistojen	3	8	11
221	145.49364632879127	-323.197692974447	3	86	221	palannettomuudessa	huomeista	3	18	9
222	148.30530125676887	-71.99532618380162	3	97	222	sieltä	tarvittiin	3	6	10
223	120.20457988431698	-170.36002075300266	3	93	223	saarin	toimitti	3	6	8
224	29.44905159660424	-2445.395696824625	3	3	224	katso	keskeistä	3	5	9
225	110.48355910617862	-1903.9567385431687	3	22	225	henkilöin	kielet	3	9	6
226	112.15223659857892	-2039.5049564893188	3	16	226	laivalla	tapahtunut	3	8	10
227	144.78098324428476	-1416.3426674666432	3	40	227	tuomalla	kokoonpian	3	8	10
228	129.28391000244568	-1831.3601132140675	3	24	228	kannattaa	puhteita	3	9	8
229	159.66886917126604	130.81516165268235	3	3138	229	marela	palannettomuudessa	3	6	18
230	136.46727035679382	-1308.9632353358436	3	45	230	päättää	sieltä	3	7	6
231	115.58825734224884	-1642.3206043741336	3	32	231	ahlon	saarin	3	5	6
232	141.0978688347448	50.839838007714526	3	139	232	koneetta	katso	3	8	5
233	129.4359151485843	-946.1272349739994	3	60	233	lähteisiä	henkilöin	3	9	9
234	46.335362167999286	-2431.254215806955	3	3	234	albuminen	laivalla	3	9	8
235	144.36780662040712	103.1765850497067	3	371	235	kuuluivat	tuomalla	3	9	8
236	128.19094787346168	71.19897818483305	3	213	236	vankia	kannattaa	3	6	9
237	80.44871258695635	-2302.369558387303	3	7	237	ruotsen	marela	3	7	6
238	-inf	-inf	3	1	238	romaalaisten	päättää	3	12	7
239	-4.482670008568418	-2503.3419780029326	3	2	239	jakautuu	ahlon	3	8	5
240	87.60627829539747	-2293.781805261909	3	7	240	korkeaan	koneetta	3	8	8
241	-inf	-inf	3	1	241	rakennettiin	lähteisiä	3	12	9
242	155.38347977357174	77.37962354916833	3	171	242	asemaa	albuminen	3	6	9
243	126.01492981618335	-974.681451090428	3	59	243	valtaa	kuuluivat	3	6	9
244	135.5942478969004	-515.2804262970494	3	78	244	kuulua	vankia	3	6	6
245	121.49231993263976	-1029.0664314229955	3	57	245	saatettu	ruotsen	3	8	7
246	-inf	-inf	3	1	246	seuraavan	romaalaisten	3	9	12
247	150.99655181880803	45.58104663237438	3	129	247	tavalliset	jakautuu	3	10	8
248	51.10716803333705	-2425.030579599116	3	3	248	pirsin	korkeaan	3	6	8
249	119.27674311394058	-1594.4032126098048	3	34	249	karkeintoa	rakennettiin	3	10	12
250	117.21653954961448	-1769.0972738109224	3	27	250	monin	asemaa	3	5	6
251	104.89792583351324	-1975.641074245448	3	19	251	henkilöinen	valtaa	3	11	6
252	116.83235507308868	-2039.9552193734771	3	16	252	nostaa	kuulua	3	6	6
253	77.89546640741433	-2323.6839321691264	3	6	253	arvosten	saatettu	3	8	8
254	-inf	-inf	3	1	254	kuntia	tuloksen	3	6	8
255	-inf	-inf	3	1	255	maali	seuraavan	3	5	9
256	139.46147454970324	-165.01351648444006	3	93	256	siirtyi	tavalliset	3	7	10
257	127.11440802384324	-232.8072162304966	3	90	257	vaikaisia	pirsin	3	9	6
258	114.1136533282494	-1621.9982958650446	3	33	258	suunnitelmaa	karkeintoa	3	12	10
259	122.90415165493548	-1786.33631037477	3	26	259	kaupallinen	monin	3	11	5
260	-inf	-inf	3	1	260	versioler	henkilöinen	3	9	11
261	158.92734602208353	133.33349775224195	3	1313	261	kartaan	nostaa	3	7	6
262	111.54325841462456	-2289.624036427508	3	6	262	naarin	arvosten	3	6	8
263	151.32227870437495	-133.03128746728115	3	94	263	puolella	kuntia	3	8	6
264	126.89314752799405	35.91299090283638	3	178	264	kanto	maali	3	5	5
265	-inf	-inf	3	1	265	laitettu	siirtyi	3	8	7
266	127.38288807631338	-1850.228340209019	3	23	266	mieles	johtaja	3	6	7
267	111.75384222750824	-1455.2146273417577	3	40	267	puuttua	vaikaisia	3	7	9
268	86.93872144469805	-927.337303088152	3	63	268	toidennella	suunnitelmaa	3	11	12
269	103.42838498875516	-2080.922573066989	3	15	269	pääsinen	kaupallinen	3	8	11
270	-27.74044386025724	-2527.0726244060675	3	2	270	viikossa	versioler	3	8	9
271	84.94596810017913	-2245.3066047658194	3	10	271	päätytty	kartaan	3	8	7
272	71.48769002228677	-2204.067806597492	3	12	272	hiiltoi	naarin	3	7	6
273	115.1975237663782	-2141.507495966669	3	12	273	alkuperäisen	puolella	3	12	8
274	137.7416920686338	82.33916833693415	3	601	274	alkupitar	kanto	3	9	5
275	67.15037562264398	-2386.9002346081784	3	4	275	siirtoa	laitettu	3	7	8
276	91.42624686746562	-2290.9663054959365	3	7	276	paikallinen	mieles	3	11	6
277	164.14624073832667	108.45066427465504	3	346	277	keskieuseon	puuttua	3	11	7
278	158.46364777468844	123.063305742269	3	435	278	aiheuttaa	toimittaa	3	9	9
279	139.68805137325597	37.50723147511742	3	183	279	puolueensa	toidennella	3	10	11
280	143.5123621632931	-519.226859367632	3	78	280	korkeimmat	pääsinen	3	10	8
281	138.43187908446436	-1942.471956466156	3	19	281	vaikeutta	viikossa	3	9	8
282	36.971743352133146	-2420.8119960024565	3	4	282	puolassa	päätytty	3	8	8
283	70.58340799577253	-2283.618567725455	3	8	283	painoita	hiiltoi	3	8	7
284	134.28271095314304	-1852.7725100971384	3	23	284	pienemmät	alkuperäisen	3	9	12
285	125.15904508348312	-402.82080960701273	3	83	285	luoputtavat	alkupitar	3	11	9
286	109.65031554549918	-106.1700066681496	3	97	286	tehtivät	siirtoa	3	8	7
287	-inf	-inf	3	1	287	tuomiotaan	paikallinen	3	10	11
288	-inf	-inf	3	1	288	selvinen	keskieuseon	3	8	11
289	-inf	-inf	3	1	289	saattavan	aiheuttaa	3	9	9
290	164.80753466881225	121.50954137522582	3	534	290	aseman	puolueensa	3	6	10
291	153.72008558820596	129.6497214127833	3	1050	291	suhdistunut	korkeimmat	3	11	10
292	109.9584424145074	-1135.104352724331	3	53	292	laajun	vaikeutta	3	6	9
293	-inf	-inf	3	1	293	viimeisessä	puolassa	3	11	8
294	-22.826283139286105	-2519.397800619889	3	2	294	poisteli	painoita	3	8	8
295	81.34602725231882	-2371.9010536422643	3	4	295	aluneiden	pienemmät	3	9	9
296	149.52841985592585	-1395.0569055401538	3	41	296	keskeisenä	luoputtavat	3	10	11
297	-inf	-inf	3	1	297	saatetaan	keski	3	9	5
298	-19.97459202604884	-2525.262209782236	3	2	298	muodostamat	tehtivät	3	11	8
299	145.8870875995171	81.25040664907898	3	197	299	vanhalla	tuomiotaan	3	8	10
300	126.04278825390072	-735.9401373117418	3	69	300	tuoman	selvinen	3	6	8
301	71.70305632872562	-2404.308465362067	3	3	301	maalauksia	saattavan	3	10	9
302	20.03010940160856	-2478.0613168212176	3	2	302	hystä	aseman	3	5	6
303	112.19269792495147	-2242.656101349775	3	8	303	sopimus	suhdistunut	3	7	11
304	54.99572053484688	-2377.2632211170926	3	5	304	varret	laajun	3	6	6
305	121.44732376772924	-1320.9110810205564	3	45	305	johanne	viimeisessä	3	7	11
306	129.6505605037507	-1735.5787214624754	3	28	306	paristi	poisteli	3	7	8
307	-inf	-inf	3	1	307	hallinnosta	aluneiden	3	11	9
308	90.1815932886982	-2239.9056755401307	3	9	308	kesittyi	keskeisenä	3	8	10
309	88.62912653727773	-2147.899307708764	3	13	309	valtavan	saatetaan	3	8	9
310	-inf	-inf	3	1	310	sotta	muodostamat	3	5	11
311	144.3118475934	43.49385046197917	3	115	311	vastuun	vanhalla	3	7	8
312	164.94169764681973	131.42082452659173	3	1641	312	etii	tuoman	3	4	6
313	150.51719076743356	116.16118849763002	3	1005	313	mitalia	maalauksia	3	7	10
314	157.73821669818187	131.9077809920109	3	1707	314	hetken	hystä	3	6	5
315	127.37108869060296	-1180.3309118021732	3	61	315	kulttuurin	sopimus	3	10	7
316	77.37259512123276	-2351.3221918904783	3	5	316	esiintyä	varret	3	8	6
317	129.0559022832378	-1629.483491280143	3	32	317	hallitsivat	johanne	3	11	7
318	123.6525320963732	-1056.5837660929435	3	56	318	salon	paristi	3	5	7
319	126.75135677545548	-687.0915810991665	3	71	319	vastaajana	hallinnosta	3	10	11
320	153.77027700503376	57.50256860573025	3	160	320	keskitys	kesittyi	3	8	8
321	165.8698646238858	91.74036334057612	3	279	321	karkeilijat	valtavan	3	11	8
322	36.51372465980015	-2439.39385354865	3	3	322	määrästä	sotta	3	8	5
323	78.13793717962916	-2328.5479819610314	3	6	323	osavaltio	vastuun	3	9	7
324	-inf	-inf	3	1	324	asukkaita	etii	3	9	4
325	161.29569846919716	138.1868371158385	3	3384	325	elokuva	mitalia	3	7	7
326	-inf	-inf	3	1	326	kuuluvaa	hetken	3	8	6
327	-21.841192656506863	-2525.051231184565	3	2	327	kunnat	kulttuurin	3	6	10
328	42.42927569126869	-2452.801978652065	3	2	328	runkin	esiintyä	3	6	8
329	123.74762061610464	-98.67803319443207	3	96	329	paromatti	hallitsivat	3	9	11
330	149.3932222302908	-582.9471973833641	3	75	330	päättynyt	salon	3	9	5
331	137.52477929419837	-845.313479867535	3	64	331	laitikasta	vastaajana	3	10	10
332	116.59689568958424	-2189.664476187242	3	10	332	pelkinen	keskitys	3	8	8
333	-inf	-inf	3	1	333	ollut	karkeilijat	3	5	11
334	-inf	-inf	3	1	334	tuntee	määrästä	3	6	8
335	87.55948250402831	-2319.049491573815	3	6	335	valtaiskunnassa	osavaltio	3	15	9
336	-inf	-inf	3	1	336	maalaskuntaan	asukkaita	3	13	9
