idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
103	118.36650636012288	-355.3088895827959	3	85	103	kuolueensa	kappaleista	3	10	11
104	147.3681856784131	-693.1173492236602	3	70	104	kostardi	kuolueensa	3	8	10
105	149.793355689927	108.0658676873203	3	394	105	puolista	kostardi	3	8	8
106	152.89002301863687	105.9578883442324	3	406	106	maalikkalaisten	puolista	3	15	8
107	127.3811379808582	52.20601615629732	3	147	107	polittisia	maalikkalaisten	3	10	15
108	126.96737799182884	-977.7619500952304	3	59	108	puttu	polittisia	3	5	10
109	152.92055613054046	122.79401093793248	3	788	109	kotalaisia	puttu	3	10	5
110	141.92301132463797	50.91065360312438	3	122	110	sijaitsi	kotalaisia	3	8	10
111	153.926442755462	125.39295457338548	3	1016	111	välttää	sijaitsi	3	7	8
112	115.70038452716658	-2145.240350274572	3	12	112	tapauksia	välttää	3	9	7
113	112.90800266297526	-1429.5073496689554	3	41	113	saaria	tapauksia	3	6	9
114	134.37322060677792	90.04583597436647	3	333	114	saanettu	saaria	3	8	6
115	111.6322271037077	-2097.961875671725	3	14	115	kesäinen	saanettu	3	8	8
116	43.99902050772544	-2434.5240948844557	3	3	116	menestyy	kesäinen	3	8	8
117	130.4974856282716	-1582.2985151443393	3	34	117	saatamaan	menestyy	3	9	8
118	135.031179449698	-1257.7261495112937	3	47	118	kertomen	saatamaan	3	8	9
119	125.85967763759648	-1816.0862013136543	3	25	119	oikeus	kertomen	3	6	8
120	78.8887171230117	-2279.7164351341166	3	8	120	tulevalla	sanottu	3	9	7
121	140.3831584687624	78.3789261470676	3	268	121	tulossa	oikeus	3	7	6
122	154.35444565970525	85.81738018035264	3	229	122	joukko	tulevalla	3	6	9
123	71.2010430984407	-2388.29395222988	3	4	123	juli	tulossa	3	4	7
124	95.64784583616309	-2308.258395688322	3	6	124	kasveista	joukko	3	9	6
125	-inf	-inf	3	1	125	palkittelei	juli	3	11	4
126	116.6962328687226	-715.6058362923616	3	70	126	aleina	kasveista	3	6	9
127	107.08167072732952	-2132.2521674544887	3	13	127	kartan	palkittelei	3	6	11
128	-inf	-inf	3	1	128	pelatsiin	aleina	3	9	6
129	111.40187491700328	-2195.9110409392547	3	10	129	omat	kartan	3	4	6
130	139.336722462351	-411.2923092891744	3	83	130	eläimistä	pelatsiin	3	9	9
131	-inf	-inf	3	1	131	komita	omat	3	6	4
132	78.66720897214523	-2403.7100727102825	3	3	132	varassa	eläimistä	3	7	9
133	116.95904437302026	-1963.2006205233772	3	19	133	päivästi	komita	3	8	6
134	63.9483228289302	-2362.762828832424	3	5	134	tuotusta	varassa	3	8	7
135	145.1106836170172	69.2245774874525	3	226	135	vaittavasti	päivästi	3	11	8
136	82.26592255180898	-2390.441669742704	3	3	136	laajaa	tuotusta	3	6	8
137	-inf	-inf	3	1	137	johtana	vaittavasti	3	7	11
138	140.33899882746564	-1424.348523531651	3	40	138	tarvittavat	laajaa	3	11	6
139	-inf	-inf	3	1	139	seuraava	johtana	3	8	7
140	82.59789034381042	-2372.0056114482704	3	4	140	lukee	tarvittavat	3	5	11
141	-inf	-inf	3	1	141	maattien	vanhaa	3	8	6
142	96.25715422680707	-2333.7709682184304	3	5	142	sanna	seuraava	3	5	8
143	156.255038317141	127.26418275660735	3	1006	143	rakennattiin	lukee	3	12	5
144	138.35398332637436	-721.9867954446308	3	69	144	kutsuvat	maattien	3	8	8
145	108.4041925469628	-2047.7052253485767	3	16	145	siittyi	sanna	3	7	5
146	-10.70977517931158	-2511.7869592429674	3	2	146	kuljettaja	rakennattiin	3	10	12
147	154.99729204312868	116.5555776471256	3	577	147	keskeä	kutsuvat	3	6	8
148	142.36289066281918	80.90347783971214	3	206	148	kuvaa	siittyi	3	5	7
149	111.0841940677743	-2167.205709410965	3	11	149	tapahtumilla	kuljettaja	3	12	10
150	-inf	-inf	3	1	150	valtuutiin	keskeä	3	10	6
151	-inf	-inf	3	1	151	pelaajat	kuvaa	3	8	5
152	28.026471646560196	-2469.9610478466784	3	2	152	laivallisesti	tapahtumilla	3	13	12
153	-inf	-inf	3	1	153	tuodosta	valtuutiin	3	8	10
154	133.35377349380113	-135.48495966468104	3	95	154	henkilöstä	pelaajat	3	10	8
155	143.9039872972258	46.315614947505125	3	108	155	mieleen	laivallisesti	3	7	13
156	130.1519903688839	40.20923813718009	3	121	156	kriinaan	tuodosta	3	8	8
157	115.45380818511036	-1918.8233692280555	3	21	157	koven	tuloksella	3	5	10
158	114.62023441774124	-295.9689628780126	3	88	158	asettuneen	henkilöstä	3	10	10
159	122.64531363780334	-2205.6736075830813	3	9	159	saateet	mieleen	3	7	7
160	52.37416559810456	-2372.419726232965	3	5	160	kouluskuun	kriinaan	3	10	8
161	83.57408588388702	-2321.588426887158	3	6	161	alukselle	koven	3	9	5
162	94.54433910688938	-2288.158068300448	3	7	162	kuvatainena	asettuneen	3	11	10
163	134.07818092956975	73.92376223713251	3	200	163	heinor	saateet	3	6	7
164	-12.471781464959674	-2513.4786285563496	3	2	164	lajissa	kouluskuun	3	7	10
165	100.0177131119612	-2246.349507783548	3	8	165	heinäisessä	alukselle	3	11	9
166	147.54267790011733	123.92527456142552	3	4296	166	valmistelua	kuvatainena	3	11	11
167	100.07951679737526	-2188.735173033336	3	11	167	kansan	heinor	3	6	6
168	160.76929397143627	149.0052487938118	3	10593	168	asianattiin	lajissa	3	11	7
169	161.55261028063964	143.2018603464347	3	2257	169	samalla	heinäisessä	3	7	11
170	158.98982112776656	116.8683904231467	3	453	170	eräässä	valmistelua	3	7	11
171	173.31325173944884	144.31417269579484	3	3533	171	kokoitettiin	kansan	3	12	6
172	113.24322849431464	-2014.4684295561656	3	17	172	palmittii	asianattiin	3	9	11
173	111.79268554110148	-1045.6923707118056	3	57	173	osia	samalla	3	4	7
174	132.1622997024029	48.08439789855245	3	200	174	saattueen	eräässä	3	9	7
175	129.54979242895718	-818.6312149750246	3	66	175	eläistä	kokoitettiin	3	7	12
176	131.30101058688194	-1219.1043071349875	3	49	176	pääministerin	kuvaa	3	13	5
177	116.38172200371432	-1887.1098201461853	3	22	177	samanmaanilun	palmittii	3	13	9
178	99.22497490521296	-1928.8908399476177	3	21	178	tuhteen	osia	3	7	4
179	99.39292903446196	-2355.272106394337	3	4	179	kasvatavat	saattueen	3	10	9
180	154.15743334176645	109.2325784311282	3	340	180	sille	eläistä	3	5	7
181	110.11928609303912	-68.70848150972682	3	98	181	luku	pääministerin	3	4	13
182	165.47163535615994	126.47400690682062	3	1050	182	aloittelussa	samanmaanilun	3	12	13
183	91.88502503518484	-2212.472679325248	3	10	183	tunnesti	tuhteen	3	8	7
184	-53.61289196679265	-2555.909959766643	3	2	184	pitäremmin	kasvatavat	3	10	10
185	75.7238345956636	-2356.178410956911	3	5	185	keskaajan	sille	3	9	5
186	137.91108810042763	-2095.9835389711216	3	13	186	koulut	keski	3	6	5
187	129.80678128862723	85.7076032271721	3	309	187	toimittajana	luku	3	12	4
188	119.14374686623655	-1446.9267101378714	3	41	188	alansa	aloittelussa	3	6	12
189	114.10700516689764	-1897.6509053884367	3	22	189	kauppaa	tunnesti	3	7	8
190	-inf	-inf	3	1	190	puolustettiin	pitäremmin	3	13	10
191	13.114505396735714	-2491.781398405756	3	2	191	liittyviä	keskaajan	3	9	9
192	111.07816229224323	-1977.084481907207	3	19	192	lapen	koulut	3	5	6
193	-inf	-inf	3	1	193	valmistamaan	toimittajana	3	12	12
194	108.1523218909824	-2226.5857794500243	3	9	194	kauden	alansa	3	6	6
195	149.04624104079966	108.8400912008715	3	425	195	korkeakoilpakuoli	kauppaa	3	17	7
196	106.5312822170099	-2226.96761541364	3	9	196	kokoa	puolustettiin	3	5	13
197	134.69716437622068	95.36162189081053	3	619	197	sataman	liittyviä	3	7	9
198	112.46719874606302	-1528.2195734362494	3	37	198	saaran	lapen	3	6	5
199	151.2006966012434	75.90803656744615	3	164	199	kannassa	valmistamaan	3	8	12
200	160.0822329122678	117.96820963369215	3	519	200	kaupaniaa	kauden	3	9	6
201	96.43138228315956	-2363.036705859241	3	4	201	kasvavat	korkeakoilpakuoli	3	8	17
202	106.77385205123164	-2076.303402745048	3	15	202	saattuu	kokoa	3	7	5
203	152.39048633852437	119.73296799389746	3	1790	203	vallattu	sataman	3	8	7
204	139.60934110533148	-600.4483657210938	3	74	204	muuttama	saaran	3	8	6
205	102.77992509160757	-2078.8909699509395	3	15	205	tuottajana	kannassa	3	10	8
206	106.54629561449964	-2098.258474789197	3	14	206	opettaja	kaupaniaa	3	8	9
207	8.024887287423738	-2493.607439031436	3	2	207	tulteut	kasvavat	3	7	8
208	76.32986843663518	-2403.0175250662924	3	3	208	valtakunnassa	saattuu	3	13	7
209	157.03150834097883	117.0378425920016	3	1259	209	tunnetun	tuloksella	3	8	10
210	111.17923855994714	-249.84906678678823	3	90	210	antamaa	vallattu	3	7	8
211	80.28395595915218	-2323.565910129508	3	6	211	kunnalla	muuttama	3	8	8
212	128.11309614293032	99.96794744286298	3	1042	212	keskeyt	tuottajana	3	7	10
213	113.5357586006814	-2216.970662865901	3	9	213	valmistuneessa	opettaja	3	14	8
214	130.3085633742294	37.46016433204912	3	125	214	kiinalla	tulteut	3	8	7
215	153.0991649289757	118.78455680437015	3	1453	215	käytettävät	valtakunnassa	3	11	13
216	150.85979121484192	89.61841196435786	3	186	216	vesimestä	tunnetun	3	9	8
217	125.8998087572794	-2057.3202585319427	3	15	217	suomella	antamaa	3	8	7
218	114.89064067590104	-1528.420300494255	3	37	218	suoritti	kunnalla	3	8	8
219	155.77365199806997	136.57670934529096	3	2046	219	päättye	keskeyt	3	7	7
220	112.46850856593198	-1921.4769799523567	3	21	220	toiselle	valmistuneessa	3	8	14
221	138.59191926005124	-1084.058537799476	3	54	221	viitteellä	kiinalla	3	10	8
222	17.02387330244477	-2480.880226115986	3	2	222	yhdistyi	käytettävät	3	8	11
223	41.65579678969468	-2413.2892565399825	3	4	223	saksalainen	vesimestä	3	11	9
224	122.9093579137424	-1372.303410989089	3	43	224	kilojen	suomella	3	7	8
225	135.93403058055705	26.535090500459507	3	114	225	vanhempa	suoritti	3	8	8
226	127.19289815397462	48.97123180086461	3	135	226	kerto	päättye	3	5	7
227	163.82374987831838	143.86660380344688	3	8258	227	laittevat	toiselle	3	9	8
228	134.08783397179738	89.48582460047918	3	341	228	elämäs	viitteellä	3	6	10
229	-inf	-inf	3	1	229	kontrert	yhdistyi	3	8	8
230	143.28687502181626	117.68120156625642	3	2018	230	tehtävän	saksalainen	3	8	11
231	93.5968550384784	-1898.6845259912184	3	23	231	toisen	kilojen	3	6	7
232	131.97414793063658	55.26964471212951	3	182	232	manallisen	vanhempa	3	10	8
233	135.65951875255587	77.87838326195038	3	202	233	liittyvät	kerto	3	9	5
234	103.45082803676218	-2057.020789667034	3	16	234	keskustaa	laittevat	3	9	9
235	152.64292935276683	100.25398694983832	3	641	235	markkittaa	elämäs	3	10	6
236	99.43687954485524	-1714.0266999083792	3	30	236	valmistelussa	kontrert	3	13	8
237	129.73018434351658	-2002.476348214094	3	17	237	muutti	tehtävän	3	6	8
238	91.64075463651136	-2337.454073277873	3	5	238	kaikkaan	toisen	3	8	6
239	158.4674671653988	132.6809123344444	3	1186	239	helmisten	manallisen	3	9	10
240	93.90494888681766	-2309.086421846942	3	6	240	laulaan	liittyvät	3	7	9
241	98.89474620177704	-1147.227686119528	3	53	241	tuottaa	keskustaa	3	7	9
242	85.53811674985064	-2349.732913207434	3	5	242	alueilin	markkittaa	3	8	10
243	-inf	-inf	3	1	243	kaupan	valmistelussa	3	6	13
244	117.3406862580357	-323.7191443828828	3	87	244	korkean	tulevalla	3	7	9
245	-inf	-inf	3	1	245	saman	muutti	3	5	6
246	155.05218340183927	131.25137439959622	3	1276	246	suhteen	kaikkaan	3	7	8
247	130.57917876329265	58.78282730859204	3	157	247	sillanne	helmisten	3	8	9
248	-inf	-inf	3	1	248	muodostamaan	laulaan	3	12	7
249	-inf	-inf	3	1	249	tulivat	tuottaa	3	7	7
250	132.58658227794265	-1260.3917553163817	3	47	250	armeijana	alueilin	3	9	8
251	127.63232620967996	-1684.4791787842976	3	30	251	muuttivat	kaupan	3	9	6
252	116.19142388846524	-2259.1905419849	3	7	252	harvintavat	aikakaudella	3	11	12
253	70.47590920795483	-2403.4719907100903	3	3	253	valtatamaan	korkean	3	11	7
254	131.64186093883515	49.53167101036239	3	150	254	tehtään	saman	3	7	5
255	149.1389410654759	81.82332934432155	3	480	255	tultua	suhteen	3	6	7
256	36.68733357860951	-2419.261733224113	3	4	256	joukkojen	sillanne	3	9	8
257	135.25917616201622	-902.5263019449676	3	62	257	avattu	muodostamaan	3	6	12
258	107.82888443846376	-1951.0485323164892	3	20	258	alku	tulivat	3	4	7
259	-inf	-inf	3	1	259	muuttamaan	armeijana	3	10	9
260	58.8533161592014	-2372.260382859874	3	5	260	tarvitti	muuttivat	3	8	9
261	102.33747014124704	-2103.9061226709064	3	14	261	taloutusten	harvintavat	3	11	11
262	128.37480695826247	68.2826297519932	3	193	262	valtion	valtatamaan	3	7	11
263	108.17440171163076	40.15730281909269	3	163	263	jokkueen	tehtään	3	8	7
264	136.9925411449202	-1478.264136394521	3	38	264	loppui	tultua	3	6	6
265	136.66497610878088	-1307.9425534815673	3	45	265	kuningastarjaan	joukkojen	3	15	9
266	155.9451613526776	102.88223256783424	3	471	266	kunnosta	avattu	3	8	6
267	111.4874534840726	-1982.401714040624	3	19	267	käsi	alku	3	4	4
268	24.97111317472636	-2474.1002135248023	3	2	268	päämäärää	muuttamaan	3	9	10
269	136.72948748905011	91.8831117131228	3	348	269	tulon	tarvitti	3	5	8
270	128.62515866347044	-1710.1233965101042	3	29	270	tule	taloutusten	3	4	11
271	166.28884187861175	161.68423217610612	3	106138	271	läntää	valtion	3	6	7
272	139.6606332111248	84.16300811654422	3	218	272	koulunun	jokkueen	3	8	8
273	123.69540393158027	-1912.314970543871	3	21	273	tappaa	loppui	3	6	6
274	116.56198183559786	57.84460214197775	3	189	274	valmistuvat	kuningastarjaan	3	11	15
275	-inf	-inf	3	1	275	valmistuttaa	kunnosta	3	12	8
276	116.55628026675646	-911.4728520069848	3	62	276	poliittisista	käsi	3	13	4
277	120.27415443382765	-1643.2302988083293	3	32	277	kansalainen	päämäärää	3	11	9
278	134.72855602551738	82.72921743681488	3	286	278	satta	tulon	3	5	5
279	63.3527070090173	-2416.1624267933685	3	3	279	asioista	tule	3	8	4
280	134.93309705598034	-795.861089432835	3	66	280	linnut	läntää	3	6	6
281	-2.7748559721551453	-2500.6511035320755	3	2	281	sijaissa	koulunun	3	8	8
282	118.0712245313423	-1644.8257063511523	3	32	282	sanoman	tappaa	3	7	6
283	158.27233702559104	124.69265235881302	3	1497	283	käytettiin	satua	3	10	5
284	103.96353996379196	-1933.4337550734213	3	21	284	puolueen	valmistuvat	3	8	11
285	130.8353861337972	-1629.4561724522737	3	32	285	joukkue	taloudellista	3	7	13
286	152.54469286259402	61.352625337653286	3	138	286	asukkaa	valmistuttaa	3	7	12
287	120.35376726670384	-2115.9861881212955	3	13	287	taistelussa	poliittisista	3	11	13
288	143.6664035840179	80.943650713567	3	296	288	kehityksessä	kansalainen	3	12	11
289	109.58515475874027	-2051.276637104868	3	16	289	lähestä	satta	3	7	5
290	161.89242598496523	130.28257466974387	3	2559	290	kuvaat	asioista	3	6	8
291	141.32626179509057	-841.1267800873419	3	64	291	valtiopista	linnut	3	11	6
292	140.61217882181856	-672.045798684073	3	71	292	lentian	sijaissa	3	7	8
293	122.6071527513687	-262.7020689361181	3	89	293	englantilasi	sanoman	3	12	7
294	143.12614141218108	-1106.915750067052	3	53	294	hallinta	käytettiin	3	8	10
295	149.19212635628992	90.94882972454462	3	262	295	sijaitsevat	puolueen	3	11	8
296	126.75123569966928	-1290.407836432806	3	46	296	tasavalla	joukkue	3	9	7
297	101.69461275093391	-2039.941763713724	3	17	297	saisaan	asukkaa	3	7	7
298	77.0972467696178	-2357.4235279639515	3	5	298	lustari	taistelussa	3	7	11
299	125.69030361958195	48.46754521006115	3	129	299	liitty	kehityksessä	3	6	12
300	119.8883079169639	-1841.382578911244	3	24	300	elämä	lähestä	3	5	7
301	113.73251776015812	-2267.799745696222	3	7	301	mainitus	kuvaat	3	8	6
302	-inf	-inf	3	1	302	päättyi	valtiopista	3	7	11
303	36.32528395718037	-2435.0001008848344	3	3	303	valtausta	lentian	3	9	7
304	-inf	-inf	3	1	304	tiedotettu	englantilasi	3	10	12
305	171.68000542484873	124.27058765274276	3	1438	305	taloustelussa	hallinta	3	13	8
306	109.42248393652578	-2129.968015129988	3	13	306	osteita	sijaitsevat	3	7	11
307	131.30440070889577	33.84735290099244	3	130	307	englannissa	tasavalla	3	11	9
308	71.68879690317729	-2382.7325381562973	3	4	308	keskilukuun	saisaan	3	11	7
309	124.66447251060514	-1048.475476439543	3	56	309	tarvitsi	lustari	3	8	7
310	-inf	-inf	3	1	310	saattanut	liitty	3	9	6
311	107.724484090084	-2273.420587930888	3	7	311	käytystä	elämä	3	8	5
312	115.71420918057352	-2188.159290882392	3	10	312	korkea	mainitus	3	6	8
313	120.02342849437136	-709.1295237993346	3	70	313	hiiltä	päättyi	3	6	7
314	77.81518215426915	-2328.329330755884	3	6	314	puolisten	valtausta	3	9	9
315	143.97666578961923	-402.1499562250352	3	82	315	taloittevat	kauppaa	3	11	7
316	136.51276183173886	-1258.6623825390398	3	47	316	valmistuksen	tiedotettu	3	12	10
317	62.9150400556568	-2394.442170586105	3	4	317	kasvaavan	päättyi	3	9	7
318	98.83509986673542	-2234.560885124252	3	9	318	käsityksen	taloustelussa	3	10	13
319	-inf	-inf	3	1	319	teknisti	osteita	3	8	7
320	70.7280935602904	-2403.7290251559803	3	3	320	jälkeä	englannissa	3	6	11
321	-inf	-inf	3	1	321	kuvatava	keskilukuun	3	8	11
322	114.05938936224918	-1999.057887717989	3	18	322	matkasti	tarvitsi	3	8	8
323	70.043998857884	-2386.119394458497	3	4	323	lausta	saattanut	3	6	9
324	82.14448353824295	-2343.5721657484123	3	5	324	tutkimaan	käytystä	3	9	8
325	137.19986691846594	-1498.20555912298	3	37	325	valmistuneen	korkea	3	12	6
326	-inf	-inf	3	1	326	seuraavat	hiiltä	3	9	6
327	97.9962427923318	-2310.8044178074274	3	6	327	kasvien	puolisten	3	7	9
328	144.95781993348552	71.91472042352402	3	251	328	jalkapallo	taloittevat	3	10	11
329	117.69117864532686	-2043.5796286284797	3	16	329	tapauksessa	tulossa	3	11	7
330	128.23361057776532	60.25140160608556	3	155	330	palattiin	valmistuksen	3	9	12
331	116.65193013786032	-1944.3519603475277	3	20	331	liikkuvaa	kasvaavan	3	9	9
332	112.39836165815927	-2171.194400700849	3	11	332	jääneen	käsityksen	3	7	10
333	84.44061978232868	-2320.868738005845	3	6	333	laskuun	eläimistä	3	7	9
334	135.7992952442875	-117.57281212447788	3	95	334	kärsi	teknisti	3	5	8
335	111.58358765832128	-2194.068187810042	3	10	335	albuksia	jälkeä	3	8	6
336	115.630105536718	-1130.3661158605123	3	53	336	kuulu	kuvatava	3	5	8
337	135.94651239342608	-161.6065410873577	3	93	337	valtauttaa	matkasti	3	10	8
