idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
100	-11.859528731332905	-2509.695504718672	3	2	100	suureen	kuolemaan	3	7	9
101	96.92089168679615	-2211.711457712186	3	10	101	saarista	valmistuksen	3	8	12
102	130.7404847311899	-2052.814686137035	3	15	102	arvostelti	saarilla	3	10	8
103	73.81867407902094	-2400.55479696521	3	3	103	kilpailusta	suureen	3	11	7
104	126.22122094210148	-1981.7008636827989	3	18	104	puoluen	saarista	3	7	8
105	135.6206204045143	-599.2435694799567	3	74	105	tapporoni	arvostelti	3	9	10
106	106.43410238824396	-2231.445333308556	3	9	106	kahdinvälisen	kilpailusta	3	13	11
107	145.09029885737573	-741.9802332013664	3	68	107	vanhaan	puoluen	3	7	7
108	155.0084530292391	94.36504745770068	3	261	108	toimista	tapporoni	3	8	9
109	90.7786400042663	-2266.5222901195684	3	8	109	kokonaisia	kahdinvälisen	3	10	13
110	140.0485270094644	-486.5201523204876	3	79	110	käyttäjä	vanhaan	3	8	7
111	142.42830460804015	93.34658165870424	3	641	111	valtioa	toimista	3	7	8
112	158.27359181101176	133.1596411957802	3	3087	112	tuleet	kokonaisia	3	6	10
113	46.38421624773397	-2427.2496699663297	3	3	113	pivi	käyttäjä	3	4	8
114	157.66516397154015	68.0764667948672	3	125	114	kiinnostuksen	valtioa	3	13	7
115	115.36436619977202	-1470.0378662154412	3	39	115	perustuu	tuleet	3	8	6
116	129.0936559147552	-427.50096676905696	3	82	116	arvion	pivi	3	6	4
117	121.74911066829604	-1838.3683527088097	3	24	117	kaupunginuorin	kiinnostuksen	3	14	13
118	37.30515579840182	-1990.7222072431289	3	255	118	tarvasti	perustuu	3	8	8
119	142.2298613944462	-461.671574988786	3	80	119	korkealtaan	arvion	3	11	6
120	117.27127681186988	-2280.482641473849	3	6	120	tulokuntaan	kaupunginuorin	3	11	14
121	147.3858627431994	129.56594818969805	3	16904	121	tuhoamaan	tarvasti	3	9	8
122	118.4350242482266	-1393.1967169529892	3	42	122	kaasupuolella	korkealtaan	3	13	11
123	143.8328057418255	-978.0955597209744	3	58	123	kentää	tulokuntaan	3	6	11
124	132.1449968718649	85.28066486266135	3	359	124	kaupunginvaltalosta	tuhoamaan	3	19	9
125	64.30008100853172	-2370.8005641979566	3	5	125	kuulunnat	kaasupuolella	3	9	13
126	126.15676459628052	-1810.559373877743	3	25	126	karjalla	suurimman	3	8	9
127	153.70547944563347	121.58616731083396	3	889	127	viimeisestä	kentää	3	11	6
128	122.18118612171168	-1908.7241178755253	3	21	128	kantauksenaan	kaupunginvaltalosta	3	13	19
129	115.90740210780196	-1644.4096850908238	3	32	129	puren	kuulunnat	3	5	9
130	85.5800640063267	-2297.5660576435366	3	7	130	teokseen	karjalla	3	8	8
131	147.02825990519096	93.8595533453389	3	334	131	kolminen	viimeisestä	3	8	11
132	167.389905078382	126.71399888701704	3	744	132	puolueesta	kantauksenaan	3	10	13
133	137.95267212954505	-184.1334641830999	3	92	133	kulkivat	puren	3	8	5
134	125.11462127683464	-1669.0941478987088	3	31	134	korkean	teokseen	3	7	8
135	124.6138188044118	-2080.4238022443883	3	14	135	osa	kolminen	3	3	8
136	118.3874634780264	-2066.1415469405724	3	15	136	vaihtaa	puolueesta	3	7	10
137	42.97525594228138	-2429.9893825164268	3	3	137	kansainvälisesti	kulkivat	3	16	8
138	128.09561720215785	-1266.672195722988	3	47	138	suosta	korkean	3	6	7
139	116.59671957934974	-1819.6525938105008	3	25	139	kandallisen	osa	3	11	3
140	-inf	-inf	3	1	140	albaria	vaihtaa	3	7	7
141	-inf	-inf	3	1	141	lasken	kansainvälisesti	3	6	16
142	124.98372734505476	-1468.6419659543428	3	39	142	myrkyllä	suosta	3	8	6
143	144.06196918444718	108.50228338941668	3	850	143	vanhiolla	kandallisen	3	9	11
144	131.36280326540634	-331.69122207746767	3	86	144	suuresta	albaria	3	8	7
145	-inf	-inf	3	1	145	takaa	lasken	3	5	6
146	-inf	-inf	3	1	146	pohjelmaan	myrkyllä	3	10	8
147	140.85912939812306	-722.6311779755074	3	69	147	edustaja	vanhiolla	3	8	9
148	82.30586105092296	-2378.4760325598927	3	4	148	katso	suuresta	3	5	8
149	160.88844355195403	80.17979052517923	3	154	149	kuuluisia	takaa	3	9	5
150	-inf	-inf	3	1	150	poliittisten	pohjelmaan	3	12	10
151	-inf	-inf	3	1	151	sanominen	edustaja	3	9	8
152	20.22428744546112	-2480.985601782488	3	2	152	seuraa	katso	3	6	5
153	-inf	-inf	3	1	153	vankilaisen	kuuluisia	3	11	9
154	116.92529724933736	-1744.2306249575868	3	28	154	puoltutunen	poliittisten	3	11	12
155	-inf	-inf	3	1	155	kuuluisissa	sanominen	3	11	9
156	110.8695156919389	-1648.39421990315	3	32	156	tapahtumia	seuraa	3	10	6
157	15.010798487899905	-2488.8537532179457	3	2	157	tekijän	vankilaisen	3	7	11
158	110.13051312048744	-867.098880827959	3	64	158	tuuneet	puoltutunen	3	7	11
159	95.47557700616925	-2309.681141184025	3	6	159	kantaiseen	kuuluisissa	3	10	11
160	135.7396599161355	89.59082158212478	3	237	160	kuljettu	tapahtumia	3	8	10
161	135.85766478012914	-844.1480479236641	3	64	161	valtakunnan	tekijän	3	11	7
162	-inf	-inf	3	1	162	somalainen	tuuneet	3	10	7
163	119.1284472896158	-1770.3769762759143	3	27	163	valtakuussa	kantaiseen	3	11	10
164	152.15873627683374	73.75166874073237	3	164	164	luutustin	kuljettu	3	9	8
165	137.71802725587506	99.4451714998682	3	444	165	aiheuttavat	valtakunnan	3	11	11
166	159.9607608780328	143.59325224688305	3	3242	166	parin	somalainen	3	5	10
167	159.9955096286743	112.60858842964645	3	484	167	potterin	poliittisen	3	8	11
168	110.58103612096524	-2229.871251843564	3	9	168	lukeutui	valtakuussa	3	8	11
169	113.44925545488104	-1920.6261261599216	3	21	169	perustali	luutustin	3	9	9
170	86.41201425747164	-2020.6639252452844	3	18	170	johtamaan	aiheuttavat	3	9	11
171	137.11617052952764	-1974.4807471470435	3	18	171	rakentamaan	parin	3	11	5
172	132.6757160703706	78.32206176930242	3	204	172	levyttä	potterin	3	7	8
173	52.95625395063121	-2421.01016497744	3	3	173	vaihtui	lukeutui	3	7	8
174	125.72701159658212	47.19777352870726	3	121	174	talvisodan	perustali	3	10	9
175	130.26750767581544	77.61747213243937	3	236	175	palviina	johtamaan	3	8	9
176	-inf	-inf	3	1	176	kastosta	rakentamaan	3	8	11
177	85.93916928477306	-2369.1881148813704	3	4	177	tekemisen	levyttä	3	9	7
178	124.12274642244418	-254.27513753717653	3	90	178	parlamista	vaihtui	3	10	7
179	149.46293986936695	103.6859120368475	3	307	179	taloudelliset	talvisodan	3	13	10
180	144.6301228146703	87.41087869054321	3	271	180	muuta	palviina	3	5	8
181	80.48048397394614	-2303.082872303526	3	7	181	joutu	kastosta	3	5	8
182	140.09273067831975	-1478.1777860250825	3	38	182	suostuu	tekemisen	3	7	9
183	-17.69924091721578	-2516.006141964056	3	2	183	suurempia	parlamista	3	9	10
184	-inf	-inf	3	1	184	taistelussa	taloudelliset	3	11	13
185	103.75622519713588	-2186.4387969740524	3	11	185	tapannut	muuta	3	8	5
186	106.32615782139524	-2199.587788134309	3	10	186	tuottaneet	joutu	3	10	5
187	103.10983459524346	-2186.767975402368	3	11	187	suhtuu	suostuu	3	6	7
188	142.06813716474204	-1375.1263141096222	3	42	188	saarille	suurempia	3	8	9
189	122.49790937154064	-1740.8815725843697	3	28	189	kansalaisia	kansalaiset	3	11	11
190	142.15016050645275	99.3788189536412	3	694	190	suurista	taistelussa	3	8	11
191	-inf	-inf	3	1	191	pohjoista	tapannut	3	9	8
192	157.81437336770634	148.47416444836412	3	46249	192	kulttuurin	tuottaneet	3	10	10
193	151.79054481097697	102.56083907273812	3	623	193	joukon	suhtuu	3	6	6
194	125.30607511549756	28.2765020238829	3	106	194	käyivät	saarille	3	7	8
195	144.4585584256144	-266.90380008044394	3	88	195	tunnetuimmat	kansalaisia	3	12	11
196	109.30152922610458	-2269.5572092288726	3	7	196	luotsosivat	suurista	3	11	8
197	108.16798469496176	-1428.9314169039349	3	41	197	koskettu	viralla	3	8	7
198	132.29531796388622	-336.7597695003262	3	86	198	liikkeen	suuremman	3	8	9
199	108.97848802161352	-990.513290040804	3	59	199	muodostamaan	pohjoista	3	12	9
200	134.38579047476418	58.6548973936585	3	165	200	mikki	kulttuurin	3	5	10
201	90.24850967435712	-2289.3404816666234	3	7	201	toukokuuden	joukon	3	11	6
202	-inf	-inf	3	1	202	opiskeltain	käyivät	3	11	7
203	66.6925605577696	-2406.612633745683	3	3	203	esitetään	tunnetuimmat	3	9	12
204	-inf	-inf	3	1	204	maailmalla	luotsosivat	3	10	11
205	-inf	-inf	3	1	205	olivat	koskettu	3	6	8
206	145.6463779296471	85.78087101647182	3	227	206	entisen	liikkeen	3	7	8
207	169.07621560800993	151.49384524311813	3	15726	207	tarjoutus	muodostamaan	3	9	12
208	140.42063692803842	51.21026418390278	3	124	208	kartana	mikki	3	7	5
209	4.80668153917563	-2498.344419460667	3	2	209	konsi	toukokuuden	3	5	11
210	126.65853567499302	-2101.538801515192	3	13	210	julkaistusta	opiskeltain	3	12	11
211	140.78027604063303	-1446.1256684747818	3	39	211	teho	esitetään	3	4	9
212	127.91387144017082	38.007439459830245	3	107	212	tekemään	maailmalla	3	8	10
213	150.60445338862013	89.6360803617233	3	201	213	tunnistuu	olivat	3	9	6
214	56.01013199580641	-2391.4421047749147	3	4	214	puolisto	entisen	3	8	7
215	147.87987396470498	-6.166945631979989	3	112	215	suurimmat	tarjoutus	3	9	9
216	115.07753766224666	-2036.5226097896048	3	16	216	koulukuvia	kartana	3	10	7
217	103.17628318809204	-2302.327312767452	3	6	217	katsoja	konsi	3	7	5
218	-inf	-inf	3	1	218	kolmantella	julkaistusta	3	11	12
219	64.75098925014746	-2194.882964711559	3	12	219	levytty	teho	3	7	4
220	120.3314342875934	-1232.698194111994	3	49	220	perintee	tekemään	3	8	8
221	99.13605024368844	-2208.3787659320437	3	10	221	laakeneet	tunnistuu	3	9	9
222	142.20526099606678	81.55658098347898	3	258	222	kääntyi	puolisto	3	7	8
223	130.87080630470768	4.1106477107785375	3	102	223	lähteet	suurimmat	3	7	9
224	-inf	-inf	3	1	224	tunnetuissa	koulukuvia	3	11	10
225	-44.49259420536722	-2541.428118241356	3	2	225	albumista	katsoja	3	9	7
226	7.367998864522637	-2496.3510060688477	3	2	226	pitkässä	kolmantella	3	8	11
227	95.01991378822248	-2139.433791187623	3	13	227	korkeimmaa	levytty	3	10	7
228	85.99515582900433	-2366.880797564512	3	4	228	valmistuttavat	perintee	3	14	8
229	112.63108032613958	40.9894975115817	3	144	229	heikkä	laakeneet	3	6	9
230	-inf	-inf	3	1	230	suomalaisia	kääntyi	3	11	7
231	137.73933659424756	-1870.672446397181	3	22	231	maailmankustannus	lähteet	3	17	7
232	154.1797443070976	62.96610890310699	3	124	232	pienempiä	tunnetuissa	3	9	11
233	147.19565268306755	-913.2304161401428	3	61	233	sellaista	albumista	3	9	9
234	-inf	-inf	3	1	234	suurempien	poliittisen	3	10	11
235	-inf	-inf	3	1	235	suomesta	pitkässä	3	8	8
236	97.30515321154954	-2336.118649784331	3	5	236	luonot	korkeimmaa	3	6	10
237	146.96460706231483	45.91700912540287	3	118	237	tunnetun	valmistuttavat	3	8	14
238	136.43420566026955	-296.5526027110004	3	87	238	kannassa	heikkä	3	8	6
239	100.60902523801892	-2252.531628695041	3	8	239	massaan	suomalaisia	3	7	11
240	108.48332107669415	-2198.6859853253486	3	10	240	musainen	maailmankustannus	3	8	17
241	87.25532912218561	-2194.7032433501968	3	11	241	kuvikkaa	pienempiä	3	8	9
242	151.4154520253064	63.21983941337763	3	124	242	kauden	sellaista	3	6	9
243	79.56704971868359	-2346.822378743687	3	5	243	saarin	suurempien	3	6	10
244	91.90980704724356	-2338.8185082080986	3	5	244	kerros	suomesta	3	6	8
245	-inf	-inf	3	1	245	saareilta	luonot	3	9	6
246	117.08216744070356	-1969.2627661011263	3	19	246	valtaloita	suuremman	3	10	9
247	109.77852379620316	-2001.9938921771875	3	18	247	luokea	tunnetun	3	6	8
248	134.0250066456454	-507.5215709158785	3	78	248	kormattaneet	kannassa	3	12	8
249	-inf	-inf	3	1	249	tuomari	massaan	3	7	7
250	51.10457040737842	-2424.18018532867	3	3	250	maailman	musainen	3	8	8
251	163.16895001272934	131.11816584615732	3	1100	251	pääsi	kuvikkaa	3	5	8
252	-2.7546378637023645	-2505.8612564007253	3	2	252	kasvava	kauden	3	7	6
253	-inf	-inf	3	1	253	saaret	saarin	3	6	6
254	126.61118403569624	72.40420200507835	3	248	254	soittivat	kerros	3	9	6
255	-inf	-inf	3	1	255	muoton	saareilta	3	6	9
256	-74.692026745604	-2573.098133375539	3	2	256	tahtolaa	valtaloita	3	8	10
257	-inf	-inf	3	1	257	avallinnot	luokea	3	10	6
258	-inf	-inf	3	1	258	harraita	kormattaneet	3	8	12
259	-inf	-inf	3	1	259	puolet	valmistuksen	3	6	12
260	164.03676621381584	126.1945543503285	3	779	260	sisältää	tuomari	3	8	7
261	148.9410922239233	121.33352800884626	3	2606	261	kouluttui	maailman	3	9	8
262	96.04275102321309	-2158.657843053504	3	12	262	kokonaisvuoden	pääsi	3	14	5
263	117.90302825052088	44.1674739999729	3	145	263	kaupunki	kasvava	3	8	7
264	120.21323129958598	19.00324488388805	3	541	264	alantumisten	saaret	3	12	6
265	124.69212181741904	49.47671775740119	3	131	265	pyhyn	soittivat	3	5	9
266	132.6185242717221	-660.6027352945615	3	72	266	rakennusti	muoton	3	10	6
267	63.41213320626583	-2411.440874242662	3	3	267	tarkoitus	saarista	3	9	8
268	-inf	-inf	3	1	268	siirtyivät	tahtolaa	3	10	8
269	152.6492032798703	99.41098738891868	3	231	269	kekkossa	avallinnot	3	8	10
270	121.00428545221698	-1863.3586675776155	3	23	270	perustuvaa	harraita	3	10	8
271	110.13537816571504	-2103.6307365638822	3	14	271	maailmankehityksen	puolet	3	18	6
272	137.13766698502428	52.6868248848681	3	145	272	maasta	sisältää	3	6	8
273	-11.085021373506727	-2509.811350128008	3	2	273	pallossa	kouluttui	3	8	9
274	103.0383008193742	-1735.3600210636291	3	29	274	tuotanon	kokonaisvuoden	3	8	14
275	159.2069430331054	113.8954284580058	3	447	275	asikiolia	kaupunki	3	9	8
276	107.64464011252504	-2177.7632842640164	3	11	276	muuttaa	alantumisten	3	7	12
277	137.54270951744672	59.21332666015297	3	145	277	saarton	pyhyn	3	7	5
278	93.99889269002496	-2386.592880644428	3	3	278	onnettomuuden	rakennusti	3	13	10
279	66.6554673396315	-2411.1504634994594	3	3	279	valmistusta	tarkoitus	3	11	9
280	148.9082586720818	120.28926829406052	3	2869	280	omistun	siirtyivät	3	7	10
281	112.29249739345536	-913.0665685363678	3	62	281	tuotuneen	kekkossa	3	9	8
282	86.79075582706292	-2151.2344766692568	3	13	282	perustustaja	perustuvaa	3	12	10
283	89.942039342242	-1998.3690484354952	3	19	283	sellainen	maailmankehityksen	3	9	18
284	161.47672878335655	137.27424171549018	3	1410	284	syytti	maasta	3	6	6
285	136.47613090296628	36.80340065210393	3	107	285	minnan	pallossa	3	6	8
286	89.91022943113842	-2319.3977975272924	3	6	286	professori	tuotanon	3	10	8
287	91.38152587479648	-2313.764544129981	3	6	287	pulkitettiin	asikiolia	3	12	9
288	130.16557287071845	-2065.500878742253	3	14	288	olmivat	muuttaa	3	7	7
289	156.35049006423105	140.01093680476768	3	2119	289	eräs	saarton	3	4	7
290	143.59144666546584	40.80048441767242	3	117	290	matallinen	tunnetun	3	10	8
291	116.41126449554896	12.419564944317123	3	123	291	suurten	onnettomuuden	3	7	13
292	81.55201568877143	-2349.046728069753	3	5	292	kolmansa	valmistusta	3	8	11
293	132.09171251904397	-15.8162784809065	3	112	293	valtaa	omistun	3	6	7
294	136.13070168491652	-1234.1105423845174	3	48	294	puolista	tuotuneen	3	8	9
295	117.32324033793218	-2188.996617662033	3	10	295	maailmasto	perustustaja	3	10	12
296	11.145708547551385	-2485.182836761526	3	2	296	jotko	sellainen	3	5	9
297	4.594390970464803	-2497.620380510785	3	2	297	rakennuksen	syytti	3	11	6
298	24.57985952331951	-2445.892007711272	3	3	298	kasvoivat	minnan	3	9	6
299	48.03568446815832	-2432.0579137107434	3	3	299	kiertuä	professori	3	7	10
300	86.50313479348239	-2369.1118478817857	3	4	300	tulevaiset	pulkitettiin	3	10	12
301	63.1453647251371	-2413.6719862610744	3	3	301	kokonaisuudesta	olmivat	3	15	7
302	144.21117858061334	74.25373916223849	3	218	302	avuusto	eräs	3	7	4
303	-inf	-inf	3	1	303	kerto	matallinen	3	5	10
304	123.3989883931652	-1268.9627181154117	3	47	304	ensimmäisenä	suurten	3	12	7
305	125.15050373711068	-1884.36182362836	3	22	305	roomaan	kolmansa	3	7	8
306	139.52687748803456	-586.1975737001051	3	75	306	menestyksen	valtaa	3	11	6
307	101.99625656193524	-2237.500010962673	3	9	307	tulokasti	puolista	3	9	8
308	106.40704745347144	-1732.9530843288455	3	29	308	muuttama	maailmasto	3	8	10
309	124.99535062053069	-2081.992135604535	3	14	309	virkaan	jotko	3	7	5
310	124.32001189884502	-1217.1306811482266	3	49	310	tehtäviä	rakennuksen	3	8	11
311	84.20888072752768	-2371.416537881448	3	4	311	toiminnaan	kasvoivat	3	10	9
312	93.39057491944992	17.34767819470498	3	137	312	näytettyi	kiertuä	3	9	7
313	163.56459266138623	119.92005018507432	3	516	313	euroopassa	suurimmat	3	10	9
314	151.883475980336	106.5441565178421	3	240	314	avusti	tulevaiset	3	6	10
315	122.28259259610525	69.39337875025454	3	176	315	valmistunut	kokonaisuudesta	3	11	15
316	95.76405657714292	-2282.6528732408515	3	7	316	suoren	avuusto	3	6	7
317	121.84287836126886	58.55453101749968	3	166	317	luokallisen	valmistuksen	3	11	12
318	139.30359172448877	-2065.147511657289	3	14	318	puolustusta	kerto	3	11	5
319	92.66406516775716	-2119.061736645724	3	14	319	takoivat	ensimmäisenä	3	8	12
320	60.35812307841476	-2394.363936851692	3	4	320	eteläosassa	roomaan	3	11	7
321	92.20085672695171	-2311.99833116542	3	6	321	lupaisuutta	menestyksen	3	11	11
322	64.75589281948885	-2387.551582703686	3	4	322	luku	tulokasti	3	4	9
323	113.28699188758378	-2094.2917230296225	3	14	323	alut	muuttama	3	4	8
324	53.14564950092857	-2382.067729656772	3	5	324	tarvella	virkaan	3	8	7
325	154.07772144688334	84.98609425719147	3	385	325	arvosteluja	tehtäviä	3	11	8
326	135.07771657916027	72.85020507153354	3	284	326	tukikkoi	toiminnaan	3	8	10
327	167.53853110939642	130.00070361184223	3	1160	327	alaksen	näytettyi	3	7	9
328	101.68629154235458	-2031.39667037411	3	17	328	soun	euroopassa	3	4	10
329	48.94941590944156	-2425.120152691465	3	3	329	kuuluvia	tunnetun	3	8	8
330	75.34076731843783	-2383.173782270973	3	4	330	maan	avusti	3	4	6
331	-162.33717036837405	-2665.197577438153	3	2	331	tehokkaallisen	valmistunut	3	14	11
332	125.75737960514088	-1077.2273300363374	3	55	332	annettu	suoren	3	7	6
333	137.32939599592856	-1691.4985784754454	3	29	333	suomalaisen	luokallisen	3	11	11
334	104.84534592163024	-2253.403853457041	3	8	334	enimminen	puolustusta	3	9	11
