idx	poly_var	poly_cov	length	frequencies	natural	fcfs	caplan	natural_length	fcfs_length	caplan_length
67	132.81702251976432	-2007.3890995747288	6	17	metres	predice	predice	6	7	7
68	132.90120321184745	84.2204573327062	6	418	united	demisses	demisses	6	8	8
69	146.01737615236593	103.50380735822654	6	402	states	stract	stract	6	6	6
70	174.69300938528926	144.03362242590154	4	584	made	maric	maric	4	5	5
71	132.61165597257724	-2177.5756870222144	10	11	diplomatic	precestly	precestly	10	9	9
72	153.50000282954983	-2084.4834665463404	7	14	efforts	force	force	7	5	5
73	156.4861169585627	-2170.2778538896573	4	11	seek	reprosedual	reprosedual	4	11	11
74	-inf	-inf	9	2	warmbiers	ita	ita	9	3	3
75	161.20161157642434	-938.2386501207618	7	62	release	protector	protector	7	9	9
76	161.71660192961275	121.08576384845018	6	267	before	transmated	transmated	6	10	10
77	178.01182876791043	151.5857218839933	4	1381	this	plane	plane	4	5	5
78	175.44380033556146	141.99293568730383	4	539	time	artificated	artificated	4	11	11
79	90.61491802408972	-2283.945027943305	12	7	constructors	sepaller	sepaller	12	8	8
80	178.91050828759015	155.9931510715509	4	1196	were	siemanist	siemanist	4	9	9
81	164.0588020069056	73.1469602164028	4	107	free	stitute	stitute	4	7	7
82	155.31777964921972	-1830.5367375088736	4	24	sell	highands	highands	4	8	8
83	181.3307472125385	158.43931401208775	5	816	their	partical	partical	5	8	8
84	110.29468087969504	-2245.605024735815	7	8	chassis	weels	weels	7	5	5
85	153.33585708412156	-943.30531269622	5	60	teams	link	link	5	4	4
86	169.94734488288265	143.91472187811192	4	1509	they	massing	massing	4	7	7
87	181.97469428492747	158.70630401049436	3	2196	are	swork	swork	3	5	5
88	144.54994863042168	-1024.9115021673083	6	57	signed	every	every	6	5	5
89	85.7309574566101	-3.254729871365053	6	119	london	mineral	mineral	6	7	7
90	166.43371456025375	101.2762961919746	5	149	based	matherial	matherial	5	9	9
91	-178.1677193460973	-2679.5077929392514	5	2	moshi	demont	demont	5	6	6
92	144.5227836267526	-1048.1096334683202	7	55	records	solumes	solumes	7	7	7
93	183.97634119628785	169.81790570942528	1	7751	a	reson	reson	1	5	5
94	161.58143732464666	-481.11504987761816	6	80	record	realt	realt	6	5	5
95	154.3006990175188	83.22673457199792	7	137	company	colo	colo	7	4	4
96	155.18776626861228	95.87870025548166	8	224	released	hard	hard	8	4	4
97	143.5359829484932	-1839.396656301025	5	24	debut	crossile	crossile	5	8	8
98	134.15413947508043	71.07824746098316	5	174	album	surreactions	surreactions	5	12	12
99	150.49512195367484	-2160.2122671505736	4	10	drop	lean	lean	4	4	4
100	57.15877797955618	-2440.260109526841	3	2	til	leadent	leadent	3	7	7
101	54.81349597315988	-2403.331880367253	4	3	pops	sulder	sulder	4	6	6
102	99.17606028758516	19.895036893507505	7	147	october	compedition	compedition	7	11	11
103	-inf	-inf	7	1	antigua	mendolishie	mendolishie	7	11	11
104	114.9014384346528	-2318.414014776142	10	5	recreation	eana	eana	10	4	4
105	156.16192003065785	-1236.7316029920974	6	49	ground	athered	athered	6	7	7
106	119.83244795196366	-22.296132007715173	2	107	st	surrection	surrection	2	10	10
107	157.71812912456107	-720.455294017849	4	70	stop	steat	steat	4	5	5
108	191.30421100491927	169.61868828004478	4	2291	that	narrity	narrity	4	7	7
109	95.3694815967826	-2288.8507649974445	5	7	stamp	bis	bis	5	3	3
110	123.8627086543396	-2279.602333151646	7	6	creator	constandated	constandated	7	12	12
111	138.53778737672687	-1627.489598977649	8	33	universe	martholitics	martholitics	8	12	12
112	146.44508187058847	-2210.6255845072765	5	8	maker	enter	stalan	5	5	6
113	180.46666234704512	155.9546934141513	3	588	all	parella	enter	3	7	5
114	157.5276548990775	-1113.6065597940724	4	53	true	instant	parella	4	7	7
115	-inf	-inf	10	1	originator	sported	instant	10	7	7
116	139.69260822557322	-2243.053148409475	8	7	absolute	primed	sported	8	6	7
117	147.9674447788019	-1695.220021418186	6	29	author	contrick	primed	6	8	6
118	149.4337055704427	-1938.252406716772	7	21	walking	seasting	contrick	7	8	8
119	155.800850022408	-989.4189939715088	4	60	dead	proters	seasting	4	7	8
120	87.28482208301678	-2344.7067106522773	3	6	vol	manther	proters	3	7	7
121	117.09064274573808	-1324.6065138516308	2	49	dr	recerd	manther	2	6	7
122	125.61553381815403	-880.6111187832453	1	95	j	clasian	recerd	1	7	6
123	93.76567871201016	-2092.0549515316634	6	15	wilson	beans	clasian	6	5	7
124	126.79352416972463	-2205.986008667628	7	10	shields	competed	beans	7	8	5
125	181.81431289576128	148.17855785952477	4	539	most	compared	competed	4	8	8
126	4.102351702034023	-2492.2725166701807	7	2	xianbei	escorness	compared	7	9	8
127	150.0725784667006	60.49030919499708	5	127	moved	stores	escorness	5	6	9
128	161.218925413852	110.27066504935225	5	287	south	presentation	stores	5	12	6
129	151.84366406045305	-116.55820502736051	5	104	lived	counders	presentation	5	8	12
130	155.16626981311563	59.08839648189014	8	114	northern	meased	counders	8	6	8
131	135.97375444532273	-552.6160056772733	5	77	china	senial	meased	5	6	6
132	144.32219406967587	-1113.9164026745789	4	55	flag	anatheres	senial	4	9	6
133	149.7351952849888	76.85352744767451	3	162	red	garade	anatheres	3	6	9
134	179.90326369315304	161.76056027147575	4	2125	with	marial	garade	4	6	6
135	129.01467047458937	68.41418153088945	7	193	british	seen	marial	7	4	6
136	147.23653227124703	-103.01281850691105	5	96	union	canal	plane	5	5	5
137	112.50089083529764	-1403.548705905162	4	43	jack	parase	seen	4	6	4
138	170.08061630282805	93.54253089356304	3	147	top	indiala	canal	3	7	5
139	173.33703762799377	117.03879934417246	4	168	left	astromical	parase	4	10	6
140	154.3848576958226	-2227.997652934	10	7	provincial	canters	indiala	10	7	7
141	133.39007421588403	-2219.20141075824	6	8	shield	trans	astromical	6	5	10
142	179.44000572134416	160.56371234743344	2	2695	on	archieve	canters	2	8	7
143	170.61541905739583	83.25535225662172	5	116	right	mal	trans	5	3	5
144	157.1260465162275	-1087.6351761613437	4	54	hand	grass	archieve	4	5	8
145	169.11606054856182	-96.59140122525618	4	95	side	benes	mal	4	5	3
146	159.32137065796107	-623.3804600162225	5	72	local	procodicides	grass	5	12	5
147	126.0426451643352	-2280.3797693195743	7	6	dialect	less	benes	7	4	5
148	166.5949214661441	93.36063648225468	5	122	using	edton	procodicides	5	5	12
149	69.55273385534741	-2264.917525170401	12	19	transmission	sprenghers	less	12	10	4
150	127.90044303479146	-2081.6093567137327	8	15	electron	sovenevel	edton	8	9	5
151	-14.035768302265538	-2495.5612474162667	10	4	microscopy	streat	sprenghers	10	6	10
152	170.04412846362098	137.17592287208953	5	336	three	contrett	sovenevel	5	8	9
153	73.62526651744425	-2377.8078156491515	7	5	viruses	strucke	streat	7	7	6
154	165.74815043807837	-672.1034047930423	5	75	shown	deparation	contrett	5	10	8
155	158.78541217997946	-56.4569963129312	7	101	similar	stated	strucke	7	6	7
156	155.23518394924696	-1681.6665151044351	5	30	shape	strict	deparation	5	6	10
157	184.654695805739	154.32153509947813	4	914	have	cart	stated	4	4	6
158	147.40060096844775	47.90007874087483	4	120	club	procession	strict	4	10	6
159	172.97520814435774	136.40985244783693	4	384	like	storm	feathers	4	5	8
160	17.072770033876875	-2468.988954472452	6	3	spikes	specials	cart	6	8	4
161	84.27520824459005	-1774.002100217589	5	54	mount	instruct	procession	5	8	10
162	-inf	-inf	6	28	lemmon	resultion	storm	6	9	5
163	44.95719501771404	-2272.3254208569288	6	35	survey	settle	specials	6	6	8
164	51.37920881461063	-2429.692664154659	7	3	morelos	sillers	instruct	7	7	8
165	182.58821831430944	160.72736956236795	3	940	one	seements	resultion	3	8	9
166	129.59052892757114	-1934.1954255442076	14	20	municipalities	conservation	settle	14	12	6
167	-inf	-inf	9	1	chihuahua	anghclast	sillers	9	9	7
168	162.5582547539888	113.1477260139284	5	273	north	strong	seements	5	6	8
169	155.75531451990437	72.51084718436324	7	116	western	dedecress	conservation	7	9	12
170	94.9818079362361	-888.2617742062324	6	64	mexico	enterper	anghclast	6	8	9
171	178.33495802751872	153.61883693035895	3	653	two	dissolve	strong	3	8	6
172	153.39671417702525	-896.5256682418818	7	65	players	construct	dedecress	7	9	9
173	135.81258056010137	-2220.7323706374327	7	8	hitting	thitch	enterper	7	6	8
174	187.3767326381438	156.74560368329196	4	475	into	freed	dissolve	4	5	8
175	149.4364132652979	-834.3156126808162	7	70	singles	meleogage	construct	7	9	9
176	152.39477902548992	56.46582285261033	5	112	court	spires	thitch	5	6	6
177	160.35007456513793	120.27226578691044	5	254	while	seets	freed	5	5	5
178	169.64196973628822	-831.4076495711963	6	68	better	breat	meleogage	6	5	9
179	158.9212041776559	79.20978195642897	6	180	player	andated	spires	6	7	6
180	146.1263663737319	-1744.4058049474152	5	27	alone	cartrons	seets	5	8	5
181	74.9886294011432	-2400.031737858837	7	3	doubles	sephial	breat	7	7	5
182	155.2560420051436	80.42312671628515	6	213	county	fran	andated	6	4	7
183	151.31505818476114	-229.6795959288245	6	93	wanted	carter	cartrons	6	6	8
184	140.09651704836116	-1993.140511644515	5	17	banks	controvers	sephial	5	10	7
185	122.85172583950768	-2307.6144866687628	7	5	forgive	formally	fran	7	8	4
186	177.1943360663276	148.8198162539589	4	495	more	colect	carter	4	6	6
187	124.6898433912604	-2157.192362495561	4	12	debt	ware	controvers	4	4	10
188	155.23424836362625	-366.166770746752	8	85	official	heat	formally	8	4	8
189	153.66736258675746	-99.83451346056856	10	104	population	life	colect	10	4	6
190	131.69907475126297	-1981.1576910725528	5	20	clock	resisted	ware	5	8	4
191	63.7115591290016	-2165.081461642734	5	14	isaac	forticlet	heat	5	9	4
192	146.25322077700832	-1076.0009119828694	1	55	d	deminent	life	1	8	4
193	166.154623866156	97.08964283569158	5	139	young	action	resisted	5	6	8
194	140.90091155125427	-2243.096182979304	9	7	spiritual	collectional	forticlet	9	12	9
195	155.70524417886278	-820.012112323129	6	65	leader	mather	deminent	6	6	8
196	111.46807035138976	-1696.093135665988	7	30	supreme	classes	action	7	7	6
197	148.61665314444608	-1737.1969549420571	9	29	authority	comport	collectional	9	7	12
198	149.4445913843117	53.65379838347561	6	111	church	disconsumed	mather	6	11	6
199	117.78395571823071	-2316.543673425671	4	5	lime	comports	classes	4	8	7
200	124.39748939512812	-1976.0052768566252	6	23	purple	provide	comport	6	7	7
201	146.54197552022336	-1741.8747724011632	6	27	orange	apprisor	disconsumed	6	8	11
202	165.93712772656883	-498.4900365608677	3	78	too	contrated	comports	3	9	8
203	144.23413895243414	-2160.548262857724	11	11	participate	appeared	provide	11	8	7
204	149.972514832845	-1244.8906241433324	7	47	problem	marelly	apprisor	7	7	8
205	100.94890698368243	-2331.4067154408926	7	5	solving	arral	contrated	7	5	9
206	165.4670014556151	116.9392983495406	7	197	usually	instrument	appeared	7	10	8
207	171.24393447048823	-324.4201151101546	4	85	seen	rained	marelly	4	6	7
208	-45.07136948410764	-2548.612837247262	11	2	numberjacks	carrison	arral	11	8	5
209	164.47190158255566	-1725.3020417575487	4	29	base	extrolicians	instrument	4	12	10
210	152.91985168960252	-294.73671200676154	8	87	although	sheever	rained	8	7	6
211	134.6781334640068	-2247.063395428693	12	8	occasionally	concertage	carrison	12	10	8
212	173.3938331786147	122.09433212396304	3	197	get	rove	extrolicians	3	4	12
213	167.4822969101479	-548.9026532472932	5	76	cause	adaptance	sheever	5	9	7
214	151.24363447778842	-534.3175056607726	8	78	problems	regraday	concertage	8	8	10
215	170.52757307105756	99.03233240089756	3	119	own	seasion	rove	3	7	4
216	174.96518775268353	144.24070140795217	5	769	there	sheeph	adaptance	5	6	9
217	171.8086099235803	143.16883170814108	4	685	many	contrations	regraday	4	11	8
218	158.9995181975528	70.05084374300249	7	113	special	bastica	seasion	7	7	7
219	165.11226040891702	-1887.5171293092792	7	23	parties	server	sheeph	7	6	6
220	165.12520451115157	128.09367346219267	6	396	during	maries	contrations	6	6	11
221	167.9357697570533	118.26813996468228	4	271	year	broaks	bastica	4	6	7
222	162.4791262242574	-1477.6193002631396	8	37	contains	colonial	server	8	8	6
223	105.4183095626327	-2351.8368493271087	6	4	plates	cours	maries	6	5	6
224	174.921468386973	-777.7815637081479	4	67	lead	esticates	broaks	4	9	6
225	-62.17689051815362	-2562.628434202987	6	2	leadiv	hopane	colonial	6	6	8
226	98.90482851270124	-1937.797506957924	5	21	oxide	salamo	cours	5	6	5
227	-inf	-inf	8	1	sulfuric	hand	esticates	8	4	9
228	146.37190806816056	-1444.269033604981	7	39	despite	mida	hopane	7	4	6
229	171.04972890941153	146.66262350170223	3	1531	his	accomport	salamo	3	9	6
230	133.20962726687637	-2322.5682362264142	6	4	wounds	transland	hand	6	9	4
231	138.01793197831083	-2268.580583770728	10	6	continuing	commonity	mida	10	9	4
232	139.90172812213274	-1943.805550474114	6	21	danger	rondess	accomport	6	7	9
233	181.6942057158435	162.5871622353486	4	1845	from	sprenace	transland	4	8	9
234	-180.06002381562269	-2679.038774674379	9	2	exploding	thares	rove	9	6	4
235	129.4384357263153	-2151.98207148682	10	11	ammunition	insteral	commonity	10	8	9
236	147.64932365398676	118.73244629362986	2	2692	he	seeds	rondess	2	5	7
237	-inf	-inf	9	1	valiantly	suppression	sprenace	9	11	8
238	145.47765331812224	-2135.4986434279235	9	12	attempted	samas	thares	9	5	6
239	145.75060216779238	-2065.4001095647777	5	14	climb	molth	insteral	5	5	8
240	183.84774770444588	152.78201935642133	2	434	up	command	seeds	2	7	5
241	165.08846351348242	-1877.656194118917	4	21	onto	liverson	suppression	4	8	11
242	149.21148747519345	-2036.82496714286	7	15	vehicle	accord	samas	7	6	5
243	164.95555532089566	139.6862440208777	3	791	but	grammin	molth	3	7	5
244	174.99765807716642	155.2135393895319	3	4154	was	certainger	command	3	10	7
245	151.50879044958265	-2280.2705075699446	6	5	beaten	samel	liverson	6	5	8
246	173.3816705655457	118.56338889668308	4	172	back	reaching	carter	4	8	6
247	172.42284940078983	154.2513116008985	2	2216	by	commanded	accord	2	9	6
248	154.28244959447045	-2128.040960759923	11	11	combination	cle	grammin	11	3	7
249	144.53001515325607	-1642.1786395456452	4	32	heat	fun	certainger	4	3	10
250	140.97633075917184	-2144.830070342168	5	11	smoke	composed	samel	5	8	5
251	55.06768908285753	-2424.9141960115408	5	3	buffy	religency	reaching	5	9	8
252	73.12513546529037	-2284.053716780351	7	8	vampire	sext	commanded	7	4	9
253	55.3978517449555	-2421.490651438286	6	3	slayer	architicane	cle	6	11	3
254	175.64534749203818	156.95253097279883	2	1291	an	sitence	fun	2	7	3
255	116.60881615108084	-2211.1468566770423	8	11	alphabet	contromics	composed	8	10	8
256	155.30191872122654	-966.4481724109904	7	59	writing	remerian	religency	7	8	9
257	170.90858756336263	110.57469661247536	6	185	system	bannel	sext	6	6	4
258	128.2593226719999	-2111.746582096602	7	13	symbols	designs	architicane	7	7	11
259	168.06669670950214	-1201.462263544389	4	48	mean	altrow	sitence	4	6	7
260	168.7224761882705	-1525.3161555129554	10	36	individual	contralments	contromics	10	12	10
261	155.3015885145369	-1730.8047496646348	6	28	sounds	marners	remerian	6	7	8
262	161.58915315429496	141.1852516140034	2	1293	or	disolves	bannel	2	8	6
263	51.95136895266826	-2439.6866866383416	8	2	phonemes	contraductions	designs	8	14	7
264	145.22268972614873	72.46185714583848	6	134	german	forture	altrow	6	7	6
265	-inf	-inf	4	1	heim	endered	contralments	4	7	12
266	161.5018575124394	-1725.738707291462	7	27	becomes	artification	marners	7	12	7
267	122.49552087648546	-2255.106073533901	3	8	ham	complanes	disolves	3	9	8
268	159.04679278862196	95.9716955571588	4	178	east	tate	contraductions	4	4	14
269	-inf	-inf	10	1	franconian	produce	forture	10	7	7
270	149.8214562792168	-1839.7827141043656	4	23	fuel	hangan	endered	4	6	7
271	150.2898214478257	-1390.0847790403593	4	43	cell	randard	freed	4	7	5
272	124.94239647439944	-2329.968620080147	8	4	combines	salds	artification	8	5	12
273	139.69783649815943	-2142.77776535828	8	11	hydrogen	stalaman	complanes	8	8	9
274	134.29519276601206	-1804.310535393535	6	26	oxygen	stricture	tate	6	9	4
275	126.38993454673668	-2105.166167607789	8	13	molecule	baren	produce	8	5	7
276	145.63181581463323	-2116.1110177885075	9	12	releasing	discovers	hangan	9	9	6
277	183.8006712373905	163.16822445225665	2	2219	as	onigitate	randard	2	9	7
278	138.6624183882929	-1897.923231108712	11	21	electricity	collect	salds	11	7	5
279	161.53459200227405	113.65750197161329	4	257	said	champoring	stalaman	4	10	8
280	-inf	-inf	7	1	visuals	reprovence	stricture	7	10	9
281	137.3796534540943	-2000.433840434159	12	17	performances	fall	baren	12	4	5
282	144.08381786041278	96.41622308445773	5	286	movie	suriot	discovers	5	6	9
283	-inf	-inf	11	1	imaginative	brow	onigitate	11	4	9
284	144.4617504236144	110.08862534488485	3	824	she	feather	collect	3	7	7
285	175.35258624098864	144.91477701886663	3	770	had	emergan	champoring	3	7	10
286	153.63331827705386	-1662.9830806137477	12	30	relationship	sounder	reprovence	12	7	10
287	154.67430587308593	-1391.388676588662	8	41	producer	hillions	fall	8	8	4
288	100.77636298144722	9.184218397863816	5	113	james	carton	suriot	5	6	6
289	-inf	-inf	3	1	orr	protect	brow	3	7	4
290	171.30343771596435	140.8335650286052	3	630	who	reaction	feather	3	8	7
291	87.75586742925674	-2371.6601677917915	12	4	deliberately	stands	emergan	12	6	7
292	158.54352477291636	-1827.962677099908	7	23	injured	suparge	sounder	7	7	7
293	164.30962700836875	133.5781020816746	3	663	her	fortages	hillions	3	8	8
294	137.24744970244546	-2218.872081245317	9	8	convicted	realtz	carton	9	6	6
295	148.48859899019726	-2182.3479548425994	7	10	assault	radiler	protect	7	7	7
296	167.02824069809077	-1270.250743713165	4	46	call	acception	reaction	4	9	8
297	162.03760685951758	-1246.6861243334668	6	52	action	adomine	stands	6	7	6
298	157.00062300860628	-1385.4750839325636	5	43	cases	surve	suparge	5	5	7
299	155.35767962421988	-1507.781409656336	8	36	attacked	persecue	fortages	8	8	8
300	163.08049864746002	59.86692675435348	6	107	killed	pupphiles	realtz	6	9	6
301	159.3609844538302	123.12598184485417	7	469	because	marger	radiler	7	6	7
302	157.97332386121735	-531.9227479979533	4	77	race	appeals	acception	4	7	9
303	148.36678574238294	74.27914939082272	4	132	army	maritors	adomine	4	8	7
304	170.84721314664515	75.98765294467181	3	110	air	succeed	surve	3	7	5
305	169.9688633521586	-455.44553519195296	5	82	force	member	persecue	5	6	8
306	151.4644106704928	-1736.3291092205734	6	27	marine	hold	pupphiles	6	4	9
307	135.55297206069335	-1951.984379803332	5	19	corps	ellest	marger	5	6	6
308	18.427558550534428	-2485.1576951205266	8	2	insignia	semine	appeals	8	6	7
309	144.48872831015936	-2011.6820684768072	4	16	rank	paraite	grand	4	7	5
310	161.47449438475655	135.83959976783157	5	870	first	controlle	maritors	5	9	8
311	144.24303251927554	-1990.1109178154377	10	19	lieutenant	sing	sand	10	4	4
312	165.95899841631376	137.26463037478138	5	746	after	anours	succeed	5	6	7
313	117.80846806149287	-2264.997215310943	10	7	retirement	compolarism	member	10	11	6
314	-inf	-inf	9	1	matsunaga	bartamin	hold	9	8	4
315	160.0645118199229	120.6419641761078	6	349	became	seneter	ellest	6	7	6
316	142.02077451855564	-1226.682975545335	7	50	manager	mont	semine	7	4	6
317	65.84647746030734	-2313.7824636688943	6	7	nippon	leaded	paraite	6	6	7
318	162.66732202358236	82.57499060782004	5	124	light	depated	controlle	5	7	9
319	161.768950696813	-1038.1815747463118	5	56	metal	alifference	reading	5	11	7
320	172.69066903988065	143.32584395746684	4	661	when	contress	sing	4	8	4
321	145.39585011420465	-1076.4836735178303	6	54	opened	composers	anours	6	9	6
322	162.93106911350074	72.7879799928388	3	110	few	comporten	compolarism	3	9	11
323	159.353488761975	-2003.0434694129865	7	16	hundred	route	bartamin	7	5	8
324	143.1727665967606	-1896.1605844189116	8	21	articles	performing	seneter	8	10	7
325	163.8275472552494	-663.4223760921736	6	70	mostly	inclaim	mont	6	7	4
326	176.98909059492672	148.3791822354234	5	567	about	is	leaded	5	2	6
327	150.3389782170259	-1318.253703465863	6	47	health	parent	depated	6	6	7
328	138.16392736269768	-1675.0526239775577	8	30	medicine	airpression	alifference	8	11	11
329	113.02387219037576	-1278.5441864504508	1	153	w	warmer	contress	1	6	8
330	130.6207737992997	-1591.7006274518922	1	84	k	apport	composers	1	6	9
331	139.4085644311306	-1677.2782046290497	1	62	y	broads	comporten	1	6	9
332	-inf	-inf	5	27	yeung	duscase	route	5	7	5
333	138.09469402676635	-747.6291862249684	1	110	h	carten	performing	1	6	10
334	130.12122611229756	-506.7422788421411	1	181	e	barter	inclaim	1	6	7
335	-42.95754585682614	-2509.839302720845	4	17	holt	stritution	is	4	10	2
336	58.33378546403019	-2287.632271675684	8	10	thompson	farriers	parent	8	8	6
337	173.94219642123775	146.6746209619545	3	1077	has	massel	airpression	3	6	11
338	140.0991366880991	-1823.150854809997	6	25	master	present	warmer	6	7	6
339	149.12879271321378	-1445.4184055248031	4	39	arts	resign	apport	4	6	6
340	143.9054402066603	-1739.2137394037816	6	27	degree	diverse	broads	6	7	6
341	-inf	-inf	7	1	newnham	famed	duscase	7	5	7
342	147.59548895668306	57.313120741749	7	117	college	agusta	carten	7	6	6
343	95.0909852747262	-1913.7374395809768	9	25	cambridge	revolitations	barter	9	13	6
344	123.58885723971774	-1788.3293782271949	8	28	airlines	starr	stritution	8	5	10
345	126.4967564108406	-2112.584725079639	5	13	cargo	gambor	farriers	5	6	8
346	139.04251930875662	-2116.73546257199	2	13	ex	portifice	massel	2	9	6
347	131.3768700703857	-2273.088014055941	8	6	employee	progressive	present	8	11	7
348	174.07938629390043	-153.82178519146842	3	94	put	distorion	sand	3	9	4
349	175.69353565494873	106.76752399812167	8	128	together	tank	resign	8	4	6
350	158.07648043106607	-1557.2241375806454	8	35	material	maria	diverse	8	5	7
351	171.87102999481505	111.06637037567003	3	179	end	holth	famed	3	5	5
352	-5.525047912350056	-2504.2449504995766	3	2	vhs	torns	agusta	3	5	6
353	86.44940466163042	-0.7405041488062817	7	126	america	maring	revolitations	7	6	13
354	68.06635246941688	-2266.418433093714	4	9	walt	aldirena	starr	4	8	5
355	89.37621366918094	-1773.0137448080973	6	28	disney	priesters	gambor	6	9	6
356	83.93381305159892	-2395.812543286145	11	3	masterpiece	manda	portifice	11	5	9
357	151.23019506551938	-1487.3855264443362	10	37	collection	seriors	provide	10	7	7
358	150.23899163139788	102.42111806980448	6	248	series	banding	progressive	6	7	11
359	133.35396061092527	34.33637282799953	5	121	april	falcural	partical	5	8	8
