	idx	natural_length	frequencies	natural	fcfs	caplan	fcfs_length	caplan_length
56	56	5	6	ricky	resigned	resigned	8	8
57	57	7	2	gervais	complases	complases	9	9
58	58	8	14	comedian	decide	decide	6	6
59	59	5	94	actor	manna	manna	5	5
60	60	5	1	timur	headpers	headpers	8	8
61	61	11	1	bekmambetov	bolet	bolet	5	5
62	62	11	1	kazakhstani	feathers	feathers	8	8
63	63	8	56	producer	persecution	persecution	11	11
64	64	8	91	director	martinea	martinea	8	8
65	65	5	3	phill	list	list	4	4
66	66	7	1	jupitus	soviets	soviets	7	7
67	67	11	3	broadcaster	predice	predice	7	7
68	68	6	109	george	demisses	demisses	8	8
69	69	7	59	michael	stract	stract	6	6
70	70	4	1	yann	maric	maric	5	5
71	71	6	2	martel	precestly	precestly	9	9
72	72	7	65	spanish	force	force	5	5
73	73	4	8	doug	reprosedual	reprosedual	11	11
74	74	7	1	gilmour	ita	ita	3	3
75	75	4	233	john	protector	protector	9	9
76	76	8	16	benjamin	transmated	transmated	10	10
77	77	6	1	hickey	plane	plane	5	5
78	78	6	18	johnny	artificated	artificated	11	11
79	79	7	7	herbert	sepaller	sepaller	8	8
80	80	7	39	formula	siemanist	siemanist	9	9
81	81	3	959	one	stitute	stitute	7	7
82	82	6	25	driver	highands	highands	8	8
83	83	6	1	raymer	partical	partical	8	8
84	84	5	1	poker	weels	weels	5	5
85	85	7	83	richard	link	link	4	4
86	86	4	10	matt	massing	massing	7	7
87	87	8	6	murderer	swork	swork	5	5
88	88	6	39	prison	every	every	5	5
89	89	7	1	escapee	mineral	mineral	7	7
90	90	7	1	dikembe	matherial	matherial	9	9
91	91	7	1	mutombo	demont	demont	6	6
92	92	10	24	basketball	solumes	solumes	7	7
93	93	3	1	zim	reson	reson	5	5
94	94	3	3	sum	realt	realt	5	5
95	95	9	13	guitarist	colo	colo	4	4
96	96	4	4	lucy	hard	hard	4	4
97	97	7	73	actress	crossile	crossile	8	8
98	98	4	9	neil	surreactions	surreactions	12	12
99	99	6	4	lennon	lean	lean	4	4
100	100	8	117	northern	leadent	leadent	7	7
101	101	5	34	irish	sulder	sulder	6	6
102	102	5	37	scott	compedition	compedition	11	11
103	103	6	1	maslen	mendolishie	mendolishie	11	11
104	104	7	209	english	eana	eana	4	4
105	105	5	15	jason	athered	athered	7	7
106	106	5	36	lewis	surrection	surrection	10	10
107	107	6	14	carlos	steat	steat	5	5
108	108	7	2	delgado	narrity	narrity	7	7
109	109	6	18	puerto	bis	bis	3	3
110	110	5	4	rican	constandated	constandated	12	12
111	111	8	25	baseball	martholitics	martholitics	12	12
112	112	4	1	saif	enter	stalan	5	6
113	113	2	85	al	parella	enter	7	5
114	114	5	29	islam	instant	parella	7	7
115	115	7	1	gaddafi	sported	instant	7	7
116	116	6	2	libyan	primed	sported	6	7
117	117	10	31	politician	contrick	primed	8	6
118	118	5	9	milan	seasting	contrick	8	8
119	119	8	1	hnilicka	proters	seasting	7	8
120	120	5	19	czech	manther	proters	7	7
121	121	5	4	jamie	recerd	manther	6	7
122	122	8	1	redknapp	clasian	recerd	7	6
123	123	7	1	sunetra	beans	clasian	5	7
124	124	6	1	sarker	competed	beans	8	5
125	125	7	1	karisma	compared	competed	8	8
126	126	6	6	kapoor	escorness	compared	9	8
127	127	6	71	indian	stores	escorness	6	9
128	128	5	2	derek	presentation	stores	12	6
129	129	5	32	adams	counders	presentation	8	12
130	130	8	30	scottish	meased	counders	6	8
131	131	5	34	coach	senial	meased	6	6
132	132	5	12	linda	anatheres	senial	9	6
133	133	10	1	cardellini	garade	anatheres	6	9
134	134	6	21	albert	marial	garade	6	6
135	135	5	15	costa	seen	marial	4	6
136	136	6	17	tennis	canal	plane	5	5
137	137	8	7	vladimir	parase	seen	6	4
138	138	7	3	kramnik	indiala	canal	7	5
139	139	7	67	russian	astromical	parase	10	6
140	140	5	20	chess	canters	indiala	7	7
141	141	10	1	feldberger	trans	astromical	5	10
142	142	14	1	seenlandschaft	archieve	canters	8	7
143	143	9	3	brokeback	mal	trans	3	5
144	144	8	55	mountain	grass	archieve	5	8
145	145	2	5275	is	benes	mal	5	3
146	146	5	187	named	procodicides	grass	12	5
147	147	4	254	best	less	benes	4	5
148	148	7	30	picture	edton	procodicides	5	12
149	149	3	2844	for	sprenghers	less	10	4
150	150	3	2	ang	sovenevel	edton	9	5
151	151	3	52	lee	streat	sprenghers	6	10
152	152	4	10	ties	contrett	sovenevel	8	9
153	153	10	31	supporting	strucke	streat	7	6
154	154	8	7	michelle	deparation	contrett	10	8
155	155	8	50	williams	stated	strucke	6	7
156	156	10	1	heartbreak	strict	deparation	6	10
157	157	3	13	kid	cart	stated	4	6
158	158	9	16	principal	procession	strict	10	6
159	159	4	240	area	storm	feathers	5	8
160	160	5	43	radio	specials	cart	8	4
161	161	1	189	j	instruct	procession	8	10
162	162	6	298	league	resultion	storm	9	5
163	163	5	3	raven	settle	specials	6	8
164	164	3	814	can	sillers	instruct	7	8
165	165	3	121	see	seements	resultion	8	9
166	166	5	209	water	conservation	settle	12	6
167	167	4	116	just	anghclast	sillers	9	7
168	168	3	340	out	strong	seements	6	8
169	169	5	26	reach	dedecress	conservation	9	12
170	170	2	2774	it	enterper	anghclast	8	9
171	171	5	15	toxic	dissolve	strong	8	6
172	172	5	203	since	construct	dedecress	9	9
173	173	9	2	dissolves	thitch	enterper	6	8
174	174	2	9639	in	freed	dissolve	5	8
175	175	7	11	stomach	meleogage	construct	9	9
176	176	4	26	acid	spires	thitch	6	6
177	177	2	6849	to	seets	freed	5	5
178	178	4	275	make	breat	meleogage	5	9
179	179	6	19	copper	andated	spires	7	6
180	180	4	12	ions	cartrons	seets	8	5
181	181	8	13	solution	sephial	breat	7	5
182	182	5	928	which	fran	andated	4	7
183	183	2	1151	be	carter	cartrons	6	8
184	184	8	7	absorbed	controvers	sephial	10	7
185	185	5	772	other	formally	fran	8	4
186	186	7	11	drivers	colect	carter	6	6
187	187	9	162	including	ware	controvers	4	10
188	188	7	5	michele	heat	formally	4	8
189	189	8	2	alboreto	life	colect	4	6
190	190	8	1	riccardo	resisted	ware	8	4
191	191	7	1	patrese	forticlet	heat	9	4
192	192	4	1090	also	deminent	life	8	4
193	193	3	59	bad	action	resisted	6	8
194	194	7	5	crashes	collectional	forticlet	12	9
195	195	2	1587	at	mather	deminent	6	8
196	196	10	2	tamburello	classes	action	7	6
197	197	6	17	corner	comport	collectional	7	12
198	198	4	2	doty	disconsumed	mather	11	6
199	199	2	39	iv	comports	classes	8	7
200	200	7	21	reality	provide	comport	7	7
201	201	3	431	may	apprisor	disconsumed	8	11
202	202	4	444	only	contrated	comports	9	8
203	203	5	27	serve	appeared	provide	8	7
204	204	4	14	mask	marelly	apprisor	7	8
205	205	4	3	foul	arral	contrated	5	9
206	206	7	2	flavors	instrument	appeared	10	8
207	207	6	25	height	rained	marelly	6	7
208	208	9	3	reduction	carrison	arral	8	5
209	209	6	23	metres	extrolicians	instrument	12	10
210	210	4	584	made	sheever	rained	7	6
211	211	10	11	diplomatic	concertage	carrison	10	8
212	212	7	14	efforts	rove	extrolicians	4	12
213	213	4	11	seek	adaptance	sheever	9	7
214	214	9	2	warmbiers	regraday	concertage	8	10
215	215	7	70	release	seasion	rove	7	4
216	216	6	268	before	sheeph	adaptance	6	9
217	217	4	1383	this	contrations	regraday	11	8
218	218	4	549	time	bastica	seasion	7	7
219	219	12	7	constructors	server	sheeph	6	6
220	220	4	1196	were	maries	contrations	6	11
221	221	4	112	free	broaks	bastica	6	7
222	222	4	24	sell	colonial	server	8	6
223	223	5	816	their	cours	maries	5	6
224	224	7	8	chassis	esticates	broaks	9	6
225	225	5	62	teams	hopane	colonial	6	8
226	226	4	1510	they	salamo	cours	6	5
227	227	3	2196	are	hand	esticates	4	9
228	228	6	57	signed	mida	hopane	4	6
229	229	6	135	london	accomport	salamo	9	6
230	230	5	149	based	transland	hand	9	4
231	231	5	2	moshi	commonity	mida	9	4
232	232	7	60	records	rondess	accomport	7	9
233	233	1	7868	a	sprenace	transland	8	9
234	234	6	82	record	thares	rove	6	4
235	235	7	140	company	insteral	commonity	8	9
236	236	8	224	released	seeds	rondess	5	7
237	237	5	24	debut	suppression	sprenace	11	8
238	238	5	182	album	samas	thares	5	6
239	239	4	10	drop	molth	insteral	5	8
240	240	3	2	til	command	seeds	7	5
241	241	4	3	pops	liverson	suppression	8	11
242	242	7	148	october	accord	samas	6	5
243	243	7	1	antigua	grammin	molth	7	5
244	244	10	5	recreation	certainger	command	10	7
245	245	6	52	ground	samel	liverson	5	8
246	246	2	125	st	reaching	carter	8	6
247	247	4	70	stop	commanded	accord	9	6
248	248	4	2291	that	cle	grammin	3	7
249	249	5	7	stamp	fun	certainger	3	10
250	250	7	6	creator	composed	samel	8	5
251	251	8	34	universe	religency	reaching	9	8
252	252	5	9	maker	sext	commanded	4	9
253	253	3	593	all	architicane	cle	11	3
254	254	4	53	true	sitence	fun	7	3
255	255	10	1	originator	contromics	composed	10	8
256	256	8	7	absolute	remerian	religency	8	9
257	257	6	29	author	bannel	sext	6	4
258	258	7	1	sherwin	designs	architicane	7	11
259	259	4	13	wine	altrow	sitence	6	7
260	260	7	21	walking	contralments	contromics	12	10
261	261	4	60	dead	marners	remerian	7	8
262	262	3	7	vol	disolves	bannel	8	6
263	263	2	54	dr	contraductions	designs	14	7
264	264	6	24	wilson	forture	altrow	7	6
265	265	7	10	shields	endered	contralments	7	12
266	266	4	539	most	artification	marners	12	7
267	267	7	2	xianbei	complanes	disolves	9	8
268	268	5	127	moved	tate	contraductions	4	14
269	269	5	307	south	produce	forture	7	7
270	270	5	104	lived	hangan	endered	6	7
271	271	5	83	china	randard	freed	7	5
272	272	2	328	no	salds	artification	5	12
273	273	9	5	prejudice	stalaman	complanes	8	9
274	274	7	1	khamtai	stricture	tate	9	4
275	275	9	1	siphandon	baren	produce	5	7
276	276	4	56	flag	discovers	hangan	9	6
277	277	3	171	red	onigitate	randard	9	7
278	278	4	2136	with	collect	salds	7	5
279	279	5	104	union	champoring	stalaman	10	8
280	280	4	57	jack	reprovence	stricture	10	9
281	281	3	149	top	fall	baren	4	5
282	282	4	193	left	suriot	discovers	6	9
283	283	10	7	provincial	brow	onigitate	4	9
284	284	6	8	shield	feather	collect	7	7
285	285	2	2700	on	emergan	champoring	7	10
286	286	5	124	right	sounder	reprovence	7	10
287	287	4	55	hand	hillions	fall	8	4
288	288	4	95	side	carton	suriot	6	6
289	289	5	73	local	protect	brow	7	4
290	290	7	6	dialect	reaction	feather	8	7
291	291	4	1	yagi	stands	emergan	6	7
292	292	5	3	dante	suparge	sounder	7	7
293	293	7	73	average	fortages	hillions	8	8
294	294	7	12	ranking	realtz	carton	6	6
295	295	5	122	using	radiler	protect	7	7
296	296	12	20	transmission	acception	reaction	9	8
297	297	8	15	electron	adomine	stands	7	6
298	298	10	4	microscopy	surve	suparge	5	7
299	299	5	338	three	persecue	fortages	8	8
300	300	7	5	viruses	pupphiles	realtz	9	6
301	301	5	76	shown	marger	radiler	6	7
302	302	7	101	similar	appeals	acception	7	9
303	303	5	30	shape	maritors	adomine	8	7
304	304	4	915	have	succeed	surve	7	5
305	305	4	121	club	member	persecue	6	8
306	306	4	384	like	hold	pupphiles	4	9
307	307	6	3	spikes	ellest	marger	6	6
308	308	5	83	mount	semine	appeals	6	7
309	309	6	49	lemmon	paraite	grand	7	5
310	310	6	35	survey	controlle	maritors	9	8
311	311	5	63	sound	sing	sand	4	4
312	312	9	28	recording	anours	succeed	6	7
313	313	7	3	brundle	compolarism	member	11	6
314	314	7	124	western	bartamin	hold	8	4
315	315	4	18	cuba	seneter	ellest	7	6
316	316	7	3	morelos	mont	semine	4	6
317	317	14	20	municipalities	leaded	paraite	6	7
318	318	9	1	chihuahua	depated	controlle	7	9
319	319	5	290	north	alifference	reading	11	7
320	320	6	69	mexico	contress	sing	8	4
321	321	3	662	two	composers	anours	9	6
322	322	7	65	players	comporten	compolarism	9	11
323	323	7	8	hitting	route	bartamin	5	8
324	324	4	476	into	performing	seneter	10	7
325	325	7	79	singles	inclaim	mont	7	4
326	326	5	254	while	is	leaded	2	6
327	327	6	69	better	parent	depated	6	7
328	328	5	29	alone	airpression	alifference	11	11
329	329	7	4	doubles	warmer	contress	6	8
330	330	10	4	geographic	apport	composers	6	9
331	331	11	5	coordinates	broads	comporten	6	9
332	332	6	396	county	duscase	route	7	5
333	333	6	94	wanted	carten	performing	6	10
334	334	5	17	banks	barter	inclaim	6	7
335	335	7	5	forgive	stritution	is	10	2
336	336	4	497	more	farriers	parent	8	6
337	337	4	12	debt	massel	airpression	6	11
338	338	8	91	official	present	warmer	7	6
339	339	10	110	population	resign	apport	6	6
340	340	5	21	clock	diverse	broads	7	6
341	341	10	49	originally	famed	duscase	5	7
342	342	5	23	aired	agusta	carten	6	6
343	343	5	15	isaac	revolitations	barter	13	6
344	344	5	143	young	starr	stritution	5	10
345	345	4	49	dark	gambor	farriers	6	8
346	346	9	7	spiritual	portifice	massel	9	6
347	347	6	66	leader	progressive	present	11	7
348	348	9	30	authority	distorion	sand	9	4
349	349	6	112	church	tank	resign	4	6
350	350	4	7	lime	maria	diverse	5	7
351	351	6	24	purple	holth	famed	5	5
352	352	6	33	orange	torns	agusta	5	6
353	353	3	78	too	maring	revolitations	6	13
354	354	11	11	participate	aldirena	starr	8	5
355	355	7	47	problem	priesters	gambor	9	6
356	356	7	5	solving	manda	portifice	5	9
357	357	7	197	usually	seriors	provide	7	7
358	358	4	85	seen	banding	progressive	7	11
359	359	11	3	numberjacks	falcural	partical	8	8
360	360	4	31	base	comporting	distorion	10	9
361	361	8	87	although	sadala	tank	6	4
362	362	12	8	occasionally	explasives	maria	10	5
363	363	3	198	get	descored	holth	8	5
364	364	5	76	cause	restive	torns	7	5
365	365	8	79	problems	rookse	maring	6	6
366	366	3	119	own	counting	aldirena	8	8
367	367	5	769	there	mare	priesters	4	9
368	368	4	685	many	player	manda	6	5
369	369	7	122	special	chrose	seriors	6	7
370	370	7	27	parties	surrender	banding	9	7
371	371	6	396	during	linderstorm	falcural	11	8
372	372	4	278	year	controduced	comporting	11	10
373	373	3	39	joe	consecutions	sadala	12	6
374	374	5	17	davis	produces	explasives	8	10
375	375	8	37	contains	cartolicap	descored	10	8
376	376	6	4	plates	playing	restive	7	7
377	377	4	67	lead	sends	comport	5	7
378	378	6	2	leadiv	robert	rookse	6	6
379	379	5	21	oxide	resense	resign	7	6
380	380	8	1	sulfuric	monity	counting	6	8
381	381	7	39	despite	offecella	mare	9	4
382	382	3	1531	his	harvin	player	6	6
383	383	6	4	wounds	intergalted	chrose	11	6
384	384	10	6	continuing	lamer	present	5	7
385	385	6	21	danger	mear	surrender	4	9
386	386	4	1850	from	marsen	linderstorm	6	11
387	387	9	2	exploding	artimited	mather	9	6
388	388	10	11	ammunition	masco	controduced	5	11
389	389	2	2702	he	barbily	consecutions	7	12
390	390	9	1	valiantly	charting	produces	8	8
391	391	9	12	attempted	described	cartolicap	9	10
392	392	5	14	climb	warding	playing	7	7
393	393	2	448	up	substand	sends	8	5
394	394	4	21	onto	tributed	robert	8	6
395	395	7	15	vehicle	stail	marina	5	6
396	396	3	791	but	membie	resense	6	7
397	397	3	4164	was	challed	monity	7	6
398	398	6	5	beaten	semer	offecella	5	9
399	399	4	174	back	marders	harvin	7	6
400	400	2	2231	by	dasi	intergalted	4	11
401	401	11	11	combination	incollage	lamer	9	5
402	402	4	33	heat	print	mear	5	4
403	403	5	11	smoke	conserved	marsen	9	6
404	404	5	3	buffy	arton	artimited	5	9
405	405	7	8	vampire	coloral	masco	7	5
406	406	6	3	slayer	theorographes	barbily	13	7
407	407	7	11	calgary	alamong	charting	7	8
408	408	6	9	flames	feat	reson	4	5
409	409	2	1296	an	harrow	composers	6	9
410	410	8	11	alphabet	fortal	described	6	9
411	411	7	59	writing	arver	warding	5	7
412	412	6	185	system	start	substand	5	8
413	413	7	13	symbols	lay	tributed	3	8
414	414	4	52	mean	influental	stail	10	5
415	415	10	36	individual	resistence	membie	10	6
416	416	6	28	sounds	struck	challed	6	7
417	417	2	1306	or	coloring	semer	8	5
418	418	8	2	phonemes	mardine	marders	7	7
419	419	7	3	genesee	marity	dasi	6	4
420	420	4	1	heim	provided	incollage	8	9
421	421	7	27	becomes	discovents	print	10	5
422	422	3	9	ham	health	conserved	6	9
423	423	4	203	east	lind	provide	4	7
424	424	10	1	franconian	stanci	arton	6	5
425	425	4	23	fuel	endonia	coloral	7	7
426	426	4	43	cell	pramists	theorographes	8	13
427	427	8	4	combines	score	alamong	5	7
428	428	8	11	hydrogen	conservies	feat	10	4
429	429	6	26	oxygen	tranal	harrow	6	6
430	430	8	13	molecule	shell	fortal	5	6
431	431	9	12	releasing	corration	arver	9	5
432	432	2	2226	as	torket	start	6	5
433	433	11	21	electricity	rain	lay	4	3
434	434	8	227	anderson	banche	influental	6	10
435	435	4	222	mesa	composition	resistence	11	10
436	436	4	261	said	compates	struck	8	6
437	437	7	1	visuals	horm	coloring	4	8
438	438	12	17	performances	stungs	mardine	6	7
439	439	5	300	movie	robant	marity	6	6
440	440	11	1	imaginative	shaped	provided	6	8
441	441	2	249	la	steed	discovents	5	10
442	442	4	40	liga	transfore	health	9	6
443	443	3	827	she	combands	lind	8	4
444	444	3	770	had	releaser	stanci	8	6
445	445	12	30	relationship	compare	endonia	7	7
446	446	5	133	james	ridial	pramists	6	8
447	447	3	2	orr	pressibletia	score	12	5
448	448	3	632	who	ear	conservies	3	10
449	449	12	4	deliberately	beacher	tranal	7	6
450	450	7	23	injured	breaks	shell	6	5
451	451	3	663	her	realing	corration	7	9
452	452	9	8	convicted	tole	torket	4	6
453	453	7	10	assault	sectors	rain	7	4
454	454	4	48	call	define	banche	6	6
455	455	6	59	action	compied	composition	7	11
456	456	6	1	bertha	presents	hard	8	4
457	457	7	2	kristal	beracking	marger	9	6
458	458	2	49	mr	leading	compates	7	8
459	459	5	39	jones	prodection	horm	10	4
460	460	5	43	cases	sailing	stungs	7	6
461	461	8	36	attacked	careology	robant	9	6
462	462	6	107	killed	lina	shaped	4	6
463	463	7	470	because	regive	steed	6	5
464	464	4	80	race	recide	transfore	6	9
465	465	4	133	army	marn	combands	4	8
466	466	3	116	air	antance	releaser	7	8
467	467	5	86	force	borket	compare	6	7
468	468	6	39	marine	rear	ridial	4	6
469	469	5	30	corps	naming	pressibletia	6	12
470	470	8	2	insignia	portus	ear	6	3
471	471	4	17	rank	trinital	beacher	8	7
472	472	5	904	first	carolan	breaks	7	6
473	473	10	24	lieutenant	inservations	realing	12	7
474	474	5	749	after	sime	tole	4	4
475	475	10	7	retirement	pressions	sectors	9	7
476	476	9	1	matsunaga	austracited	define	11	6
477	477	6	349	became	contained	compied	9	7
478	478	7	53	manager	chience	presents	7	8
479	479	6	8	nippon	restands	beracking	8	9
480	480	5	128	light	recover	leading	7	7
481	481	5	58	metal	conter	prodection	6	10
482	482	4	662	when	comporate	sailing	9	7
483	483	6	54	opened	water	careology	5	9
484	484	3	110	few	active	lina	6	4
485	485	7	16	hundred	backs	regive	5	6
486	486	8	21	articles	archae	baria	6	5
487	487	6	70	mostly	segential	recide	9	6
488	488	5	567	about	messia	marn	6	4
489	489	6	47	health	frances	antance	7	7
490	490	8	31	medicine	caries	resigned	6	8
491	491	1	164	w	sarone	borket	6	6
492	492	1	103	k	surrenger	rear	9	4
493	493	1	64	y	restorial	naming	9	6
494	494	5	27	yeung	shallow	portus	7	6
495	495	1	127	h	frider	trinital	6	8
496	496	1	204	e	contited	carolan	8	7
497	497	4	17	holt	suspeed	inservations	7	12
498	498	8	15	thompson	thermone	sime	8	4
499	499	3	1079	has	communes	pressions	8	9
500	500	6	32	master	cas	austracited	3	11
501	501	4	41	arts	marinos	contained	7	9
502	502	6	28	degree	conversion	chience	10	7
503	503	7	1	newnham	compoland	restands	9	8
504	504	7	120	college	continent	recover	9	7
505	505	9	25	cambridge	entry	conter	5	6
506	506	8	28	airlines	read	presentation	4	12
507	507	5	13	cargo	colleges	comporate	8	9
508	508	2	13	ex	peat	water	4	5
509	509	8	6	employee	comeria	active	7	6
510	510	3	94	put	stam	backs	4	5
511	511	8	128	together	resurved	archae	8	6
512	512	8	35	material	conservated	segential	11	9
513	513	3	184	end	airparates	messia	10	6
514	514	3	2	vhs	standing	frances	8	7
515	515	7	129	america	marely	caries	6	6
516	516	4	10	walt	maraco	sarone	6	6
517	517	6	28	disney	hames	surrenger	5	9
518	518	11	4	masterpiece	serious	restorial	7	9
519	519	10	44	collection	almon	shallow	5	7
520	520	6	261	series	transwelled	frider	11	6
521	521	5	125	april	provent	contited	7	8
522	522	4	9	sims	consecutive	suspeed	11	7
523	523	4	3	pets	referer	seeds	7	5
524	524	9	11	expansion	finner	thermone	6	8
525	525	4	3	pack	movary	communes	6	8
526	526	5	1	maxis	beavers	hard	7	4
527	527	5	73	title	stand	cas	5	3
528	528	4	477	been	mana	marinos	4	7
529	529	7	26	removed	presise	conversion	7	10
530	530	5	186	games	bost	compoland	4	9
531	531	5	68	start	fame	continent	4	9
532	532	6	110	former	barganizar	entry	10	5
533	533	8	110	japanese	perform	read	7	4
534	534	8	162	football	beals	colleges	5	8
535	535	6	8	peaked	entrated	peat	8	4
536	536	6	263	number	brick	comeria	5	7
537	537	9	51	billboard	addrass	stam	7	4
538	538	9	26	condition	marrie	resurved	6	8
539	539	4	419	very	poles	conservated	5	11
540	540	6	140	common	repredients	airparates	11	10
541	541	7	17	percent	anderstorn	standing	10	8
542	542	6	897	people	asko	marely	4	6
543	543	9	25	worldwide	margest	maraco	7	6
544	544	7	131	million	camility	hames	8	5
545	545	8	2	epilepsy	standard	serious	8	7
546	546	5	29	apple	partificate	almon	11	5
547	547	4	48	tree	colorly	transwelled	7	11
548	548	1	92	n	portents	carton	8	6
549	549	1	175	s	parance	provent	7	7
550	550	8	12	chernykh	reached	consecutive	7	11
551	551	5	85	study	sentation	referer	9	7
552	552	6	8	panama	tiran	finner	5	6
553	553	5	162	white	pretering	movary	9	6
554	554	6	12	headed	chelen	beavers	6	7
555	555	9	3	capuchins	merkin	stand	6	5
556	556	3	3	ate	composer	mana	8	4
557	557	9	292	different	simelist	presise	8	7
558	558	5	15	fruit	withering	stand	9	5
559	559	7	170	species	gallan	bost	6	4
560	560	4	386	born	resist	fame	6	4
561	561	8	1	sarasota	riching	barganizar	7	10
562	562	7	69	changes	recorder	perform	8	7
563	563	5	38	brain	shoth	beals	5	5
564	564	6	94	caused	seel	entrated	4	8
565	565	5	28	drugs	northeasten	brick	11	5
566	566	4	245	both	restreal	addrass	8	7
567	567	5	234	being	electors	marrie	8	6
568	568	4	563	used	complocation	poles	12	5
569	569	4	368	over	game	repredients	4	11
570	570	11	42	traditional	messan	anderstorn	6	10
571	571	5	44	units	emisters	asko	8	4
572	572	5	167	still	huntance	margest	8	7
573	573	11	6	encountered	released	camility	8	8
574	574	4	598	some	chiep	standard	5	8
575	575	9	152	countries	amore	partificate	5	11
576	576	8	18	imperial	transmans	colorly	9	7
577	577	4	293	such	britage	portents	7	8
578	578	6	3	gallon	addar	parance	5	7
579	579	5	17	fluid	stall	reached	5	7
580	580	5	5	ounce	riger	sentation	5	9
581	581	10	10	widespread	provements	tiran	10	5
582	582	3	279	use	morth	pretering	5	9
583	583	6	72	within	stanged	chelen	7	6
584	584	6	81	empire	tatter	merkin	6	6
585	585	8	5	blizzard	complaint	composer	9	8
586	586	8	4	warnings	matthere	simelist	8	8
587	587	5	127	given	emed	withering	4	9
588	588	3	756	new	hongs	gallan	5	6
589	589	4	197	york	processed	resist	9	6
590	590	4	503	city	reform	riching	6	7
591	591	6	52	boston	manic	recorder	5	8
592	592	4	31	snow	wart	shoth	4	5
593	593	5	145	began	secural	seel	7	4
594	594	3	220	day	excepted	northeasten	8	11
595	595	6	30	double	marisly	restreal	7	8
596	596	4	19	fine	haran	electors	5	8
597	597	10	16	eliminated	tern	composed	4	8
598	598	4	277	kitt	fan	complocation	3	12
599	599	4	299	peak	triangle	game	8	4
600	600	6	20	unlike	pets	messan	4	6
601	601	5	114	human	paralist	emisters	8	8
602	602	4	51	arms	simmone	huntance	7	8
603	603	3	47	cat	audure	released	6	8
604	604	9	1	forelimbs	appression	chiep	10	5
605	605	8	14	attached	bear	amore	4	5
606	606	8	6	shoulder	born	transmans	4	9
607	607	8	5	floating	extences	britage	8	7
608	608	8	1	clavicle	secular	addar	7	5
609	609	5	18	bones	fortum	contrated	6	9
610	610	6	5	whites	partification	stall	13	5
611	611	9	14	direction	nas	riger	3	5
612	612	6	35	travel	doll	provements	4	10
613	613	7	11	counter	selectrait	morth	10	5
614	614	9	2	clockwise	roces	stanged	5	7
615	615	7	8	whereas	hear	provide	4	7
616	616	6	5	blacks	collard	tatter	7	6
617	617	9	17	landscape	extroges	complaint	8	9
618	618	11	5	mountainous	fear	matthere	4	8
619	619	8	1	sredinny	gark	emed	4	4
620	620	5	42	range	suppered	hongs	8	5
621	621	9	3	occupying	capes	contress	5	8
622	622	5	198	large	asility	processed	7	9
623	623	4	379	part	whi	reform	3	6
624	624	6	111	region	continued	manic	9	5
625	625	5	7	fairy	suppressed	wart	10	4
